,id,questions,questions_perturbed,similarity_scores
343,41091,Seit wann wird Energie als Begriff in der Physik benutzt?,Seit wann wird Energie als Begriff in der Physik verwendet?,0.9987602
344,41093,Bei welchen Körpern zeigen sich unterschiedliche WIrkungen bei gleichem Impuls?,Bei welchen Körpern ergeben sich unterschiedliche WIrkungen bei gleichem Impuls?,0.992746
345,41092,Welche physikalische Größe wurde durch die Energie ergänzt?,Welche physikalische Größe wurde durch die Energie erreicht?,0.96371555
346,41094,Wie bezeichnete Leibniz die Größe Energie?,Wie hat Leibniz die Größe Energie?,0.9516689
347,41095,Zu welchem Phänomen in der Mechanik forschte Leonhard Euler?,Zu welchem Phänomen in der Mechanik kam Leonhard Euler?,0.98246753
348,41096,Welche physikalische Definition von Arbeit wurde 1829 vorgeschlagen?,Welche physikalische Definition von Arbeit wird 1829 vorgeschlagen?,0.99454874
349,41097,Wer führte den Begriff kinetische Energie ein?,Wer fällt den Begriff kinetische Energie ein?,0.9481685
350,41098,Was behandelt eine bekannte Veröffentlichung von Carnot von 1824?,Was ist eine bekannte Veröffentlichung von Carnot von 1824?,0.9670449
351,41099,Wer formalisierte Carnots Ergebnisse zur Dampfmaschine?,Wer hat Carnots Ergebnisse zur Dampfmaschine?,0.9644025
352,41100,Welche Eigenschaft von Energie beschrieb Julius Robert Mayer 1841?,Welche Eigenschaft von Energie hatte Julius Robert Mayer 1841?,0.96512574
353,41101,Welcher Hauptsatz der Thermodynamik beschreibt das Prinzip der Energieerhaltung?,Welcher Hauptsatz der Thermodynamik ist das Prinzip der Energieerhaltung?,0.9929014
354,41102,In wiefern erweiterte Rudolf Clausius das Verständnis von Energie und Wärme?,In wiefern hat Rudolf Clausius das Verständnis von Energie und Wärme?,0.9792988
355,41103,Was beschreibt der Zweite Hauptsatz der Thermodynamik?,Was ist der Zweite Hauptsatz der Thermodynamik?,0.9790357
356,41104,Welchen physikalischen Begriff prägte Clausius?,Welchen physikalischen Begriff benutzt Clausius?,0.9818365
357,41216,Wer verfasste den zweiten Hauptsatz der Thermodynamik?,Wer ist den zweiten Hauptsatz der Thermodynamik?,0.96584016
358,41217,"Wer schrieb 1847, dass es nicht möglich sei, ein Perpetuum Mobile zu konstruieren?","Wer schrieb 1847, dass es nicht möglich sei, ein Perpetuum Mobile zu erstellen?",0.99780774
359,41218,Wieso trafen Helmholtz und Mayer unter etablierten Physikern in Deutschland auf Ablehnung?,Wieso verzichten Helmholtz und Mayer unter etablierten Physikern in Deutschland auf Ablehnung?,0.9533373
360,41239,Wo hat der Trans Canada Highway seinen Anfangspunkt?,Wo hatte der Trans Canada Highway seinen Anfangspunkt?,0.997145
361,41240,Welches Gebäude steht für den Anfang des Trans Canada Highway?,Welches Gebäude ist für den Anfang des Trans Canada Highway?,0.9875969
362,41251,Welche Straße ist die drittlängste der Welt?,Welche Straße war die drittlängste der Welt?,0.9974524
363,41256,Welchen Rang nimmt der Trans Canada Highway unter den längsten Straßen der Welt ein?,Welchen Rang nahm der Trans Canada Highway unter den längsten Straßen der Welt ein?,0.9992219
364,41261,In welcher Stadt startet der Trans Canada Highway?,In welcher Stadt liegt der Trans Canada Highway?,0.9842972
365,41309,Aus welchen Quellen ist das heutige Recht in Israel beeinflusst?,Aus welchen Quellen wird das heutige Recht in Israel beeinflusst?,0.99568695
366,41310,Wann wurde Israel gegründet?,Wann wird Israel gegründet?,0.99353766
367,41311,in welchem Rechtsbereich ist in Israel die englische Rechtstradition noch deutlich zu sehen?,in welchem Rechtsbereich ist in Israel die englische Rechtstradition noch deutlich zu erkennen?,0.99762166
368,41312,Seit wann ist englische Rechtssprechung in Israel nicht mehr gültig?,Seit wann war englische Rechtssprechung in Israel nicht mehr gültig?,0.99670064
369,41343,Wann lebte Willliam Apes?,Wanna Willliam Apes?,0.9024885
370,41342,Zu welchem Stamm gehörte William Apes?,Zu welchem Stamm gehört William Apes?,0.9958928
371,41410,Welche Einschränkungen gibt es bei der Weitergabe von manchen Geschichten der indianischen mündlichen Tradition?,Welche Einschränkungen gab es bei der Weitergabe von manchen Geschichten der indianischen mündlichen Tradition?,0.9987133
372,41411,Wer übersetzte das Markus-Evangelium ins Mohawk?,Wer bringt das Markus-Evangelium ins Mohawk?,0.97942305
373,41414,Wie war der bürgerliche Name von Thayendanegea?,Wie ist der bürgerliche Name von Thayendanegea?,0.99432254
374,41418,Welcher Amerikaner indianischer Abstammung erhielt 1969 den Pulitzer-Preis?,Welcher Amerikaner indianischer Abstammung bekam 1969 den Pulitzer-Preis?,0.9989061
375,41421,"Wer schrieb ""The rebirth of Canada's Indians""?","Wer is ""The rebirth of Canada's Indians""?",0.95393664
376,41489,In welcher Klimazone liegt Mexiko-Stadt?,In welcher Klimazone steht Mexiko-Stadt?,0.98519486
377,41490,Wann ist in Mexiko City Regenzeit?,Wann Sie in Mexiko City Regenzeit?,0.9774459
378,41491,Welche Niedeschlagsphase ist in Mexiko-Stadt im Winter und Frühjahr?,Welche Niedeschlagsphasen in Mexiko-Stadt im Winter und Frühjahr?,0.98409915
379,41492,Was ist die Durchschnittstemperatur in Mexiko-Stadt?,Was beträgt die Durchschnittstemperatur in Mexiko-Stadt?,0.9941658
380,41494,In welchem Monat gibt es in Mexico City durchschnittlich die höchsten Temperaturen?,In welchem Monat gab es in Mexico City durchschnittlich die höchsten Temperaturen?,0.99798715
381,41495,in welchem Monat regnet es in Mexico-Stadt am meisten?,in welchem Monat gibt es in Mexico-Stadt am meisten?,0.97144717
382,41447,Welche Gruppe verlor im Zuge der Teilungen Polens ihre Adelstitel?,Welche Gruppe erhielt im Zuge der Teilungen Polens ihre Adelstitel?,0.98029464
383,41722,"Was ist das deutsche Äquivalent der polnischen Endungen -ski, -cki und -icz?","Was bedeutet das deutsche Äquivalent der polnischen Endungen -ski, -cki und -icz?",0.98954755
384,41724,Wer regierte Preußen zur Zeit der ersten Teilung Polens 1772?,Wer war Preußen zur Zeit der ersten Teilung Polens 1772?,0.98900396
385,41726,In welchem Jahr war der Novemberaufstand gegen die russische Herrschaft in Polen?,In welchem Jahr begann der Novemberaufstand gegen die russische Herrschaft in Polen?,0.9913658
386,41729,Welcher Auftstand fand 1863 in Polen statt?,Welcher Auftstand findet 1863 in Polen statt?,0.9908185
387,41730,Wohin floh die Fürstin Isabella Czartoryska im Zuge der gescheiterten polnischen Aufstände im 19. Jhd?,Wohin ging die Fürstin Isabella Czartoryska im Zuge der gescheiterten polnischen Aufstände im 19. Jhd?,0.9918242
388,41266,Seit wann dürfen Menschen in Nordirland der Labour Party beitreten?,Seit wann dürfen Menschen in Nordirland der Labour Party teilnehmen?,0.99050474
389,41734,"In welchem Zeitraum ist der Roman ""Wer die Nachtigall stört"" verordnet?","In welchem Zeitraum wurde der Roman ""Wer die Nachtigall stört"" verordnet?",0.99510574
390,41736,"Wo spielt ""Wer die Nachtigall stört""?","Wo spielt ""Wer die Nachtigall spielt ""?",0.9837737
391,41737,"Wer ist die Erzählerin von ""Wer die Nachtigall stört""?","Wer ist die Erzählerin von ""Wer die Nachtigall schrieb ""?",0.97969013
392,41738,Wie heißt Scouts Vater in Wer die Nachtigall stört?,Wie heißt Scouts Vater in Wer die Nachtigall spielt?,0.9691585
393,41741,Welchen Beruf hat Scouts Vater in Wer die Nachtigall stört?,Welchen Beruf hat Scouts Vater in Wer die Nachtigall spielt?,0.9735815
394,41743,Wie heißt der Nachbar von Scout in Wer die Nachtigall stört?,Wie heißt der Nachbar von Scout in Wer die Nachtigall spielt?,0.96529186
395,41746,Was wird Tom Robinson in Wer die Nachtigall stört vorgeworfen?,Was wird Tom Robinson in Wer die Nachtigall stört sein?,0.9484982
396,41757,Welche Idee folgt die Jury in Wer die Nachtigall stört bei der Verurteilung von Robinson?,Welche Idee hatte die Jury in Wer die Nachtigall stört bei der Verurteilung von Robinson?,0.98886406
397,41758,Was geschieht am Ende des Romans Wer die Nachtigall stört mit Robinson?,Was geschieht am Ende des Romans Wer die Nachtigall spielt mit Robinson?,0.9876449
398,41760,Wer greift Scout und ihren Bruder am Ende des Romans Wer die Nachtigall stört an?,Werden Scout und ihren Bruder am Ende des Romans Wer die Nachtigall stört an?,0.9648838
399,41764,Wer rettet Scout und ihren Bruder vor Ewells Angriff in Wer die Nachtigall stört?,Werden Scout und ihren Bruder vor Ewells Angriff in Wer die Nachtigall stört?,0.9514644
400,44038,Welche Staats- und Regierungsform befürwortete Locke?,Welche Staats- und Regierungsform hatte Locke?,0.96336955
401,44039,Wann hat Montesquieu die Persischen Briefe veröffentlicht?,Wann hat Montesquieu die Persischen Briefe geschrieben?,0.9848797
402,44040,Mit welcher Aufgabe war Montesquieu am Gericht von Bordeaux betraut?,Mit welcher Aufgabe ist Montesquieu am Gericht von Bordeaux betraut?,0.99836016
403,44043,Worin besteht für Montesquieu politische Freiheit?,Worin steht für Montesquieu politische Freiheit?,0.93281525
404,44044,Wie heißt das Buch von Montesquieu zur Staatstheorie?,Wie wird das Buch von Montesquieu zur Staatstheorie?,0.9615112
405,36538,Welche Airlines fliegen von dem St. John’s International Airport aus? ,Welche Airlines kommen von dem St. John’s International Airport aus?,0.9862293
406,36539,Welche Städte innerhalb Kanada kann man von dem St. John's International Airport erreichen?,Welche Städte innerhalb Kanada könnte man von dem St. John's International Airport erreichen?,0.99732596
407,36540,Welche Städte außerhalb Kanada sind von dem St. John's International Airport erreichbar?,Welche Städte außerhalb Kanada ist von dem St. John's International Airport erreichbar?,0.99410653
408,36591,Was bedeutet Luxuspapiere?,Was Sind Luxuspapiere?,0.9401949
409,36592,Welche Methoden wurden zur Veredelung der Luxuspapiere eingesetzt?,Welche Methoden werden zur Veredelung der Luxuspapiere eingesetzt?,0.9973102
410,36593,In welchen Ländern wird das Papier in Innenräumen als Einrichtung verwendet?,In welchen Ländern wurde das Papier in Innenräumen als Einrichtung verwendet?,0.99864006
411,37055,Wie viel Prozent der Stimmen hat Miguel Angel Mancera bei den Wahlen bekommen?,Wie viel Prozent der Stimmen hat Miguel Angel Mancera bei den Wahlen gewonnen?,0.987398
412,37056,Wie viel Prozent der Stimmen hat der Vorgänger von Miguel Angel Mancera bei den Wahlen bekommen?,Wie viel Prozent der Stimmen hatte der Vorgänger von Miguel Angel Mancera bei den Wahlen bekommen?,0.9988686
413,37057,Wer war der Vorgänger von Marcelo Ebrard?,Wer ist der Vorgänger von Marcelo Ebrard?,0.99316925
414,37060,Seit wann gibt es einen Regierungschef in Mexiko-Stadt?,Seit wann gab es einen Regierungschef in Mexiko-Stadt?,0.9950919
415,37064,"Wer hat die Mexiko-Stadt vorher regiert, bevor es einen Stadtoberhaupt gab? ","Wer hat die Mexiko-Stadt vorher regiert, bevor es einen Stadtoberhaupt hatte?",0.99689245
416,37065,Wie viele Bezirken gibt es heutzutage im Bundesbezirk neben Mexiko-Stadt?,Wie viele Bezirken sind es heutzutage im Bundesbezirk neben Mexiko-Stadt?,0.9958747
417,37066,Wer regiert in den einzelnen Bezirken in Mexiko-Stadt?,Wer lebt in den einzelnen Bezirken in Mexiko-Stadt?,0.9874765
418,37067,Was war das Ziel der Verwaltungsreform 1982 in Mexiko-Stadt?,Was ist das Ziel der Verwaltungsreform 1982 in Mexiko-Stadt?,0.99790204
419,37074,Wer war der erste frei gewählte Regierungschef der Mexiko-Stadt?,Wer ist der erste frei gewählte Regierungschef der Mexiko-Stadt?,0.9958181
420,37077,Wer war der Vorgänger des ersten frei gewählten Regierungschefs von Mexiko-Stadt?,Wer ist der Vorgänger des ersten frei gewählten Regierungschefs von Mexiko-Stadt?,0.99579173
421,37078,Was ist die regierende Partei von Mexiko-Stadt?,Was macht die regierende Partei von Mexiko-Stadt?,0.9764887
422,37081,Wann hat Andrés Manuel López Obrador in den Präsidentschaftswahlen teilgenommen?,Wann hatte Andrés Manuel López Obrador in den Präsidentschaftswahlen teilgenommen?,0.9986937
423,37100,Welche Outdoorsportarten sind populär in North Carolina?,Welche Outdoorsportarten ist populär in North Carolina?,0.98356366
424,37101,Wie wird der Breitensport in North Carolina gefördert?,Wie wird der Breitensport in North Carolina aussehen?,0.95771676
425,37104,Welche Sportveranstaltungen finden in North Carolina jährlich statt?,Welche Sportveranstaltungen findet in North Carolina jährlich statt?,0.98808557
426,37105,Wofür stellt der North Carolina Amateur Sports Mittel zur Verfügung?,Wofür stehen der North Carolina Amateur Sports Mittel zur Verfügung?,0.9820095
427,37576,Warum hat der Fürst Menschikow den Militär nach Konstantinopel entsandt? ,Warum hat der Fürst Menschikow den Militär nach Konstantinopel gebracht?,0.9805117
428,37590,Was forderte Fürst Menschikow vom Sultan des Osmanischen Reiches 1853?,Was sagte Fürst Menschikow vom Sultan des Osmanischen Reiches 1853?,0.9791407
429,37591,"Wann reiste Menschikow aus dem Osmanischen Reich ab, nachdem seine Mission gescheitert ist?","Wann reiste Menschikow aus dem Osmanischen Reich ab, nachdem seine Mission gescheitert war?",0.999314
430,37599,Wer hat versucht russische Häfen 1854 in der Ostsee zu blockieren?,Werde versucht russische Häfen 1854 in der Ostsee zu blockieren?,0.9714764
431,37603,Wer war der wichtigste militärische Berater vom Fürst Menschikow?,Wer ist der wichtigste militärische Berater vom Fürst Menschikow?,0.99503094
432,36811,"Warum war die Raumfahrt in den 60ern so populär?
",Warum wurde die Raumfahrt in den 60ern so populär?,0.9954667
433,40519,Welches Recht befasst sich mit der Jagd?,Welches Recht ergibt sich mit der Jagd?,0.9448173
434,40533,Auf was basiert das objektive Jagdrecht meistens?,Auf was setzt das objektive Jagdrecht meistens?,0.9856291
435,40534,Was kommt meistens zum Fundament des objektiven Jagdrechts hinzu?,Was gehört meistens zum Fundament des objektiven Jagdrechts hinzu?,0.99173087
436,36598,Seit wann nimmt Guam an allen Olympischen Sommerspielen teil?,Seit wann nehme Guam an allen Olympischen Sommerspielen teil?,0.9973486
437,36599,In welchen Vereinen ist die Guams Fußballnationalmannschaft ein Mitglied?,In welchen Vereinen war die Guams Fußballnationalmannschaft ein Mitglied?,0.99647254
438,36600,Wann hat Guam zum ersten Mal versucht in der Fußballweltmeisterschaft teilzunehmen?,Wann hat Guam zum ersten Mal versucht in der Fußballweltmeisterschaft zu?,0.9845921
439,36601,Wann hat Guam in einem Spiel gegen Turkmenistan gewonnen?,Wann hat Guam in einem Spiel gegen Turkmenistan verloren?,0.9877987
440,36794,Was ist der Föderalismus im engeren Sinne?,Was bedeutet der Föderalismus im engeren Sinne?,0.9790312
441,36795,"Was bedeutet ""nachhaltiger Föderalismus""?","Was ist ""nachhaltiger Föderalismus""?",0.9775445
442,37084,Wie unterscheiden sich Gehirne von Männern und Frauen?,Wie entwickeln sich Gehirne von Männern und Frauen?,0.968843
443,37085,Wie viel wiegt das Gehirn eines Mannes durchschnittlich?,Wie viel bewegt das Gehirn eines Mannes durchschnittlich?,0.98797977
444,37086,Wie groß ist der Unterschied zwischen dem Gewicht des Gehirnes eines Mannes und einer Frau?,Wie groß war der Unterschied zwischen dem Gewicht des Gehirnes eines Mannes und einer Frau?,0.9987065
445,37087,Wie schwer ist das Gehirn eines Blauwalles?,Wie schwer fällt das Gehirn eines Blauwalles?,0.99010795
446,37088,Welchem Tier ähnelt sich der Hippocampus?,Welchem Tier gehört sich der Hippocampus?,0.96360385
447,37089,Wofür ist der Hippocampus zuständig?,Wofür war der Hippocampus zuständig?,0.99235696
448,37090,Was ist der Unterschied zwischen dem Hippocampus eines Mannes und einer Frau?,Was war der Unterschied zwischen dem Hippocampus eines Mannes und einer Frau?,0.9972882
449,37091,Wofür ist die Amygdala zuständig?,Wofür sind die Amygdala zuständig?,0.96512127
450,37092,Was ist der Unterschied zwischen einer Amygdala eines Mannes und einer Frau?,Was bedeutet der Unterschied zwischen einer Amygdala eines Mannes und einer Frau?,0.9916641
451,37093,Wie unterscheiden sich die beiden Hirnhemisphären im Bezug auf Sprache und Raumvorstellung bei Männern und Frauen?,Wie entwickeln sich die beiden Hirnhemisphären im Bezug auf Sprache und Raumvorstellung bei Männern und Frauen?,0.9832817
452,37095,Wie kann man den Unterschied in den beiden Hirnhemisphären von Männern und Frauen erklären?,Wie soll man den Unterschied in den beiden Hirnhemisphären von Männern und Frauen erklären?,0.9974505
453,37096,Wie können die Geschlechtschromosomen die Entwicklung beeinflussen?,Wie können die Geschlechtschromosomen die Entwicklung unterstützen?,0.99077725
454,37106,Wer ließ 1702 San Agustin zerstören?,Wer ließ 1702 San Agustin werden?,0.9665445
455,37108,Wann nahmen Franzosen die spanische Siedlung in Pensacola im Westen Floridas ein?,Wann nehmen Franzosen die spanische Siedlung in Pensacola im Westen Floridas ein?,0.99692285
456,36839,Wann wurde San Agustin angegriffen und ausgeräubert?,Wann wurde San Agustin angegriffen und warum?,0.97072524
457,37109,Wo liegt Guinea-Bissau?,Wote Guinea-Bissau?,0.97262603
458,37110,Welches Land grenzt an Guinea-Bissau im Norden?,Welches Land liegt an Guinea-Bissau im Norden?,0.9802707
459,37112,Welches Land grenzt an Guinea-Bissau im Osten?,Welches Land liegt an Guinea-Bissau im Osten?,0.98125505
460,37114,Wie groß ist Guinea-Bissau?,Wie groß wird Guinea-Bissau?,0.99558157
461,37117,Was ist die Hauptstadt von Guinea- Bissau?,Was bedeutet die Hauptstadt von Guinea- Bissau?,0.9786677
462,44026,Wie wird die Northwestern University auch gennant?,Wie ist die Northwestern University auch gennant?,0.9895537
463,44027,In welchem Bundesstaat ist die Northwestern University angesiedelt?,In welchem Bundesstaat liegt die Northwestern University angesiedelt?,0.9872835
464,44028,In welcher Stadt ist die Northwestern University?,In welcher Stadt liegt die Northwestern University?,0.990819
465,44029,Wie heißt das U-Bahnsystem in Chicago?,Wie funktioniert das U-Bahnsystem in Chicago?,0.96578974
466,44030,An welchem See liegt die Northwestern University?,An welchem See steht die Northwestern University?,0.9938458
467,44031,In welcher Stadt ist der zentrale Campus der Northwestern University?,In welcher Stadt liegt der zentrale Campus der Northwestern University?,0.99611276
468,44032,Wie groß ist der Hauptcampus der Northwestern University?,Wie groß war der Hauptcampus der Northwestern University?,0.996866
469,44033,Seit wann gibt es die Kellogg School of Management an der NU?,Seit wann ist es die Kellogg School of Management an der NU?,0.98360777
470,44034,Wie viele Studierende gibt es an der Northwestern University?,Wie viele Studierende gab es an der Northwestern University?,0.9973557
471,44036,Wie heißt die studentische Zeitung an der Northwestern University?,Wie arbeitet die studentische Zeitung an der Northwestern University?,0.96412176
472,44037,Wann wurde die Association of American Universities gegründet?,Wann wurde die Association of American Universities aufgenommen?,0.95872015
473,41144,In welchem Land gab es die meisten Toten im Pazifikkrieg?,In welchem Land gibt es die meisten Toten im Pazifikkrieg?,0.99674207
474,41145,Wie viele Soldaten in China starben im Pazifikkrieg?,Wie viele Soldaten in China verloren im Pazifikkrieg?,0.9892701
475,41146,Wie viele japanische Soldaten fielen im Pazifikkrieg?,Wie viele japanische Soldaten verloren im Pazifikkrieg?,0.9813853
476,41153,Was versteht man unter der Lesbarkeit in der Architektur?,Was hält man unter der Lesbarkeit in der Architektur?,0.95695096
477,41154,Welche Themen sind seit den zunehmenden Debatten um die globale Erwarmung in der Architektur wichtig geworden?,Welche Themen sind seit den zunehmenden Debatten um die globale Erwarmung in der Architektur wichtig geblieben?,0.9839096
478,41155,"Was versteht man unter dem Begriff ""Solararchitektur""?","Was sieht man unter dem Begriff ""Solararchitektur""?",0.97943324
479,38837,"Was macht der Rettungsdienst als erstes, wenn ein Patient den Herzinfarkt hat?","Was macht der Rettungsdienst als erstes, wenn ein Patient den Herzinfarkt bekommt?",0.99788815
480,38838,Wozu dient eine medikamentöse Therapie beim Herzinfarkt in der Akutphase?,Wozu hilft eine medikamentöse Therapie beim Herzinfarkt in der Akutphase?,0.98959935
481,38839,Welche Medikamente werden beim Herzinfarkt eingesetzt?,Welche Medikamente wird beim Herzinfarkt eingesetzt?,0.9845906
482,38840,Warum wird die Therapie mit Sauerstoff beim Herzinfarkt nicht mehr durchgeführt?,Warum wird die Therapie mit Sauerstoff beim Herzinfarkt nicht mehr unterstützt?,0.9872514
483,38841,Welche Medikamente können beim Herzinfarkt manchmal erforderlich sein?,Welche Medikamente kann beim Herzinfarkt manchmal erforderlich sein?,0.9888416
484,41169,Wie wurde Gaddafi getötet?,Wie wurde Gaddafi geboren?,0.9568215
485,41168,"Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er geflohen ist?","Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er Präsident ist?",0.9835758
486,41170,Wo wurde die Leihe von Gaddafi bestattet?,Wo wurde die Leihe von Gaddafi gefunden?,0.97722626
487,38791,Wann ist die Literatur in Tibet sehr religiös geprägt geworden?,Wann war die Literatur in Tibet sehr religiös geprägt geworden?,0.9984876
488,38794,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert? ,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China entwickelt?,0.9934668
489,38796,Was wird unter der tibetischen Literatur verstanden?,Was wird unter der tibetischen Literatur genannt?,0.96689826
490,41171,Wer hat das Famicon entworfen?,Wer hat das Famicon geschrieben?,0.9835014
491,41172,In welchem Land hat man das Famicon verkauft?,In welchem Land hätte man das Famicon verkauft?,0.9898211
492,41173,Wie hieß die erste Nintendo-Konsole?,Wie war die erste Nintendo-Konsole?,0.97775805
493,41174,Welches Zubehör hatte die erste Nintendo?,Welches Zubehör war die erste Nintendo?,0.9771503
494,41175,In welchen Paketen konnte man das Nintendo Entertainment System 1985 kaufen?,In welchen Paketen kann man das Nintendo Entertainment System 1985 kaufen?,0.9966532
495,44115,Wann reagiert das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,Wann untersucht das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,0.9896726
496,44113,Was ist der Grund von Autoimmunerkrankungen?,Was war der Grund von Autoimmunerkrankungen?,0.99719876
497,44114,Was sind die Beispiele für Autoimmunerkrankungen?,Was waren die Beispiele für Autoimmunerkrankungen?,0.9971503
498,44118,Was ist ein Erfordernis für die Entstehung einer Allergie?,Was wäre ein Erfordernis für die Entstehung einer Allergie?,0.99141526
499,44120,Welche Allergien treten am häufigsten auf?,Welche Allergien kommen am häufigsten auf?,0.98337466
500,40395,Bei welchen Softwaretests wird die Automatisierung empfohlen?,Bei welchen Softwaretests wird die Automatisierung verbessert?,0.9709068
501,40396,Wozu dienen Regressionstests beim Testen von Software?,Wozu helfen Regressionstests beim Testen von Software?,0.97985137
502,40427,Welcher Wert ist extrem wichtig bei der Papierherstellung?,Welcher Wert wird extrem wichtig bei der Papierherstellung?,0.99169046
503,40428,Wovon hängt die Zugfestigkeit von Papier ab?,Wovon läuft die Zugfestigkeit von Papier ab?,0.9824024
504,40429,Wie wird die Zugfestigkeit von Papier gemessen?,Wie wird die Zugfestigkeit von Papier hergestellt?,0.9748353
505,40430,Was bestimmt der spezifische Weiterreißwiderstand von Papier?,Was ist der spezifische Weiterreißwiderstand von Papier?,0.9754786
506,40431,Wie wird der spezifische Weiterreißwiderstand von Papier gemessen?,Wie ist der spezifische Weiterreißwiderstand von Papier gemessen?,0.99517465
507,40433,Was macht der Berstwiderstand beim Papier?,Was ist der Berstwiderstand beim Papier?,0.96607554
508,40434,Wie wird der Berstwiderstand beim Papier gemessen?,Wie wird der Berstwiderstand beim Papier bewertet?,0.9834881
509,40435,Was ist unter dem Spaltwiderstand beim Papier gemeint?,Was ist unter dem Spaltwiderstand beim Papierdruck?,0.9576894
510,38836,Wie werden intensive Grüntöne bezeichnet?,Wie werden intensive Grüntöne hergestellt?,0.9522039
511,41188,Wie viel Prozent der Bevölkerung sprechen Deutsch als Muttersprache?,Wie viel Prozent der Bevölkerung nutzen Deutsch als Muttersprache?,0.99375725
512,41189,Was ist die gesprochene Umgangssprache in Bern?,Was bedeutet die gesprochene Umgangssprache in Bern?,0.9692091
513,41190,Was ist eine der Besonderheiten des Berndeutsches?,Was war eine der Besonderheiten des Berndeutsches?,0.9974185
514,40405,Wodurch zeichnen sich Chloroplasten und Mitochondrien aus?,Wodurch bilden sich Chloroplasten und Mitochondrien aus?,0.97245127
515,40471,Wo liegt San Diego?,Wo er San Diego?,0.89000815
516,40472,Was grenzt an Westen von San Diego?,Was fehlt an Westen von San Diego?,0.9593676
517,40473,Was grenzt an Osten von San Diego?,Was ist an Osten von San Diego?,0.96651274
518,40474,In wie viele Teile wird San Diego geteilt?,In wie viele Teile wird San Diego gebaut?,0.96058446
519,40475,Was ist der höchste Punkt San Diegos?,Was war der höchste Punkt San Diegos?,0.99677026
520,40476,Welchen Fluss gibt es in San Diego?,Welchen Fluss hat es in San Diego?,0.98206395
521,41193,Was ist das Hauptwerk von Charles Darwin?,Was war das Hauptwerk von Charles Darwin?,0.9981478
522,41194,"Wann wurde ""Über die Entstehung der Arten"" veröffentlicht?","Wann wird ""Über die Entstehung der Arten"" veröffentlicht?",0.99260294
523,41195,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,Was hatte Charles Darwin in seinem Hauptwerk bewiesen?,0.9979199
524,41196,Wo hat Charles Darwin Belege für seine Theorie gesammelt?,Wo hatte Charles Darwin Belege für seine Theorie gesammelt?,0.9987485
525,41351,Was war die ursprüngliche Religion der Slawen?,Was ist die ursprüngliche Religion der Slawen?,0.99721634
526,41352,Mit welchem Namen haben die Slawen den Gott genannt?,Mit welchem Namen hatten die Slawen den Gott genannt?,0.99804986
527,41353,Welche mythische Wesen wurden von den Slawen verehrt?,Welche mythische Wesen werden von den Slawen verehrt?,0.99810106
528,41354,Was brachten die Slawen den Göttern zum Opfer?,Was bringen die Slawen den Göttern zum Opfer?,0.9984416
529,41355,Was passiert mit der Seele nach dem Tod laut Slawen?,Was ist mit der Seele nach dem Tod laut Slawen?,0.99195594
530,41360,Wer hat Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,Werden Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,0.9594142
531,41361,"Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe trägt?","Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe hat?",0.9993255
532,41362,In welchem Werk hat Jule Verne Tristan da Cunha dargestellt?,In welchem Werk ist Jule Verne Tristan da Cunha dargestellt?,0.98632205
533,42095,Wann hat der Österreichische Erbfolgekrieg stattgefunden?,Wann hat der Österreichische Erbfolgekrieg begonnen?,0.98813474
534,42096,Was beendete den Österreichischen Erbfolgekrieg?,Was gegen den Österreichischen Erbfolgekrieg?,0.91298467
535,42098,"Was hat Österreich versucht, um Schlesien zurückzugewinnen?","Was hat Österreich gemacht, um Schlesien zurückzugewinnen?",0.9831358
536,42100,In welchem Jahr verschlechterte sich der britisch- französische Konflikt in Nordamerika?,In welchem Jahr entwickelt sich der britisch- französische Konflikt in Nordamerika?,0.9880528
537,42101,Wer wollte das Bündnis von Frankreich und Preußen  Mitte des 18.Jahrhundert vermeiden? ,Wer sollte das Bündnis von Frankreich und Preußen Mitte des 18.Jahrhundert vermeiden?,0.9921126
538,42102,Worum ging es im Vertrag von Sankt Petersburg zwischen Großbritannien und Russland?,Worum geht es im Vertrag von Sankt Petersburg zwischen Großbritannien und Russland?,0.9974601
539,42103,Wann hat Großbritannien die Westminister-Konvention mit Preußen geschlossen?,Wann hat Großbritannien die Westminister-Konvention mit Preußen abgeschlossen?,0.9980193
540,42104,Was hat die Westminister-Konvention von 1756 garantiert?,Was hätte die Westminister-Konvention von 1756 garantiert?,0.9918848
541,42105,An welchem Tag hat Großbritannien Frankreich 1756 den Krieg erklärt?,An welchem Tag hatte Großbritannien Frankreich 1756 den Krieg erklärt?,0.99306
542,41206,Warum glühen erhitzte Körper zunächst rot?,Warum der erhitzte Körper zunächst rot?,0.9394022
