,id,questions,questions_perturbed,similarity_scores
436,36598,Seit wann nimmt Guam an allen Olympischen Sommerspielen teil?,Seit wann nehme Guam an allen Olympischen Sommerspielen teil?,0.99886435
437,36599,In welchen Vereinen ist die Guams Fußballnationalmannschaft ein Mitglied?,In welchen Vereinen war die Guams Fußballnationalmannschaft ein Mitglied?,0.9980244
438,36600,Wann hat Guam zum ersten Mal versucht in der Fußballweltmeisterschaft teilzunehmen?,Wann hat Guam zum ersten Mal versucht in der Fußballweltmeisterschaft zu?,0.9977573
439,36601,Wann hat Guam in einem Spiel gegen Turkmenistan gewonnen?,Wann hat Guam in einem Spiel gegen Turkmenistan verloren?,0.99842405
440,36794,Was ist der Föderalismus im engeren Sinne?,Was bedeutet der Föderalismus im engeren Sinne?,0.99688697
441,36795,"Was bedeutet ""nachhaltiger Föderalismus""?","Was ist ""nachhaltiger Föderalismus""?",0.9904831
442,37084,Wie unterscheiden sich Gehirne von Männern und Frauen?,Wie entwickeln sich Gehirne von Männern und Frauen?,0.99553233
443,37085,Wie viel wiegt das Gehirn eines Mannes durchschnittlich?,Wie viel bewegt das Gehirn eines Mannes durchschnittlich?,0.99244654
444,37086,Wie groß ist der Unterschied zwischen dem Gewicht des Gehirnes eines Mannes und einer Frau?,Wie groß war der Unterschied zwischen dem Gewicht des Gehirnes eines Mannes und einer Frau?,0.99772316
445,37087,Wie schwer ist das Gehirn eines Blauwalles?,Wie schwer fällt das Gehirn eines Blauwalles?,0.9955384
446,37088,Welchem Tier ähnelt sich der Hippocampus?,Welchem Tier gehört sich der Hippocampus?,0.991629
447,37089,Wofür ist der Hippocampus zuständig?,Wofür war der Hippocampus zuständig?,0.9966638
448,37090,Was ist der Unterschied zwischen dem Hippocampus eines Mannes und einer Frau?,Was war der Unterschied zwischen dem Hippocampus eines Mannes und einer Frau?,0.9979858
449,37091,Wofür ist die Amygdala zuständig?,Wofür sind die Amygdala zuständig?,0.99723697
450,37092,Was ist der Unterschied zwischen einer Amygdala eines Mannes und einer Frau?,Was bedeutet der Unterschied zwischen einer Amygdala eines Mannes und einer Frau?,0.9979737
451,37093,Wie unterscheiden sich die beiden Hirnhemisphären im Bezug auf Sprache und Raumvorstellung bei Männern und Frauen?,Wie entwickeln sich die beiden Hirnhemisphären im Bezug auf Sprache und Raumvorstellung bei Männern und Frauen?,0.99461514
452,37095,Wie kann man den Unterschied in den beiden Hirnhemisphären von Männern und Frauen erklären?,Wie soll man den Unterschied in den beiden Hirnhemisphären von Männern und Frauen erklären?,0.9990817
453,37096,Wie können die Geschlechtschromosomen die Entwicklung beeinflussen?,Wie können die Geschlechtschromosomen die Entwicklung unterstützen?,0.99569744
454,37106,Wer ließ 1702 San Agustin zerstören?,Wer ließ 1702 San Agustin werden?,0.9940713
455,37108,Wann nahmen Franzosen die spanische Siedlung in Pensacola im Westen Floridas ein?,Wann nehmen Franzosen die spanische Siedlung in Pensacola im Westen Floridas ein?,0.9961986
456,36839,Wann wurde San Agustin angegriffen und ausgeräubert?,Wann wurde San Agustin angegriffen und warum?,0.9882439
457,37109,Wo liegt Guinea-Bissau?,Wote Guinea-Bissau?,0.97020787
458,37110,Welches Land grenzt an Guinea-Bissau im Norden?,Welches Land liegt an Guinea-Bissau im Norden?,0.9945767
459,37112,Welches Land grenzt an Guinea-Bissau im Osten?,Welches Land liegt an Guinea-Bissau im Osten?,0.9938958
460,37114,Wie groß ist Guinea-Bissau?,Wie groß wird Guinea-Bissau?,0.9910567
461,37117,Was ist die Hauptstadt von Guinea- Bissau?,Was bedeutet die Hauptstadt von Guinea- Bissau?,0.9863031
462,44026,Wie wird die Northwestern University auch gennant?,Wie ist die Northwestern University auch gennant?,0.99587905
463,44027,In welchem Bundesstaat ist die Northwestern University angesiedelt?,In welchem Bundesstaat liegt die Northwestern University angesiedelt?,0.9988774
464,44028,In welcher Stadt ist die Northwestern University?,In welcher Stadt liegt die Northwestern University?,0.99832314
465,44029,Wie heißt das U-Bahnsystem in Chicago?,Wie funktioniert das U-Bahnsystem in Chicago?,0.99507374
466,44030,An welchem See liegt die Northwestern University?,An welchem See steht die Northwestern University?,0.99873585
467,44031,In welcher Stadt ist der zentrale Campus der Northwestern University?,In welcher Stadt liegt der zentrale Campus der Northwestern University?,0.9978651
468,44032,Wie groß ist der Hauptcampus der Northwestern University?,Wie groß war der Hauptcampus der Northwestern University?,0.99561197
469,44033,Seit wann gibt es die Kellogg School of Management an der NU?,Seit wann ist es die Kellogg School of Management an der NU?,0.9967087
470,44034,Wie viele Studierende gibt es an der Northwestern University?,Wie viele Studierende gab es an der Northwestern University?,0.99237216
471,44036,Wie heißt die studentische Zeitung an der Northwestern University?,Wie arbeitet die studentische Zeitung an der Northwestern University?,0.99352825
472,44037,Wann wurde die Association of American Universities gegründet?,Wann wurde die Association of American Universities aufgenommen?,0.99088496
473,41144,In welchem Land gab es die meisten Toten im Pazifikkrieg?,In welchem Land gibt es die meisten Toten im Pazifikkrieg?,0.9970274
474,41145,Wie viele Soldaten in China starben im Pazifikkrieg?,Wie viele Soldaten in China verloren im Pazifikkrieg?,0.9937966
475,41146,Wie viele japanische Soldaten fielen im Pazifikkrieg?,Wie viele japanische Soldaten verloren im Pazifikkrieg?,0.99653524
476,41153,Was versteht man unter der Lesbarkeit in der Architektur?,Was hält man unter der Lesbarkeit in der Architektur?,0.9886716
477,41154,Welche Themen sind seit den zunehmenden Debatten um die globale Erwarmung in der Architektur wichtig geworden?,Welche Themen sind seit den zunehmenden Debatten um die globale Erwarmung in der Architektur wichtig geblieben?,0.99915457
478,41155,"Was versteht man unter dem Begriff ""Solararchitektur""?","Was sieht man unter dem Begriff ""Solararchitektur""?",0.99752957
479,38837,"Was macht der Rettungsdienst als erstes, wenn ein Patient den Herzinfarkt hat?","Was macht der Rettungsdienst als erstes, wenn ein Patient den Herzinfarkt bekommt?",0.9994867
480,38838,Wozu dient eine medikamentöse Therapie beim Herzinfarkt in der Akutphase?,Wozu hilft eine medikamentöse Therapie beim Herzinfarkt in der Akutphase?,0.9979972
481,38839,Welche Medikamente werden beim Herzinfarkt eingesetzt?,Welche Medikamente wird beim Herzinfarkt eingesetzt?,0.99772984
482,38840,Warum wird die Therapie mit Sauerstoff beim Herzinfarkt nicht mehr durchgeführt?,Warum wird die Therapie mit Sauerstoff beim Herzinfarkt nicht mehr unterstützt?,0.99863034
483,38841,Welche Medikamente können beim Herzinfarkt manchmal erforderlich sein?,Welche Medikamente kann beim Herzinfarkt manchmal erforderlich sein?,0.99850315
484,41169,Wie wurde Gaddafi getötet?,Wie wurde Gaddafi geboren?,0.9921031
485,41168,"Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er geflohen ist?","Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er Präsident ist?",0.9968821
486,41170,Wo wurde die Leihe von Gaddafi bestattet?,Wo wurde die Leihe von Gaddafi gefunden?,0.99168324
487,38791,Wann ist die Literatur in Tibet sehr religiös geprägt geworden?,Wann war die Literatur in Tibet sehr religiös geprägt geworden?,0.99867773
488,38794,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert? ,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China entwickelt?,0.9984537
489,38796,Was wird unter der tibetischen Literatur verstanden?,Was wird unter der tibetischen Literatur genannt?,0.9917914
490,41171,Wer hat das Famicon entworfen?,Wer hat das Famicon geschrieben?,0.9865877
491,41172,In welchem Land hat man das Famicon verkauft?,In welchem Land hätte man das Famicon verkauft?,0.9985917
492,41173,Wie hieß die erste Nintendo-Konsole?,Wie war die erste Nintendo-Konsole?,0.9928491
493,41174,Welches Zubehör hatte die erste Nintendo?,Welches Zubehör war die erste Nintendo?,0.9948161
494,41175,In welchen Paketen konnte man das Nintendo Entertainment System 1985 kaufen?,In welchen Paketen kann man das Nintendo Entertainment System 1985 kaufen?,0.99845123
495,44115,Wann reagiert das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,Wann untersucht das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,0.9966174
496,44113,Was ist der Grund von Autoimmunerkrankungen?,Was war der Grund von Autoimmunerkrankungen?,0.9974951
497,44114,Was sind die Beispiele für Autoimmunerkrankungen?,Was waren die Beispiele für Autoimmunerkrankungen?,0.9981098
498,44118,Was ist ein Erfordernis für die Entstehung einer Allergie?,Was wäre ein Erfordernis für die Entstehung einer Allergie?,0.9980119
499,44120,Welche Allergien treten am häufigsten auf?,Welche Allergien kommen am häufigsten auf?,0.99684066
500,40395,Bei welchen Softwaretests wird die Automatisierung empfohlen?,Bei welchen Softwaretests wird die Automatisierung verbessert?,0.9967661
501,40396,Wozu dienen Regressionstests beim Testen von Software?,Wozu helfen Regressionstests beim Testen von Software?,0.9967608
502,40427,Welcher Wert ist extrem wichtig bei der Papierherstellung?,Welcher Wert wird extrem wichtig bei der Papierherstellung?,0.99758047
503,40428,Wovon hängt die Zugfestigkeit von Papier ab?,Wovon läuft die Zugfestigkeit von Papier ab?,0.9968152
504,40429,Wie wird die Zugfestigkeit von Papier gemessen?,Wie wird die Zugfestigkeit von Papier hergestellt?,0.99445534
505,40430,Was bestimmt der spezifische Weiterreißwiderstand von Papier?,Was ist der spezifische Weiterreißwiderstand von Papier?,0.99381596
506,40431,Wie wird der spezifische Weiterreißwiderstand von Papier gemessen?,Wie ist der spezifische Weiterreißwiderstand von Papier gemessen?,0.99893576
507,40433,Was macht der Berstwiderstand beim Papier?,Was ist der Berstwiderstand beim Papier?,0.99166363
508,40434,Wie wird der Berstwiderstand beim Papier gemessen?,Wie wird der Berstwiderstand beim Papier bewertet?,0.9908427
509,40435,Was ist unter dem Spaltwiderstand beim Papier gemeint?,Was ist unter dem Spaltwiderstand beim Papierdruck?,0.9929733
510,38836,Wie werden intensive Grüntöne bezeichnet?,Wie werden intensive Grüntöne hergestellt?,0.9858452
511,41188,Wie viel Prozent der Bevölkerung sprechen Deutsch als Muttersprache?,Wie viel Prozent der Bevölkerung nutzen Deutsch als Muttersprache?,0.99864686
512,41189,Was ist die gesprochene Umgangssprache in Bern?,Was bedeutet die gesprochene Umgangssprache in Bern?,0.99324596
513,41190,Was ist eine der Besonderheiten des Berndeutsches?,Was war eine der Besonderheiten des Berndeutsches?,0.9968978
514,40405,Wodurch zeichnen sich Chloroplasten und Mitochondrien aus?,Wodurch bilden sich Chloroplasten und Mitochondrien aus?,0.99446034
515,40471,Wo liegt San Diego?,Wo er San Diego?,0.9888764
516,40472,Was grenzt an Westen von San Diego?,Was fehlt an Westen von San Diego?,0.98063195
517,40473,Was grenzt an Osten von San Diego?,Was ist an Osten von San Diego?,0.9947668
518,40474,In wie viele Teile wird San Diego geteilt?,In wie viele Teile wird San Diego gebaut?,0.99289006
519,40475,Was ist der höchste Punkt San Diegos?,Was war der höchste Punkt San Diegos?,0.9952442
520,40476,Welchen Fluss gibt es in San Diego?,Welchen Fluss hat es in San Diego?,0.9960152
521,41193,Was ist das Hauptwerk von Charles Darwin?,Was war das Hauptwerk von Charles Darwin?,0.9969567
522,41194,"Wann wurde ""Über die Entstehung der Arten"" veröffentlicht?","Wann wird ""Über die Entstehung der Arten"" veröffentlicht?",0.99811405
523,41195,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,Was hatte Charles Darwin in seinem Hauptwerk bewiesen?,0.9991982
524,41196,Wo hat Charles Darwin Belege für seine Theorie gesammelt?,Wo hatte Charles Darwin Belege für seine Theorie gesammelt?,0.99935704
525,41351,Was war die ursprüngliche Religion der Slawen?,Was ist die ursprüngliche Religion der Slawen?,0.99578124
526,41352,Mit welchem Namen haben die Slawen den Gott genannt?,Mit welchem Namen hatten die Slawen den Gott genannt?,0.99894994
527,41353,Welche mythische Wesen wurden von den Slawen verehrt?,Welche mythische Wesen werden von den Slawen verehrt?,0.99755603
528,41354,Was brachten die Slawen den Göttern zum Opfer?,Was bringen die Slawen den Göttern zum Opfer?,0.99411887
529,41355,Was passiert mit der Seele nach dem Tod laut Slawen?,Was ist mit der Seele nach dem Tod laut Slawen?,0.99760455
530,41360,Wer hat Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,Werden Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,0.98039633
531,41361,"Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe trägt?","Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe hat?",0.9995954
532,41362,In welchem Werk hat Jule Verne Tristan da Cunha dargestellt?,In welchem Werk ist Jule Verne Tristan da Cunha dargestellt?,0.9962654
533,42095,Wann hat der Österreichische Erbfolgekrieg stattgefunden?,Wann hat der Österreichische Erbfolgekrieg begonnen?,0.99608475
534,42096,Was beendete den Österreichischen Erbfolgekrieg?,Was gegen den Österreichischen Erbfolgekrieg?,0.98664975
535,42098,"Was hat Österreich versucht, um Schlesien zurückzugewinnen?","Was hat Österreich gemacht, um Schlesien zurückzugewinnen?",0.99561524
536,42100,In welchem Jahr verschlechterte sich der britisch- französische Konflikt in Nordamerika?,In welchem Jahr entwickelt sich der britisch- französische Konflikt in Nordamerika?,0.9938138
537,42101,Wer wollte das Bündnis von Frankreich und Preußen  Mitte des 18.Jahrhundert vermeiden? ,Wer sollte das Bündnis von Frankreich und Preußen Mitte des 18.Jahrhundert vermeiden?,0.99771625
538,42102,Worum ging es im Vertrag von Sankt Petersburg zwischen Großbritannien und Russland?,Worum geht es im Vertrag von Sankt Petersburg zwischen Großbritannien und Russland?,0.99727064
539,42103,Wann hat Großbritannien die Westminister-Konvention mit Preußen geschlossen?,Wann hat Großbritannien die Westminister-Konvention mit Preußen abgeschlossen?,0.9956747
540,42104,Was hat die Westminister-Konvention von 1756 garantiert?,Was hätte die Westminister-Konvention von 1756 garantiert?,0.99697554
541,42105,An welchem Tag hat Großbritannien Frankreich 1756 den Krieg erklärt?,An welchem Tag hatte Großbritannien Frankreich 1756 den Krieg erklärt?,0.9988031
542,41206,Warum glühen erhitzte Körper zunächst rot?,Warum der erhitzte Körper zunächst rot?,0.9911462
543,41207,Welche Sinneszellen im menschlichen Auge sind für das Rotsehen verantwortlich?,Welche Sinneszellen im menschlichen Auge waren für das Rotsehen verantwortlich?,0.9985729
544,41394,Mit welcher Geschwindigkeit kann man Daten mithilfe eines USB-Sticks übertragen?,Mit welcher Geschwindigkeit kann man Daten mithilfe eines USB-Sticks verbinden?,0.9991654
545,41404,Welcher im 14.Jahrhundert angelegte künstliche See in Jaisalmer wurde von der Bevölkerung gepflegt? ,Welcher im 14.Jahrhundert angelegte künstliche See in Jaisalmer wird von der Bevölkerung gepflegt?,0.99856555
546,41405,Was war die Quelle des Trinkwassers in Jaisalmer?,Was ist die Quelle des Trinkwassers in Jaisalmer?,0.9966641
547,44008,Wie nennt man religiöse Stiftungen in Iran?,Wie findet man religiöse Stiftungen in Iran?,0.9948044
548,44009,Warum werden religiöse Stiftungen in Iran kritisiert?,Warum Iran religiöse Stiftungen in Iran kritisiert?,0.9968445
549,44010,In welchen Bereichen der Wirtschaft haben religiöse Stiftungen in Iran herrschende Stellung?,In welchen Bereichen der Wirtschaft halten religiöse Stiftungen in Iran herrschende Stellung?,0.9985337
550,44011,Was sind die zwei größten religiösen Stiftungen in Iran?,Was bedeuten die zwei größten religiösen Stiftungen in Iran?,0.9960391
551,41210,Wie ist der Achtfache Pfad im Buddhismus geteilt?,Wie wird der Achtfache Pfad im Buddhismus geteilt?,0.998668
552,41209,Was ist das Kern der Lehre des Buddha?,Was war das Kern der Lehre des Buddha?,0.9950153
553,41396,Welche Wirkung können manche für die Munitionsproduktion eingesetzte Metalle haben?,Welche Wirkung können manche für die Munitionsproduktion eingesetzte Metalle erzielen?,0.998603
554,41397,Wie kann das Geschossmaterial der Natur schaden? ,Wie kann das Geschossmaterial der Natur sein?,0.99023944
555,41398,Warum wird die Verwendung von Blei in der Munition kritisiert?,Warum wurde die Verwendung von Blei in der Munition kritisiert?,0.999147
556,44097,Wo finden Vakuumkondensatoren ihre Anwendung?,Wo haben Vakuumkondensatoren ihre Anwendung?,0.9979958
557,44098,Wann werden Vakuumkondensatoren eingesetzt?,Wann worden Vakuumkondensatoren eingesetzt?,0.99816924
558,44100,Warum werden Glimmerkondensatoren für hohe Anforderungen eingesetzt?,Warum werden Glimmerkondensatoren für hohe Anforderungen verwendet?,0.999048
559,44102,Warum werden Schutzringkondensatoren gebaut?,Warum werden Schutzringkondensatoren eingesetzt?,0.9962332
560,44104,Wie viele Schichten haben mehrlagige Leiterplatten?,Wie viele Schichten für mehrlagige Leiterplatten?,0.99252695
561,40504,Was ist ein Kurzschluss?,Was kostet ein Kurzschluss?,0.9929895
562,40505,Wie entsteht ein Kurzschluss?,Wie ist ein Kurzschluss?,0.9953219
563,40508,Wie funktionieren Kurzschlusstests?,Wie machen Kurzschlusstests?,0.99562687
564,36704,Als was bezeichnen die Demokraten bei Wahlen die im Ausland lebenden Wähler?,Als was sehen die Demokraten bei Wahlen die im Ausland lebenden Wähler?,0.9977092
565,36705,Wie viele US-Amerikaner leben im Ausland?,Wie viele US-Amerikaner arbeiten im Ausland?,0.99885267
566,37203,Was war das Grundprinzip von Alfred North Whiteheads Schaffen?,Was ist das Grundprinzip von Alfred North Whiteheads Schaffen?,0.99705225
567,37206,Wie heißt das erste Werk von Whitehead im Bereich Naturphilosophie?,Wie war das erste Werk von Whitehead im Bereich Naturphilosophie?,0.9963124
568,38579,Wo ist die Yale University?,Wo is die Yale University?,0.9964243
569,38581,Welche ist die drittälteste Uni der USA?,Welche sind die drittälteste Uni der USA?,0.9969857
570,38583,Wessen Namen trägt die Yale University?,Wessen Namen hat die Yale University?,0.99435294
571,38584,Welche Universität verfügt weltweit über das meiste Kapital?,Welche Universität verfügen weltweit über das meiste Kapital?,0.9973177
572,38585,Was ist die Ivy League?,Was was die Ivy League?,0.9923467
573,38586,Seit wann gibt es die Association of American Universities?,Seit wann besteht es die Association of American Universities?,0.99633634
574,38587,Welches sind die drei wichtigsten Universitäten der USA?,Welches waren die drei wichtigsten Universitäten der USA?,0.99803066
575,38588,Wie viele bücher hab es 2009 in den Bibliotheken von Yale?,Wie viele bücher gab es 2009 in den Bibliotheken von Yale?,0.9935991
576,38589,Wie viele US-Präsidenten haben in Yale studiert?,Wie viele US-Präsidenten haben in Yale begonnen?,0.99644375
577,40532,Was ist armenische Kunst?,Was is armenische Kunst?,0.99646544
578,37390,Wie sind Daten auf Laserdiscs gespeichert?,Wie sind Daten auf Laserdiscs geschützt?,0.99669355
579,37515,Kann man eine Laserdisc als CD benutzen?,Kann man eine Laserdisc als CD kaufen?,0.9982204
580,37516,Was bedeutet CAV bei Laserdiscs?,Was ist CAV bei Laserdiscs?,0.9924003
581,37541,Welche Form der Erkenntnis steht dem Empirismus gegenüber?,Welche Form der Erkenntnis liegt dem Empirismus gegenüber?,0.99958843
582,37544,Wieso lehnt Leibniz empirisches WIssen ab?,Wieso sagt Leibniz empirisches WIssen ab?,0.9967973
583,37548,Wie wird nach Descartes Erkenntnis generiert?,Wie wird nach Descartes Erkenntnis gewonnen?,0.9940609
584,37618,Wie ist das VErhältnis von Zonenzeit und Sonnenzeit?,Wie funktioniert das VErhältnis von Zonenzeit und Sonnenzeit?,0.9950465
585,37621,Was ist die MEZ?,Was für die MEZ?,0.99037325
586,37632,Was ist die Sommerzeit?,Was bedeutet die Sommerzeit?,0.9879444
587,37634,Was waren die Gründe für die Einführung der Sommerzeit?,Was sind die Gründe für die Einführung der Sommerzeit?,0.99859416
588,37637,Wieso galt in der Tschechoslowakei 1946 eine Winterzeit?,Wieso war in der Tschechoslowakei 1946 eine Winterzeit?,0.99814355
589,37640,Was ist die Standardzeit?,Was bedeutet die Standardzeit?,0.98752385
590,37606,Was ist die Sonnenzeit?,Was bedeutet die Sonnenzeit?,0.98900425
591,37609,Wann wurden die globalen Zeitzonen festgelegt?,Wann wurden die globalen Zeitzonen entwickelt?,0.9965173
592,37610,Wo wurde ein weltweites Zeitsystem festgelegt?,Wo ist ein weltweites Zeitsystem festgelegt?,0.9977879
593,37613,Was ist die Zonenzeit?,Was bedeutet die Zonenzeit?,0.9931277
594,37614,Wie groß ist der Zeitunterschied zwischen den Zonenzeiten?,Wie groß war der Zeitunterschied zwischen den Zonenzeiten?,0.9969921
595,37722,Was war die erste Funktion von Hunden für den Menschen?,Was ist die erste Funktion von Hunden für den Menschen?,0.99748564
596,37723,von wem stammen Hunde ab?,von wem halten Hunde ab?,0.9942833
597,37724,Welche Eigenschaft benötigen Hunde für die Treibjagd?,Welche Eigenschaft haben Hunde für die Treibjagd?,0.99622905
598,37725,Wozu wurden Dackel gezüchtet?,Wozu der Dackel gezüchtet?,0.9911778
599,38381,Was trug bei der Kolonialisierung Amerikas durch die Europäer neben Krieg auch zur Ausschlöschung der indigenen Bevölkerung bei?,Was trägt bei der Kolonialisierung Amerikas durch die Europäer neben Krieg auch zur Ausschlöschung der indigenen Bevölkerung bei?,0.9983223
600,38384,Wie groß schätze Alfred Kroeber die Bevölkerung  in Mittelamerika im Jahr 1492?,Wie groß war Alfred Kroeber die Bevölkerung in Mittelamerika im Jahr 1492?,0.9940559
601,38490,Was wird heute in Bezug auf die Kolonisierung Amerikas als Mythos bezeichnet?,Was wird heute in Bezug auf die Kolonisierung Amerikas als Mythos genannt?,0.9994338
602,38491,Auf wie viele Einwohner wird Mittelamerika zur Zeit der Kolonisierung durch die Europäer geschätzt?,Auf wie viele Einwohner war Mittelamerika zur Zeit der Kolonisierung durch die Europäer geschätzt?,0.9938431
603,38492,Wer vernichtete die Azteken?,Wer is die Azteken?,0.98153144
604,38493,Wie viele Soldaten hatte Hernan Cortes?,Wie viele Soldaten hat Hernan Cortes?,0.9954105
605,38494,Welche Hochkultur in Amerika hat Pizarro vernichtet?,Welche Hochkultur in Amerika wurde Pizarro vernichtet?,0.99504584
606,38495,Was ist der Vertrag von Tordesillas?,Was bedeutet der Vertrag von Tordesillas?,0.99454623
607,38498,Wie wurden die Kinder indianischer Frauen mit europäsichen Kolonisatoren bezeichnet?,Wie werden die Kinder indianischer Frauen mit europäsichen Kolonisatoren bezeichnet?,0.99814016
608,38499,Welche Krankheiten grassierten in Nordamerika nach der Ankunft der Europäer?,Welche Krankheiten entstehen in Nordamerika nach der Ankunft der Europäer?,0.9937106
609,38500,Wie viele Menschen sind in Amerika in der Kolonialzeit Schätzungen zufolgen an den Pocken gestorben?,Wie viele Menschen sind in Amerika in der Kolonialzeit Schätzungen zufolgen an den Pocken geblieben?,0.9964477
610,38501,Wieso waren die Krankheiten der Europäer für die indigene Bevölkerung in Amerika besonders schwerwiegend?,Wieso sind die Krankheiten der Europäer für die indigene Bevölkerung in Amerika besonders schwerwiegend?,0.99851555
611,38502,Wie sollen die Europäer absichtlich Pocken unter der indigenen Bevölkerung Amerikas verbreitet haben?,Wie sollen die Europäer absichtlich Pocken unter der indigenen Bevölkerung Amerikas verbreitet werden?,0.9963863
612,38503,Wann war die Schlacht von Mauvilla?,Wann beginnt die Schlacht von Mauvilla?,0.9888157
613,38504,Wie viele Seminolenkriege gab es?,Wie viele Seminolenkriege gibt es?,0.99633443
614,38505,Wann waren die Biberkriege?,Wann beginnen die Biberkriege?,0.9907814
615,38506,Wer führte die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,Werden die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,0.9896941
616,38508,Wann war der Aufstand der Sioux?,Wann beginnt der Aufstand der Sioux?,0.98798114
617,38509,Welches Massaker gegen die indianische Bevölkerung wurde 1890 begangen?,Welches Massaker gegen die indianische Bevölkerung wurde 1890 durchgeführt?,0.9988079
618,38553,Was ist das Zinkfingerprotein?,Was heißt das Zinkfingerprotein?,0.99387187
619,38554,Wie tritt Zink im Blutkreislauf auf?,Wie baut Zink im Blutkreislauf auf?,0.99485826
620,38556,Welche Enzyme benötigen Zink?,Welche Enzyme enthält Zink?,0.9966807
621,38557,Wofür benötigt der Körper Zink?,Wofür braucht der Körper Zink?,0.9987553
622,40480,In welcher Stadt steht das Alley Theatre,In welcher Stadt ist das Alley Theatre,0.9980752
623,37393,Was heißt Sowjet?,Was Was Sowjet?,0.98239064
624,37396,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,Welche Verwaltungsebenen gibt es in der Russischen Sowjetrepublik?,0.9969009
625,37397,Welche Institution sollte das Parlament in der Russischen Sowjetrepublik ersetzten?,Welche Institution soll das Parlament in der Russischen Sowjetrepublik ersetzten?,0.99902207
626,37399,Wer durfte laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wählen?,Wer wird laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wählen?,0.9976568
627,37401,"Welches Prinzip führte Montesquieu in ""Vom Geist der Gesetze"" ein?","Welches Prinzip setzt Montesquieu in ""Vom Geist der Gesetze"" ein?",0.9977321
628,37558,Was ist die empfohlene Tagesdosis für Zink?,Was beträgt die empfohlene Tagesdosis für Zink?,0.99386096
629,37560,Was sind die Folgen von zu viel Zink?,Was waren die Folgen von zu viel Zink?,0.99759966
630,37566,Ab wie viel Gramm ist Zink giftig?,Ab wie viel Gramm wird Zink giftig?,0.99758685
631,37567,Was ist Zinkfieber?,Was er Zinkfieber?,0.9894387
632,37644,Was ist die Epiglottis?,Was waren die Epiglottis?,0.99293303
633,37645,Wozu dient der Kehldeckel?,Wozu ist der Kehldeckel?,0.9937815
634,37646,Was unterscheidet Säugetiere von andern TIeren?,Was unterscheiden Säugetiere von andern TIeren?,0.9948685
635,37656,Was ist die Henle'sche Schleife?,Was sind die Henle'sche Schleife?,0.99659187
636,37727,Welche Steuerungsmechanismen gibt es bei Aufzügen?,Welche Steuerungsmechanismen braucht es bei Aufzügen?,0.99725235
637,37728,Welche Bedienmöglichkeiten gibt es bei Aufzügen?,Welche Bedienmöglichkeiten gab es bei Aufzügen?,0.9964196
638,37729,Wo werden Gruppensammelsteuerungen von Aufzügen benutzt?,Wo wurden Gruppensammelsteuerungen von Aufzügen benutzt?,0.9967972
639,37659,Wer verwaltet die Unis in Deutschland?,Wer besucht die Unis in Deutschland?,0.9915296
640,37662,Wer ist Träger der Eidgenössischen Technischen Hochschule Zürich?,Wer war Träger der Eidgenössischen Technischen Hochschule Zürich?,0.99715817
641,37664,Wem unterstehen die Universitäten in der Schweiz?,Wem gehören die Universitäten in der Schweiz?,0.99605316
642,37665,Wie heißen die Lehrer an der Uni?,Wie arbeiten die Lehrer an der Uni?,0.9902167
643,37731,Was kann man laut Alexander Pashos aus Funden der Kleiderlaus schließen?,Was könnte man laut Alexander Pashos aus Funden der Kleiderlaus schließen?,0.9990473
644,37732,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung festgestellt?,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung untersucht?,0.9991222
645,37733,Was ist die Fundstelle Neumark-Nord?,Was macht die Fundstelle Neumark-Nord?,0.98979944
646,37734,Was ist das Besondere an der Fundstelle Neumark-Nord?,Was macht das Besondere an der Fundstelle Neumark-Nord?,0.99610114
647,37735,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut begünstigt?,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut verändert?,0.99785715
648,37737,Welches Material wurde zuerst für Kleidung benutzt?,Welches Material wurde zuerst für Kleidung verwendet?,0.9996914
649,37738,Welche Bedeutung hat die Entwicklung von Nähkunst in Bezug auf Kleidung?,Welche Bedeutung hatte die Entwicklung von Nähkunst in Bezug auf Kleidung?,0.9982959
650,37739,Wann wurden erstmals Schafe als Haustiere gehalten?,Wann wurden erstmals Schafe als Haustiere erlaubt?,0.9960366
