,id,questions,questions_perturbed,similarity_scores
485,41155,"Was versteht man unter dem Begriff ""Solararchitektur""?","Was bedeutet der Begriff ""Solararchitektur""?",0.99141
486,38837,"Was macht der Rettungsdienst als erstes, wenn ein Patient den Herzinfarkt hat?","Was ist das Erste, was die Rettungsdienste tun, wenn ein Patient einen Herzinfarkt hat?",0.99154246
487,38838,Wozu dient eine medikamentöse Therapie beim Herzinfarkt in der Akutphase?,Was ist der Zweck der Medikamententherapie in der akuten Phase eines Herzinfarkts?,0.9929102
488,38839,Welche Medikamente werden beim Herzinfarkt eingesetzt?,Welche Medikamente werden gegen Herzinfarkte angewendet?,0.99369234
489,38840,Warum wird die Therapie mit Sauerstoff beim Herzinfarkt nicht mehr durchgeführt?,Warum wird bei Herzinfarkten keine Sauerstofftherapie mehr angewendet?,0.99164796
490,38841,Welche Medikamente können beim Herzinfarkt manchmal erforderlich sein?,Welche Medikamente sind bei Herzinfarkt möglicherweise notwendig?,0.9960304
491,41169,Wie wurde Gaddafi getötet?,Wie wurde Gaddafi getötet?,1.0
492,41168,"Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er geflohen ist?","Welche Organisation half 2011 bei der Suche nach Gaddafi, als er flüchtete?",0.9918267
493,41170,Wo wurde die Leihe von Gaddafi bestattet?,Wo wurde Gaddafis Leiche begraben?,0.99032074
494,38791,Wann ist die Literatur in Tibet sehr religiös geprägt geworden?,Wann wurde die tibetische Literatur sehr religiös?,0.987368
495,38794,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert? ,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert?,1.0000001
496,38796,Was wird unter der tibetischen Literatur verstanden?,Was ist mit tibetischer Literatur gemeint?,0.9924088
497,41171,Wer hat das Famicon entworfen?,Wer hat das Famicon entworfen?,1.0
498,41172,In welchem Land hat man das Famicon verkauft?,Welches Land hat das Famicon verkauft?,0.9931146
499,41173,Wie hieß die erste Nintendo-Konsole?,Wie hieß die erste Nintendo-Konsole?,0.99999994
500,41174,Welches Zubehör hatte die erste Nintendo?,Welches Zubehör hatte der erste Nintendo?,0.9982016
501,41175,In welchen Paketen konnte man das Nintendo Entertainment System 1985 kaufen?,Welche Pakete haben Sie 1985 für das Nintendo Entertainment System gekauft?,0.991497
502,44115,Wann reagiert das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,Wann reagiert das Immunsystem übermäßig auf bestimmte fremde Strukturen?,0.99757653
503,44113,Was ist der Grund von Autoimmunerkrankungen?,Was ist die Ursache von Autoimmunerkrankungen?,0.99617666
504,44114,Was sind die Beispiele für Autoimmunerkrankungen?,Was sind einige Beispiele für Autoimmunerkrankungen?,0.99826205
505,44118,Was ist ein Erfordernis für die Entstehung einer Allergie?,Was ist die Voraussetzung für die Entstehung einer Allergie?,0.99479353
506,44120,Welche Allergien treten am häufigsten auf?,Welche Allergien sind am häufigsten?,0.99281704
507,40395,Bei welchen Softwaretests wird die Automatisierung empfohlen?,Welche Software-Tests werden für die Automatisierung empfohlen?,0.9920959
508,40396,Wozu dienen Regressionstests beim Testen von Software?,Welchen Nutzen hat Regressionstest beim Testen von Software?,0.9918527
509,40427,Welcher Wert ist extrem wichtig bei der Papierherstellung?,Welcher Wert ist bei der Papierherstellung äußerst wichtig?,0.9981698
510,40428,Wovon hängt die Zugfestigkeit von Papier ab?,Was bestimmt die Zugfestigkeit von Papier?,0.9918248
511,40429,Wie wird die Zugfestigkeit von Papier gemessen?,Wie wird die Zugfestigkeit von Papier gemessen?,1.0
512,40430,Was bestimmt der spezifische Weiterreißwiderstand von Papier?,Was bestimmt die spezifische Rissfestigkeit von Papier?,0.9914206
513,40431,Wie wird der spezifische Weiterreißwiderstand von Papier gemessen?,Wie wird die spezifische Reißfestigkeit von Papier gemessen?,0.9948202
514,40433,Was macht der Berstwiderstand beim Papier?,Was macht der Sprengwiderstand mit dem Papier?,0.99516094
515,40434,Wie wird der Berstwiderstand beim Papier gemessen?,Wie wird die Bruchfestigkeit auf Papier gemessen?,0.99208933
516,40435,Was ist unter dem Spaltwiderstand beim Papier gemeint?,Was bedeutet die Abwehr des Spaltens von Papier?,0.9875194
517,38836,Wie werden intensive Grüntöne bezeichnet?,Wie nennt man intensive Grüntöne?,0.98769814
518,41188,Wie viel Prozent der Bevölkerung sprechen Deutsch als Muttersprache?,Welcher Prozentsatz der Bevölkerung spricht Deutsch als Muttersprache?,0.9919935
519,41189,Was ist die gesprochene Umgangssprache in Bern?,Welche Sprache wird in Bern gesprochen?,0.9846012
520,41190,Was ist eine der Besonderheiten des Berndeutsches?,Was ist eine der Besonderheiten des Berner?,0.9980604
521,40405,Wodurch zeichnen sich Chloroplasten und Mitochondrien aus?,Wie sind Chloroplasten und Mitochondrien charakteristisch?,0.99083686
522,40471,Wo liegt San Diego?,Wo ist San Diego?,0.9951889
523,40472,Was grenzt an Westen von San Diego?,Welche Grenzen westlich von San Diego?,0.96531826
524,40473,Was grenzt an Osten von San Diego?,Welche Grenze östlich von San Diego?,0.97031695
525,40474,In wie viele Teile wird San Diego geteilt?,Wie viele Teile hat San Diego?,0.9900194
526,40475,Was ist der höchste Punkt San Diegos?,Was ist der höchste Punkt in San Diego?,0.99806875
527,40476,Welchen Fluss gibt es in San Diego?,Welcher Fluss ist in San Diego?,0.99496406
528,41193,Was ist das Hauptwerk von Charles Darwin?,Was ist das Hauptwerk von Charles Darwin?,1.0
529,41194,"Wann wurde ""Über die Entstehung der Arten"" veröffentlicht?","Wann wurde ""Der Ursprung der Arten"" veröffentlicht?",0.9938305
530,41195,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,1.0
531,41196,Wo hat Charles Darwin Belege für seine Theorie gesammelt?,Woher erhielt Charles Darwin Beweise für seine Theorie?,0.98562217
532,41351,Was war die ursprüngliche Religion der Slawen?,Wie war die ursprüngliche Religion der Slawen?,0.99356973
533,41352,Mit welchem Namen haben die Slawen den Gott genannt?,Welchen Namen verwendeten die Slawen für den Gott?,0.99348056
534,41353,Welche mythische Wesen wurden von den Slawen verehrt?,Welche mythischen Wesen wurden von den Slawen verehrt?,0.99948716
535,41354,Was brachten die Slawen den Göttern zum Opfer?,Was boten die Slawen den Göttern an?,0.98632103
536,41355,Was passiert mit der Seele nach dem Tod laut Slawen?,"Was glauben die Slawen, was mit der Seele nach dem Tod geschieht?",0.9899379
537,41360,Wer hat Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,Wer beschrieb Tristan da Cunha im Detail in seinem Roman von 1838?,0.98918253
538,41361,"Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe trägt?","Wer hat einen Roman über Tristan da Cunha geschrieben, der den gleichen Namen wie diese Inselgruppe trägt?",0.99931127
539,41362,In welchem Werk hat Jule Verne Tristan da Cunha dargestellt?,In welchem Werk spielte Jules Verne Tristan da Cunha?,0.9930601
540,42095,Wann hat der Österreichische Erbfolgekrieg stattgefunden?,Wann fand der Krieg um die österreichische Erbfolge statt?,0.9872814
541,42096,Was beendete den Österreichischen Erbfolgekrieg?,Was beendete den Krieg um die österreichische Thronfolge?,0.9868479
542,42098,"Was hat Österreich versucht, um Schlesien zurückzugewinnen?","Was hat Österreich versucht, um Schlesien zurückzugewinnen?",1.0000001
543,42100,In welchem Jahr verschlechterte sich der britisch- französische Konflikt in Nordamerika?,In welchem Jahr verschlimmerte sich der anglo-französische Konflikt in Nordamerika?,0.9737872
544,42101,Wer wollte das Bündnis von Frankreich und Preußen  Mitte des 18.Jahrhundert vermeiden? ,Wer hätte sich in der Mitte des 18. Jahrhunderts dem Bündnis zwischen Frankreich und Preußen entziehen wollen?,0.9925786
545,42102,Worum ging es im Vertrag von Sankt Petersburg zwischen Großbritannien und Russland?,Was war der Vertrag von St. Petersburg zwischen Großbritannien und Russland?,0.98838574
546,42103,Wann hat Großbritannien die Westminister-Konvention mit Preußen geschlossen?,Wann unterzeichnete Großbritannien die Westminster-Konvention mit Preußen?,0.9927178
547,42104,Was hat die Westminister-Konvention von 1756 garantiert?,Was garantierte das Westminster-Konvent von 1756?,0.9916205
548,42105,An welchem Tag hat Großbritannien Frankreich 1756 den Krieg erklärt?,An welchem Tag erklärte Großbritannien 1756 Frankreich den Krieg?,0.99625146
549,41206,Warum glühen erhitzte Körper zunächst rot?,Warum glühen heiße Körper anfangs rot?,0.9933611
550,41207,Welche Sinneszellen im menschlichen Auge sind für das Rotsehen verantwortlich?,Welche Sinneszellen im menschlichen Auge sind für das rote Sehen verantwortlich?,0.99797976
551,41394,Mit welcher Geschwindigkeit kann man Daten mithilfe eines USB-Sticks übertragen?,Wie schnell können Sie Daten mit einem USB-Stick übertragen?,0.99077976
552,41404,Welcher im 14.Jahrhundert angelegte künstliche See in Jaisalmer wurde von der Bevölkerung gepflegt? ,Welcher künstliche See aus dem 14. Jahrhundert in Jaisalmer wurde von den Menschen erhalten?,0.99242014
553,41405,Was war die Quelle des Trinkwassers in Jaisalmer?,Woher kam das Trinkwasser in Jaisalmer?,0.9866645
554,44008,Wie nennt man religiöse Stiftungen in Iran?,Wie nennen sie religiöse Stiftungen im Iran?,0.9931812
555,44009,Warum werden religiöse Stiftungen in Iran kritisiert?,Warum werden religiöse Stiftungen im Iran kritisiert?,0.9995714
556,44010,In welchen Bereichen der Wirtschaft haben religiöse Stiftungen in Iran herrschende Stellung?,In welchen Bereichen der Wirtschaft sind religiöse Stiftungen im Iran dominierend?,0.9944425
557,44011,Was sind die zwei größten religiösen Stiftungen in Iran?,Welche sind die beiden größten religiösen Stiftungen im Iran?,0.9967875
558,41210,Wie ist der Achtfache Pfad im Buddhismus geteilt?,Wie ist der achtfache Pfad im Buddhismus unterteilt?,0.9988669
559,41209,Was ist das Kern der Lehre des Buddha?,Was ist die Essenz der Lehre Buddhas?,0.99310654
560,41396,Welche Wirkung können manche für die Munitionsproduktion eingesetzte Metalle haben?,"Welche Wirkung haben bestimmte Metalle, die in Munition verwendet werden?",0.99371713
561,41397,Wie kann das Geschossmaterial der Natur schaden? ,Wie kann das Material der Kugel der Natur schaden?,0.99616075
562,41398,Warum wird die Verwendung von Blei in der Munition kritisiert?,Warum wird der Einsatz von Blei in Munition kritisiert?,0.99474984
563,44097,Wo finden Vakuumkondensatoren ihre Anwendung?,Wo werden Vakuumkondensatoren verwendet?,0.992564
564,44098,Wann werden Vakuumkondensatoren eingesetzt?,Wann werden Vakuumkondensatoren verwendet?,0.99853766
565,44100,Warum werden Glimmerkondensatoren für hohe Anforderungen eingesetzt?,Warum werden Glühkondensatoren für hohe Anforderungen verwendet?,0.99829626
566,44102,Warum werden Schutzringkondensatoren gebaut?,Warum sind Ringkondensatoren gebaut?,0.9965012
567,44104,Wie viele Schichten haben mehrlagige Leiterplatten?,Wie viele Schichten von mehrschichtigen Leiterplatten?,0.9880343
568,40504,Was ist ein Kurzschluss?,Was ist ein Kurzschluss?,1.0000001
569,40505,Wie entsteht ein Kurzschluss?,Wie kommt es zu einem Kurzschluss?,0.99279255
570,40508,Wie funktionieren Kurzschlusstests?,Wie funktionieren Kurzschlussprüfungen?,0.99516916
571,36704,Als was bezeichnen die Demokraten bei Wahlen die im Ausland lebenden Wähler?,"Was bezeichnen die Demokraten als Wähler, die während der Wahlen im Ausland leben?",0.9940981
572,36705,Wie viele US-Amerikaner leben im Ausland?,Wie viele Amerikaner leben im Ausland?,0.99278605
573,37203,Was war das Grundprinzip von Alfred North Whiteheads Schaffen?,Was war das Grundprinzip der Arbeit von Alfred North Whitehead?,0.99707544
574,37206,Wie heißt das erste Werk von Whitehead im Bereich Naturphilosophie?,Wie hieß Whiteheads erste Arbeit auf dem Gebiet der Naturphilosophie?,0.99438494
575,38579,Wo ist die Yale University?,Wo ist die Yale University?,0.99999994
576,38581,Welche ist die drittälteste Uni der USA?,Was ist die drittälteste Universität der Vereinigten Staaten?,0.99393004
577,38583,Wessen Namen trägt die Yale University?,Wer heißt Yale University?,0.98955667
578,38584,Welche Universität verfügt weltweit über das meiste Kapital?,Welche Universität hat das meiste Kapital der Welt?,0.99407226
579,38585,Was ist die Ivy League?,Was ist die Ivy League?,0.99999994
580,38586,Seit wann gibt es die Association of American Universities?,Seit wann gibt es die Vereinigung amerikanischer Universitäten?,0.9927142
581,38587,Welches sind die drei wichtigsten Universitäten der USA?,Was sind die drei besten Universitäten in den Vereinigten Staaten?,0.99423456
582,38588,Wie viele bücher hab es 2009 in den Bibliotheken von Yale?,Wie viele Bücher sind 2009 in den Yale-Bibliotheken?,0.99301946
583,38589,Wie viele US-Präsidenten haben in Yale studiert?,Wie viele US-Präsidenten waren an Yale?,0.9945158
584,40532,Was ist armenische Kunst?,Was ist armenische Kunst?,1.0
585,37390,Wie sind Daten auf Laserdiscs gespeichert?,Wie werden Daten auf Laser-Disketten gespeichert?,0.99442697
586,37515,Kann man eine Laserdisc als CD benutzen?,Kann man eine Laser-Disc als CD benutzen?,0.99837506
587,37516,Was bedeutet CAV bei Laserdiscs?,Was bedeutet CAV in Laser-Disketten?,0.9929373
588,37541,Welche Form der Erkenntnis steht dem Empirismus gegenüber?,Welche Form des Wissens steht dem Empirismus entgegen?,0.996483
589,37544,Wieso lehnt Leibniz empirisches WIssen ab?,Warum lehnt Leibniz empirisches Wissen ab?,0.9863237
590,37548,Wie wird nach Descartes Erkenntnis generiert?,Wie wird nach Descartes Wissen erzeugt?,0.99548954
591,37618,Wie ist das VErhältnis von Zonenzeit und Sonnenzeit?,Wie ist das Verhältnis von Sonnenzeit zu Sonnenzeit?,0.99109566
592,37621,Was ist die MEZ?,Was ist das SCC?,0.98451203
593,37632,Was ist die Sommerzeit?,Was ist Sommerzeit?,0.9948283
594,37634,Was waren die Gründe für die Einführung der Sommerzeit?,Was waren die Gründe für die Einführung der Sommerzeit?,1.0
595,37637,Wieso galt in der Tschechoslowakei 1946 eine Winterzeit?,Warum hatte die Tschechoslowakei 1946 die Winterzeit?,0.99503493
596,37640,Was ist die Standardzeit?,Wie ist die Standardzeit?,0.99185216
597,37606,Was ist die Sonnenzeit?,Wie spät ist es?,0.97658896
598,37609,Wann wurden die globalen Zeitzonen festgelegt?,Wann wurden die globalen Zeitzonen festgelegt?,1.0
599,37610,Wo wurde ein weltweites Zeitsystem festgelegt?,Wo wurde ein weltweites Zeitsystem eingeführt?,0.9959545
600,37613,Was ist die Zonenzeit?,Was ist die Zeitzone?,0.994385
601,37614,Wie groß ist der Zeitunterschied zwischen den Zonenzeiten?,Wie groß ist der Zeitunterschied zwischen den Zeitzonen?,0.99901575
602,37722,Was war die erste Funktion von Hunden für den Menschen?,Was war die erste Funktion von Hunden für Menschen?,0.99917537
603,37723,von wem stammen Hunde ab?,Woher kommen Hunde?,0.98205924
604,37724,Welche Eigenschaft benötigen Hunde für die Treibjagd?,Welche Eigenschaft brauchen Hunde für eine spannende Jagd?,0.9950469
605,37725,Wozu wurden Dackel gezüchtet?,Wofür wurden Dackel gezüchtet?,0.9969376
606,38381,Was trug bei der Kolonialisierung Amerikas durch die Europäer neben Krieg auch zur Ausschlöschung der indigenen Bevölkerung bei?,"Was trug außer dem Krieg dazu bei, daß die einheimische Bevölkerung bei der europäischen Kolonisierung Amerikas ausgeschlossen wurde?",0.9888963
607,38384,Wie groß schätze Alfred Kroeber die Bevölkerung  in Mittelamerika im Jahr 1492?,Wie groß schätzt Alfred Kroeber die Bevölkerung Zentralamerikas im Jahre 1492 ein?,0.99545246
608,38490,Was wird heute in Bezug auf die Kolonisierung Amerikas als Mythos bezeichnet?,Was wird heute als Mythos über die Kolonisierung Amerikas bezeichnet?,0.9973162
609,38491,Auf wie viele Einwohner wird Mittelamerika zur Zeit der Kolonisierung durch die Europäer geschätzt?,"Wie viele Menschen lebten schätzungsweise zu der Zeit, als die Europäer Mittelamerika kolonisierten?",0.9864325
610,38492,Wer vernichtete die Azteken?,Wer hat die Azteken vernichtet?,0.9936307
611,38493,Wie viele Soldaten hatte Hernan Cortes?,Wie viele Soldaten hatte Hernan Cortes?,0.99999994
612,38494,Welche Hochkultur in Amerika hat Pizarro vernichtet?,Welche hohe Kultur in Amerika hat Pizarro zerstört?,0.9937836
613,38495,Was ist der Vertrag von Tordesillas?,Was ist der Vertrag von Tordesillas?,0.99999994
614,38498,Wie wurden die Kinder indianischer Frauen mit europäsichen Kolonisatoren bezeichnet?,"Wie nannten sie die Kinder, die von indischen Frauen zu europäischen Kolonisten geboren wurden?",0.9876557
615,38499,Welche Krankheiten grassierten in Nordamerika nach der Ankunft der Europäer?,Welche Krankheiten waren nach der Ankunft der Europäer in Nordamerika weit verbreitet?,0.99146867
616,38500,Wie viele Menschen sind in Amerika in der Kolonialzeit Schätzungen zufolgen an den Pocken gestorben?,Wie viele Menschen starben in Kolonialamerika an Pocken?,0.9890575
617,38501,Wieso waren die Krankheiten der Europäer für die indigene Bevölkerung in Amerika besonders schwerwiegend?,Warum waren die Krankheiten der Europäer für die Ureinwohner Amerikas besonders schwerwiegend?,0.9968477
618,38502,Wie sollen die Europäer absichtlich Pocken unter der indigenen Bevölkerung Amerikas verbreitet haben?,Wie verbreiteten Europäer absichtlich die Pocken unter den Ureinwohnern Amerikas?,0.99589825
619,38503,Wann war die Schlacht von Mauvilla?,Wann war die Schlacht von Mauvilla?,1.0000001
620,38504,Wie viele Seminolenkriege gab es?,Wie viele Seminole-Kriege gab es?,0.9938372
621,38505,Wann waren die Biberkriege?,Wann waren die Biberkriege?,1.0000001
622,38506,Wer führte die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,Wer führte die Apache-Rebellion gegen europäische Siedler bis 1886 an?,0.9927938
623,38508,Wann war der Aufstand der Sioux?,Wann war die Sioux-Rebellion?,0.990667
624,38509,Welches Massaker gegen die indianische Bevölkerung wurde 1890 begangen?,Welches Massaker an der indianischen Bevölkerung wurde 1890 begangen?,0.9985121
625,38553,Was ist das Zinkfingerprotein?,Was ist Zinkfingerprotein?,0.99382263
626,38554,Wie tritt Zink im Blutkreislauf auf?,Wie gelangt Zink in den Blutkreislauf?,0.99257964
627,38556,Welche Enzyme benötigen Zink?,Welche Enzyme benötigen Zink?,1.0
628,38557,Wofür benötigt der Körper Zink?,Wozu braucht der Körper Zink?,0.99628466
629,40480,In welcher Stadt steht das Alley Theatre,In welcher Stadt gibt es das Alley Theatre ?,0.98822206
630,37393,Was heißt Sowjet?,Was ist Sowjet?,0.98932433
631,37396,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,0.99999994
632,37397,Welche Institution sollte das Parlament in der Russischen Sowjetrepublik ersetzten?,Welche Einrichtung sollte das Parlament in der Russischen Sowjetrepublik ersetzen?,0.9981298
633,37399,Wer durfte laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wählen?,Wer durfte im Rat der Russischen Sozialistischen Föderativen Sowjetrepublik wählen?,0.9912804
634,37401,"Welches Prinzip führte Montesquieu in ""Vom Geist der Gesetze"" ein?","Welchen Grundsatz führte Montesquieu in seinem Werk ""Über den Geist der Gesetze"" ein?",0.9953358
635,37558,Was ist die empfohlene Tagesdosis für Zink?,Wie hoch ist die empfohlene Tagesdosis für Zink?,0.98967487
636,37560,Was sind die Folgen von zu viel Zink?,Was sind die Folgen von zu viel Zink?,1.0000001
637,37566,Ab wie viel Gramm ist Zink giftig?,Wie viele Gramm Zink sind giftig?,0.9933788
638,37567,Was ist Zinkfieber?,Was ist Zinkfieber?,0.99999994
639,37568,Kann Zink Durchfall auslösen?,Kann Zink Durchfall verursachen?,0.99533916
640,37644,Was ist die Epiglottis?,Was ist die Epiglottis?,1.0
641,37645,Wozu dient der Kehldeckel?,Wozu ist die Kehldecke da?,0.9880968
642,37646,Was unterscheidet Säugetiere von andern TIeren?,Was unterscheidet Säugetiere von anderen Tieren?,0.99723303
643,37656,Was ist die Henle'sche Schleife?,Was ist die Schleife von Henle?,0.99060285
644,37727,Welche Steuerungsmechanismen gibt es bei Aufzügen?,Wie funktioniert die Steuerung von Aufzügen?,0.9869059
645,37728,Welche Bedienmöglichkeiten gibt es bei Aufzügen?,Welche Betriebsoptionen gibt es für Aufzüge?,0.994786
646,37729,Wo werden Gruppensammelsteuerungen von Aufzügen benutzt?,Wo werden die Gruppenlift-Steuerungen verwendet?,0.99224675
647,37659,Wer verwaltet die Unis in Deutschland?,Wer leitet die Universitäten in Deutschland?,0.9950698
648,37662,Wer ist Träger der Eidgenössischen Technischen Hochschule Zürich?,Wer ist der Schirmherr der ETH Zürich?,0.9880223
649,37664,Wem unterstehen die Universitäten in der Schweiz?,Wer ist für die Universitäten in der Schweiz zuständig?,0.9847516
650,37665,Wie heißen die Lehrer an der Uni?,Wie heißen die Lehrer an der Universität?,0.9973758
651,37731,Was kann man laut Alexander Pashos aus Funden der Kleiderlaus schließen?,"Was sagt Alexander Pashos, was man aus den Entdeckungen der Laus lernen kann?",0.9883815
652,37732,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung festgestellt?,Welche Zeit wurde durch genetische Analyse für das Erscheinen von Kleidung bestimmt?,0.9909909
653,37733,Was ist die Fundstelle Neumark-Nord?,Wo ist Neumark North?,0.98737174
654,37734,Was ist das Besondere an der Fundstelle Neumark-Nord?,Was ist so besonders an der Neumark North-Stätte?,0.9930088
655,37735,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut begünstigt?,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut begünstigt?,1.0
656,37737,Welches Material wurde zuerst für Kleidung benutzt?,Welches Material wurde zuerst für Kleidung verwendet?,0.9996914
657,37738,Welche Bedeutung hat die Entwicklung von Nähkunst in Bezug auf Kleidung?,Was bedeutet die Entwicklung des Nähens von Kleidung?,0.99265075
658,37739,Wann wurden erstmals Schafe als Haustiere gehalten?,Wann wurden Schafe zum ersten Mal als Haustiere gehalten?,0.9961973
659,37744,Welche Arten von frühen Verschlussmechanismen für Kleidung gab es?,Welche Arten von Schließmechanismen für Kleidung gab es früher?,0.99396527
660,37749,Vor wie vielen Jahren wurden erstmals Pflanzen zur Herstellung von Kleidung benutzt?,Wie lange her wurden Pflanzen zum ersten Mal zur Herstellung von Kleidung verwendet?,0.99117196
661,38332,Wer prägte den Begriff Wirkungsquantum?,"Wer prägte den Begriff ""Effizienz-Quanten""?",0.9883632
662,38333,Was wird in der Physik als Wirkung bezeichnet?,Was nennt man in der Physik eine Wirkung?,0.99330896
663,38334,In welchem Jahr präsentierte Niels Bohr sein Atommodell erstmals?,In welchem Jahr stellte Niels Bohr sein Atommodell erstmals vor?,0.99609715
664,38335,Wer gilt als Begründer de Quantenmechanik?,Wer gilt als der Begründer der Quantenmechanik?,0.99622726
665,38336,Zu welchem Modell wurde Bohrs Atommodell 1917 erweitert?,Was war die Erweiterung von Bohrs Atommodell im Jahr 1917?,0.9837412
666,38337,Was ist Spin von teilchen?,Was ist der Spin von Teilchen?,0.9918489
667,38520,Wie heißt Straßburg im lokalen Dialekt?,Wie heißt Straßburg im lokalen Dialekt?,1.0000001
668,38521,Wo liegt Straßburg?,Wo ist Straßburg?,0.99567825
669,38529,Wo hat der Europäische Gerichtshof für Menschenrechte seinen SItz?,Wo befindet sich der Europäische Gerichtshof für Menschenrechte?,0.9917989
670,38531,Welches europäische Gericht hat seinen Sitz in Straßburg?,Welcher Europäische Gerichtshof hat seinen Sitz in Straßburg?,0.99130756
671,38533,Welhce Teile von Straßburg sind UNESCO-Weltkulturerbe?,Welche Teile Straßburgs sind auf der UNESCO-Liste des Weltkulturerbes aufgeführt?,0.9809293
672,38568,Wann wurde die Utrechter Union geschlossen?,Wann wurde die Utrecht Union geschlossen?,0.99857795
673,38569,Welche Provinzen gehörten zur Republik der Vereinigten Niederlanden?,Welche Provinzen gehörten zur Republik der Vereinigten Niederlande?,0.99799263
674,38571,In welchen Bereichen wurde in der Republik der Vereinigten Niederlande auf Bundesebene entschieden?,In welchen Bereichen hat die Bundesregierung in der Republik der Vereinigten Niederlande Entscheidungen getroffen?,0.9924612
675,38572,War die Republik der Vereinigten Niederlande ein Zentralstaat?,War die Republik der Vereinigten Niederlande ein Zentralstaat?,1.0000001
676,38573,Wieso nahm Holland in den Vereinigten Provinzen eine Vormachtsstellung ein?,Warum nahm Holland eine dominierende Stellung in den Vereinigten Provinzen ein?,0.98376244
677,38574,Welche Provinz der Republik Vereinigten Niederlanden hatte den meisten Einfluss?,Welche Provinz der Republik der Vereinigten Niederlande hat den größten Einfluß gehabt?,0.99636394
678,38575,Aus welcher Adelsfamilie stammte der Statthalter der Republik der Vereinigten Provinzen?,Aus welcher Adelsfamilie stammte der Gouverneur der Vereinigten Provinzen?,0.9977707
679,38576,Welcher Konflikt im Inland prägte die Republik der Vereinigten Provinzen?,Welcher innere Konflikt war für die Republik der Vereinigten Provinzen von besonderer Bedeutung?,0.9879935
680,38577,Ab wann war das Amt des Statthalters der Republik der Vereinigten Provinzen erblich?,Wann wurde das Amt des Gouverneurs der Vereinigten Provinzen erblich?,0.992043
681,38613,Wo wurde Chopin geboren?,Wo wurde Chopin geboren?,1.0000001
682,38614,Wann wurde Chopin getauft?,Wann wurde Chopin getauft?,1.0000001
683,38615,Was ist Chopins Taufname?,Wie ist Chopins Vorname?,0.9914812
684,38616,Wann wurde Chopin geboren?,Wann wurde Chopin geboren?,1.0000001
685,38618,"Was gilt als Grund dafür, dass für Chopin zwei unterschiedliche Geburtstage bekannt sind?",Was ist der Grund für Chopins zwei bekannte Geburtstage?,0.98715746
686,37671,Wann war Kanye West Yeezus-Tour?,Wann war Kanye Wests Yeezus-Tournee?,0.9932746
687,37672,Mit wem hat Kanye West für sein Album Yeezus kooperiert?,Mit wem hat Kanye West an seinem Album Yeezus gearbeitet?,0.99495864
688,37673,Für welches Lied ließ Kanye West öffentlich Videos an Wände projizieren?,Für welchen Song hat Kanye West öffentlich Videos an Wände projiziert?,0.99527055
689,37675,Was heißt Yeezus?,Wie heißt der Yeezus?,0.98724216
690,37678,Welche Platzierung nahm West Album Yeezus auf den Billboard 200 ein?,Wie stand Wests Album Yeezus auf der Billboard 200?,0.9852414
691,37682,Wie heißt Kanye West 7. Album?,Wie heißt Kanye Wests siebtes Album?,0.99058074
692,37683,"Wann erschien ""The Life of Pablo""?","Wann wurde ""Das Leben von Pablo"" veröffentlicht?",0.98911244
693,37686,Mit was stellte The Life of Pablo einen Rekord auf?,"Mit was hat ""Das Leben von Pablo"" einen Rekord aufgestellt?",0.99296254
694,37691,Wodurch fand Kanye West Song Famous in den Medien große Beachtung?,"Was hat Kanye Wests Lied ""Famous"" in die Medien gerufen?",0.9737058
695,37700,Mit welcher Tour war Kanye West Ende 2016 unterwegs?,Auf welcher Tournee war Kanye West Ende 2016?,0.9941867
696,37702,Wieso kam Kanye West nach dem Tourabbruch 2016 ins Krankenhaus? ,"Warum ging Kanye West ins Krankenhaus, nachdem die Tour 2016 abgesagt wurde?",0.9923503
697,37704,Was hat Kanye West Psychose ausgelöst?,"Was hat Kanye West dazu gebracht, verrückt zu werden?",0.98251784
698,38338,Wo liegt Palermo?,Wo ist Palermo?,0.99526155
699,38339,Wie hoch ist der Monte Pellegrino?,Wie hoch ist der Monte Pellegrino?,1.0
700,38340,Was heißt Conca d'Oro?,Was ist Conca d'Oro?,0.9809381
701,38341,Wieso wird die Gegend um Palermo Goldenes Becken genannt?,Warum wird das Gebiet um Palermo das goldene Becken genannt?,0.98970115
702,38342,Wie viele Menschen leben in der Metropolregion Palermo?,Wie viele Menschen leben im Ballungsraum Palermo?,0.9961501
703,38343,wie viele Bezirke gibt es in Palermo?,Wie viele Bezirke gibt es in Palermo?,0.9977948
