,id,questions,questions_perturbed,similarity_scores
332,38567,Was ist der Hans-Reinhart-Ring?,Was ist der Hans-Reinhart-Ri ng?,0.9862605
333,41033,Welches Tier ist im Wappen von Bern zu sehen?,Welches Tier i st im Wappen von Bern zu sehen?,0.99133754
334,41034,Wie weit zurück reichen Belege für einen Bär im Wappen von Bern?,Wie weit zur ück reichen Belege für einen Bär im Wappen von Bern?,0.9956233
335,41040,Wie sah das erste Wappen von Bern aus?,Wie sah das erste Wappen von Bern a us?,0.9934865
336,41041,Welche Stadt trägt das gleiche Wappen wie Bern in der Schweiz?,Welche Stadt trägt das gleiche Wappen w ie Bern in der Schweiz?,0.9939811
337,41042,Wie unterscheiden sich die Wappen von Bern und New Bern?,Wie unterscheiden sich die Wappen v on Bern und New Bern?,0.9962003
338,41043,Was ist die Stadtmarke von Bern?,W as ist die Stadtmarke von Bern?,0.9935451
339,41045,Wann wurden Bern und der umliegende Kanton getrennt?,Wann wurden Bern und der umliegende Kanton ge trennt?,0.9920397
340,41090,Wer benutzte den Begriff Energie zuerst in seiner naturwissenschaftlichen Bedeutung?,Wer benutzte den Begriff Energie zuerst in seiner naturwissenschaftli chen Bedeutung?,0.99664724
341,41091,Seit wann wird Energie als Begriff in der Physik benutzt?,Seit wann wird Energie als Begriff in d er Physik benutzt?,0.99666435
342,41093,Bei welchen Körpern zeigen sich unterschiedliche WIrkungen bei gleichem Impuls?,B ei welchen Körpern zeigen sich unterschiedliche WIrkungen bei gleichem Impuls?,0.9951032
343,41092,Welche physikalische Größe wurde durch die Energie ergänzt?,Welche physikalische Größe wurde durch d ie Energie ergänzt?,0.996869
344,41094,Wie bezeichnete Leibniz die Größe Energie?,Wie bezeichnete Leibniz d ie Größe Energie?,0.9942579
345,41095,Zu welchem Phänomen in der Mechanik forschte Leonhard Euler?,Zu welchem Phänomen in d er Mechanik forschte Leonhard Euler?,0.9972396
346,41096,Welche physikalische Definition von Arbeit wurde 1829 vorgeschlagen?,Welche physikalische Definition von Arbeit wu rde 1829 vorgeschlagen?,0.99177176
347,41097,Wer führte den Begriff kinetische Energie ein?,Wer führte den Begriff kinet ische Energie ein?,0.99719924
348,41098,Was behandelt eine bekannte Veröffentlichung von Carnot von 1824?,Was behandelt eine bekannte Veröffentlichung von Carnot von 1 824?,0.9971924
349,41100,Welche Eigenschaft von Energie beschrieb Julius Robert Mayer 1841?,Welche Eige nschaft von Energie beschrieb Julius Robert Mayer 1841?,0.99471974
350,41101,Welcher Hauptsatz der Thermodynamik beschreibt das Prinzip der Energieerhaltung?,Welcher Hauptsatz der Thermodynamik beschreibt das Prin zip der Energieerhaltung?,0.9954908
351,41102,In wiefern erweiterte Rudolf Clausius das Verständnis von Energie und Wärme?,In wiefern erweiterte Rudolf Clausius das Verständnis von Energie u nd Wärme?,0.99728954
352,41103,Was beschreibt der Zweite Hauptsatz der Thermodynamik?,Was beschreibt d er Zweite Hauptsatz d er Thermodynamik?,0.99204427
353,41104,Welchen physikalischen Begriff prägte Clausius?,Welchen physikalischen Begriff präg te Clausius?,0.99740016
354,41216,Wer verfasste den zweiten Hauptsatz der Thermodynamik?,Wer verfasste den zweiten Hauptsatz der T hermodynamik?,0.99507797
355,41217,"Wer schrieb 1847, dass es nicht möglich sei, ein Perpetuum Mobile zu konstruieren?","Wer sch rieb 1847, dass es nicht möglich sei, ein Perpetuum Mobile zu konstruieren?",0.99797726
356,41218,Wieso trafen Helmholtz und Mayer unter etablierten Physikern in Deutschland auf Ablehnung?,Wieso trafen Helmholtz u nd Mayer unter etablierten Physikern in Deutschland auf Ablehnung?,0.9968483
357,41239,Wo hat der Trans Canada Highway seinen Anfangspunkt?,Wo hat der Trans Canada Highway se inen Anfangspunkt?,0.9958589
358,41240,Welches Gebäude steht für den Anfang des Trans Canada Highway?,Welches Gebäude steht für d en Anfang des Trans Canada Highway?,0.99645364
359,41251,Welche Straße ist die drittlängste der Welt?,Welche Straße ist d ie drittlängste der Welt?,0.9952905
360,41256,Welchen Rang nimmt der Trans Canada Highway unter den längsten Straßen der Welt ein?,Welchen Rang nimmt der Trans Canada Highw ay unter den längsten Straßen der Welt ein?,0.99440724
361,41261,In welcher Stadt startet der Trans Canada Highway?,In welcher Stadt sta rtet der Trans Canada Highway?,0.99336565
362,41309,Aus welchen Quellen ist das heutige Recht in Israel beeinflusst?,Aus welchen Quellen ist das heutige Recht in Isr ael beeinflusst?,0.99564445
363,41310,Wann wurde Israel gegründet?,Wann wurde Isr ael gegründet?,0.98980933
364,41311,in welchem Rechtsbereich ist in Israel die englische Rechtstradition noch deutlich zu sehen?,in welchem Rechtsbereich ist in I srael die englische Rechtstradition noch deutlich zu sehen?,0.99612576
365,41312,Seit wann ist englische Rechtssprechung in Israel nicht mehr gültig?,Seit wann ist eng lische Rechtssprechung in Israel nicht mehr gültig?,0.9949536
366,41343,Wann lebte Willliam Apes?,W ann lebte Willliam Apes?,0.98372316
367,41342,Zu welchem Stamm gehörte William Apes?,Zu welchem S tamm gehörte William Apes?,0.99369913
368,41410,Welche Einschränkungen gibt es bei der Weitergabe von manchen Geschichten der indianischen mündlichen Tradition?,Welche Einschränkungen gibt es bei der Weitergabe von manchen Geschichten der indianischen mündlich en Tradition?,0.9987044
369,41411,Wer übersetzte das Markus-Evangelium ins Mohawk?,Wer übersetzte d as Markus-Evangelium ins Mohawk?,0.99652386
370,41414,Wie war der bürgerliche Name von Thayendanegea?,W ie war der bürgerliche Name von Thayendanegea?,0.98712397
371,41418,Welcher Amerikaner indianischer Abstammung erhielt 1969 den Pulitzer-Preis?,Welcher Amerikaner indianischer Abstammung er hielt 1969 den Pulitzer-Preis?,0.997579
372,41421,"Wer schrieb ""The rebirth of Canada's Indians""?","Wer schrieb ""T he rebirth of Canada's Indians""?",0.9958953
373,41489,In welcher Klimazone liegt Mexiko-Stadt?,In welcher Klimazone l iegt Mexiko-Stadt?,0.9919809
374,41490,Wann ist in Mexiko City Regenzeit?,Wann ist in Mexiko City Re genzeit?,0.99164504
375,41491,Welche Niedeschlagsphase ist in Mexiko-Stadt im Winter und Frühjahr?,Welche Niedeschlagsphase ist in Mexiko-S tadt im Winter und Frühjahr?,0.9966629
376,41492,Was ist die Durchschnittstemperatur in Mexiko-Stadt?,W as ist die Durchschnittstemperatur in Mexiko-Stadt?,0.99580306
377,41494,In welchem Monat gibt es in Mexico City durchschnittlich die höchsten Temperaturen?,In welchem Monat gi bt es in Mexico City durchschnittlich die höchsten Temperaturen?,0.9929748
378,41495,in welchem Monat regnet es in Mexico-Stadt am meisten?,in w elchem Monat regnet es in Mexico-Stadt am meisten?,0.9893791
379,41447,Welche Gruppe verlor im Zuge der Teilungen Polens ihre Adelstitel?,Welche Gruppe verlor im Zuge der Teilungen Polens ihre Adels titel?,0.9991255
380,41722,"Was ist das deutsche Äquivalent der polnischen Endungen -ski, -cki und -icz?","Was ist das deutsche Äquivalent der polnischen Endu ngen -ski, -cki und -icz?",0.9947012
381,41724,Wer regierte Preußen zur Zeit der ersten Teilung Polens 1772?,Wer regierte Preußen zur Zeit der ersten Tei lung Polens 1772?,0.9912698
382,41726,In welchem Jahr war der Novemberaufstand gegen die russische Herrschaft in Polen?,In welchem Jahr w ar der Novemberaufstand gegen die russische Herrschaft in Polen?,0.9959852
383,41729,Welcher Auftstand fand 1863 in Polen statt?,Welcher Auftstand fa nd 1863 in Polen statt?,0.99215645
384,41730,Wohin floh die Fürstin Isabella Czartoryska im Zuge der gescheiterten polnischen Aufstände im 19. Jhd?,Wohin f loh die Fürstin Isabella Czartoryska im Zuge der gescheiterten polnischen Aufstände im 19. Jhd?,0.99706644
385,41266,Seit wann dürfen Menschen in Nordirland der Labour Party beitreten?,Seit wann dürfen Menschen in Nordirland der Labo ur Party beitreten?,0.9962584
386,41734,"In welchem Zeitraum ist der Roman ""Wer die Nachtigall stört"" verordnet?","In welchem Zeitr aum ist der Roman ""Wer die Nachtigall stört"" verordnet?",0.9947994
387,41736,"Wo spielt ""Wer die Nachtigall stört""?","Wo sp ielt ""Wer die Nachtigall stört""?",0.9902378
388,41737,"Wer ist die Erzählerin von ""Wer die Nachtigall stört""?","Wer ist d ie Erzählerin von ""Wer d ie Nachtigall stört""?",0.98830694
389,41738,Wie heißt Scouts Vater in Wer die Nachtigall stört?,Wie h eißt Scouts Vater in Wer die Nachtigall stört?,0.9932403
390,41741,Welchen Beruf hat Scouts Vater in Wer die Nachtigall stört?,Welchen Ber uf hat Scouts Vater in Wer die Nachtigall stört?,0.99024546
391,41743,Wie heißt der Nachbar von Scout in Wer die Nachtigall stört?,Wie heißt der Nachbar von Scout in W er die Nachtigall stört?,0.99372447
392,41746,Was wird Tom Robinson in Wer die Nachtigall stört vorgeworfen?,Was wird Tom Robinson in Wer die Nachtigall stört vorgewo rfen?,0.9868587
393,41757,Welche Idee folgt die Jury in Wer die Nachtigall stört bei der Verurteilung von Robinson?,Welche Idee folgt die Jury in Wer die Nachtiga ll stört bei der Verurteilung von Robinson?,0.9982969
394,41758,Was geschieht am Ende des Romans Wer die Nachtigall stört mit Robinson?,Was geschieht am Ende d es Romans Wer die Nachtigall stört mit Robinson?,0.99291223
395,41760,Wer greift Scout und ihren Bruder am Ende des Romans Wer die Nachtigall stört an?,Wer greift Scout und ihr en Bruder am Ende des Romans Wer die Nachtigall stört an?,0.99746597
396,41764,Wer rettet Scout und ihren Bruder vor Ewells Angriff in Wer die Nachtigall stört?,W er rettet Scout und ihren Bruder vor Ewells Angriff in W er die Nachtigall stört?,0.9907778
397,44038,Welche Staats- und Regierungsform befürwortete Locke?,Welche Staats- und Regierungsform be fürwortete Locke?,0.9967042
398,44039,Wann hat Montesquieu die Persischen Briefe veröffentlicht?,Wann hat Montesquieu die Persischen Briefe verö ffentlicht?,0.98804116
399,44040,Mit welcher Aufgabe war Montesquieu am Gericht von Bordeaux betraut?,Mit welcher Aufgabe w ar Montesquieu am Gericht von Bordeaux betraut?,0.99267644
400,44043,Worin besteht für Montesquieu politische Freiheit?,Worin besteht für Montesquieu politische F reiheit?,0.9933668
401,44044,Wie heißt das Buch von Montesquieu zur Staatstheorie?,Wie heißt d as Buch von Montesquieu zur Staatstheorie?,0.99553597
402,36538,Welche Airlines fliegen von dem St. John’s International Airport aus? ,Welche Airlines flieg en von dem St. John’s International Airport aus? ,0.98895603
403,36539,Welche Städte innerhalb Kanada kann man von dem St. John's International Airport erreichen?,Welche St ädte innerhalb Kanada kann man von dem St. John's International Airport erreichen?,0.99221724
404,36540,Welche Städte außerhalb Kanada sind von dem St. John's International Airport erreichbar?,Welc he Städte außerhalb Kanada sind von dem St. John's International Airport erreichbar?,0.9907402
405,36591,Was bedeutet Luxuspapiere?,Was bedeut et Luxuspapiere?,0.985484
406,36592,Welche Methoden wurden zur Veredelung der Luxuspapiere eingesetzt?,Welche Methoden wurden zur Veredelung der Luxuspapiere einge setzt?,0.9955343
407,36593,In welchen Ländern wird das Papier in Innenräumen als Einrichtung verwendet?,In we lchen Ländern wird das Papier in Innenräumen als Einrichtung verwendet?,0.99437124
408,37055,Wie viel Prozent der Stimmen hat Miguel Angel Mancera bei den Wahlen bekommen?,Wie viel Prozent der Sti mmen hat Miguel Angel Mancera bei den Wahlen bekommen?,0.9955537
409,37056,Wie viel Prozent der Stimmen hat der Vorgänger von Miguel Angel Mancera bei den Wahlen bekommen?,Wie viel Prozent der Stimmen hat der Vorgänger von Miguel Angel Mancera bei den W ahlen bekommen?,0.9977634
410,37057,Wer war der Vorgänger von Marcelo Ebrard?,Wer war der Vorgänger von Ma rcelo Ebrard?,0.9928469
411,37060,Seit wann gibt es einen Regierungschef in Mexiko-Stadt?,Seit wann g ibt es einen Regierungschef in Mexiko-Stadt?,0.99452
412,37064,"Wer hat die Mexiko-Stadt vorher regiert, bevor es einen Stadtoberhaupt gab? ","Wer hat die Mexiko-Stadt vorher r egiert, bevor es einen Stadtoberhaupt gab? ",0.99525636
413,37065,Wie viele Bezirken gibt es heutzutage im Bundesbezirk neben Mexiko-Stadt?,Wie viele Bezirken gibt es heutzutage im Bundesbezirk neben Me xiko-Stadt?,0.9972608
414,37066,Wer regiert in den einzelnen Bezirken in Mexiko-Stadt?,Wer regiert in den einzelnen Bezirken in Me xiko-Stadt?,0.995791
415,37067,Was war das Ziel der Verwaltungsreform 1982 in Mexiko-Stadt?,Was war das Ziel d er Verwaltungsreform 1982 in Mexiko-Stadt?,0.9976915
416,37074,Wer war der erste frei gewählte Regierungschef der Mexiko-Stadt?,Wer w ar der erste frei gewählte Regierungschef der Mexiko-Stadt?,0.9947755
417,37077,Wer war der Vorgänger des ersten frei gewählten Regierungschefs von Mexiko-Stadt?,Wer war d er Vorgänger des ersten frei gewählten Regierungschefs von Mexiko-Stadt?,0.9971263
418,37078,Was ist die regierende Partei von Mexiko-Stadt?,Was ist die regierende Part ei von Mexiko-Stadt?,0.98749053
419,37081,Wann hat Andrés Manuel López Obrador in den Präsidentschaftswahlen teilgenommen?,Wann h at Andrés Manuel López Obrador in den Präsidentschaftswahlen teilgenommen?,0.99283224
420,37100,Welche Outdoorsportarten sind populär in North Carolina?,Welche Outdoorsportarten sind populär in North Car olina?,0.9953569
421,37101,Wie wird der Breitensport in North Carolina gefördert?,Wie wird der Breitensport in North Caro lina gefördert?,0.9945389
422,37104,Welche Sportveranstaltungen finden in North Carolina jährlich statt?,Welche Sportveranstaltungen find en in North Carolina jährlich statt?,0.99706316
423,37105,Wofür stellt der North Carolina Amateur Sports Mittel zur Verfügung?,Wofür stellt der North Carolina Amateur Sports M ittel zur Verfügung?,0.9953528
424,37576,Warum hat der Fürst Menschikow den Militär nach Konstantinopel entsandt? ,Warum hat der Fürst Menschikow den Militär nach Konstantinopel e ntsandt? ,0.99666953
425,37590,Was forderte Fürst Menschikow vom Sultan des Osmanischen Reiches 1853?,Was forderte Fürst Menschikow vom Sul tan des Osmanischen Reiches 1853?,0.9980959
426,37591,"Wann reiste Menschikow aus dem Osmanischen Reich ab, nachdem seine Mission gescheitert ist?","Wann reiste Menschikow aus dem Osmanischen Reich ab, nachdem seine Mis sion gescheitert ist?",0.9983526
427,37599,Wer hat versucht russische Häfen 1854 in der Ostsee zu blockieren?,W er hat versucht russische Häfen 1854 in der Ostsee zu blockieren?,0.98731375
428,37603,Wer war der wichtigste militärische Berater vom Fürst Menschikow?,Wer war der w ichtigste militärische Berater vom Fürst Menschikow?,0.993118
429,36811,"Warum war die Raumfahrt in den 60ern so populär?
","Warum war die Raumfahrt in den 60ern so pop ulär?
",0.9945628
430,40519,Welches Recht befasst sich mit der Jagd?,Welches Recht befasst sich m it der Jagd?,0.99427944
431,40533,Auf was basiert das objektive Jagdrecht meistens?,Auf was basiert das objektive Jagdrecht me istens?,0.99023104
432,40534,Was kommt meistens zum Fundament des objektiven Jagdrechts hinzu?,Was kommt meistens zum Fundament des objektiven Jagdrech ts hinzu?,0.99493825
433,36598,Seit wann nimmt Guam an allen Olympischen Sommerspielen teil?,Seit wann nimmt Guam an a llen Olympischen Sommerspielen teil?,0.99436074
434,36599,In welchen Vereinen ist die Guams Fußballnationalmannschaft ein Mitglied?,In welchen Vereinen ist die Guams Fußballnationalmannschaft e in Mitglied?,0.997073
435,36600,Wann hat Guam zum ersten Mal versucht in der Fußballweltmeisterschaft teilzunehmen?,Wann h at Guam zum ersten Mal versucht in der Fußballweltmeisterschaft teilzunehmen?,0.995006
436,36601,Wann hat Guam in einem Spiel gegen Turkmenistan gewonnen?,Wann hat Guam in einem Spiel ge gen Turkmenistan gewonnen?,0.9953225
437,36794,Was ist der Föderalismus im engeren Sinne?,Was ist d er Föderalismus im engeren Sinne?,0.99611473
438,36795,"Was bedeutet ""nachhaltiger Föderalismus""?","W as bedeutet ""nachhaltiger Föderalismus""?",0.99632215
439,37084,Wie unterscheiden sich Gehirne von Männern und Frauen?,Wie unterscheiden sich Gehirne von Männ ern und Frauen?,0.99259824
440,37085,Wie viel wiegt das Gehirn eines Mannes durchschnittlich?,Wie viel wiegt das Gehirn eines Mannes durch schnittlich?,0.99523693
441,37086,Wie groß ist der Unterschied zwischen dem Gewicht des Gehirnes eines Mannes und einer Frau?,Wie groß ist der Unterschied zwischen dem Gewicht des Gehirnes ei nes Mannes und einer Frau?,0.9972676
442,37087,Wie schwer ist das Gehirn eines Blauwalles?,Wie schwer ist das Gehirn eines B lauwalles?,0.9954866
443,37088,Welchem Tier ähnelt sich der Hippocampus?,Welchem Tier ähnelt s ich der Hippocampus?,0.99414164
444,37089,Wofür ist der Hippocampus zuständig?,Wofür ist d er Hippocampus zuständig?,0.99192655
445,37090,Was ist der Unterschied zwischen dem Hippocampus eines Mannes und einer Frau?,Was ist der Unterschied zwischen d em Hippocampus eines Mannes und einer Frau?,0.997894
446,37091,Wofür ist die Amygdala zuständig?,Wofür ist die Amygd ala zuständig?,0.9965003
447,37092,Was ist der Unterschied zwischen einer Amygdala eines Mannes und einer Frau?,W as ist der Unterschied zwischen einer Amygdala eines Mannes und einer Frau?,0.9967379
448,37093,Wie unterscheiden sich die beiden Hirnhemisphären im Bezug auf Sprache und Raumvorstellung bei Männern und Frauen?,Wie unterscheiden sich die beiden Hirnhemisphären im Bezug auf Sprache und Raumvorstellung bei M ännern und Frauen?,0.9982376
449,37095,Wie kann man den Unterschied in den beiden Hirnhemisphären von Männern und Frauen erklären?,Wie kann man d en Unterschied in d en beiden Hirnhemisphären von Männern und Frauen erklären?,0.9953743
450,37096,Wie können die Geschlechtschromosomen die Entwicklung beeinflussen?,Wie können d ie Geschlechtschromosomen d ie Entwicklung beeinflussen?,0.99275845
451,37106,Wer ließ 1702 San Agustin zerstören?,Wer ließ 1702 San Agustin zers tören?,0.9933489
452,37108,Wann nahmen Franzosen die spanische Siedlung in Pensacola im Westen Floridas ein?,W ann nahmen Franzosen die spanische Siedlung in Pensacola im Westen Floridas ein?,0.9922356
453,36839,Wann wurde San Agustin angegriffen und ausgeräubert?,Wann wurde S an Agustin angegriffen und ausgeräubert?,0.99633926
454,37109,Wo liegt Guinea-Bissau?,Wo liegt Guin ea-Bissau?,0.9888764
455,37112,Welches Land grenzt an Guinea-Bissau im Osten?,W elches Land grenzt an Guinea-Bissau im Osten?,0.98198026
456,37114,Wie groß ist Guinea-Bissau?,Wie groß ist Guinea-Bi ssau?,0.9922272
457,44026,Wie wird die Northwestern University auch gennant?,Wie wird d ie Northwestern University auch gennant?,0.99300915
458,44027,In welchem Bundesstaat ist die Northwestern University angesiedelt?,In welchem Bundesstaat ist die Northwe stern University angesiedelt?,0.9978969
459,44028,In welcher Stadt ist die Northwestern University?,In we lcher Stadt ist die Northwestern University?,0.992631
460,44029,Wie heißt das U-Bahnsystem in Chicago?,W ie heißt das U-Bahnsystem in Chicago?,0.990212
461,44030,An welchem See liegt die Northwestern University?,An we lchem See liegt die Northwestern University?,0.9849232
462,44031,In welcher Stadt ist der zentrale Campus der Northwestern University?,In welcher Stadt ist der zentrale Campus der North western University?,0.9976159
463,44032,Wie groß ist der Hauptcampus der Northwestern University?,Wie groß ist der Hauptca mpus der Northwestern University?,0.9924881
464,44033,Seit wann gibt es die Kellogg School of Management an der NU?,Seit wann gibt es die Kellogg School of Management an d er NU?,0.99660397
465,44034,Wie viele Studierende gibt es an der Northwestern University?,Wie vi ele Studierende gibt es an der Northwestern University?,0.98506975
466,44035,Ist die Northwestern eine private oder staatliche Universität?,Ist die Northwe stern eine private oder staatliche Universität?,0.9982452
467,44036,Wie heißt die studentische Zeitung an der Northwestern University?,Wie heißt die studentisc he Zeitung an der Northwestern University?,0.9939969
468,44037,Wann wurde die Association of American Universities gegründet?,Wann wurde die Association of Americ an Universities gegründet?,0.9958387
469,41144,In welchem Land gab es die meisten Toten im Pazifikkrieg?,In welchem Land g ab es die meisten Toten im Pazifikkrieg?,0.9904262
470,41145,Wie viele Soldaten in China starben im Pazifikkrieg?,Wie viele Sold aten in China starben im Pazifikkrieg?,0.9963863
471,41146,Wie viele japanische Soldaten fielen im Pazifikkrieg?,Wie viele japan ische Soldaten fielen im Pazifikkrieg?,0.9983364
472,41153,Was versteht man unter der Lesbarkeit in der Architektur?,W as versteht man unter der Lesbarkeit in der Architektur?,0.9949638
473,41154,Welche Themen sind seit den zunehmenden Debatten um die globale Erwarmung in der Architektur wichtig geworden?,Welche Themen sind seit den zunehmenden Debatten um die globale Erwarmung in der Archi tektur wichtig geworden?,0.9974497
474,41155,"Was versteht man unter dem Begriff ""Solararchitektur""?","Was versteht man unter dem Begriff ""Solararchi tektur""?",0.9971365
475,38837,"Was macht der Rettungsdienst als erstes, wenn ein Patient den Herzinfarkt hat?","Was macht der Rettungsdienst als erstes, wenn ein Patient d en Herzinfarkt hat?",0.9980513
476,38838,Wozu dient eine medikamentöse Therapie beim Herzinfarkt in der Akutphase?,Wozu dient ei ne medikamentöse Therapie beim Herzinfarkt in der Akutphase?,0.9945391
477,38840,Warum wird die Therapie mit Sauerstoff beim Herzinfarkt nicht mehr durchgeführt?,Warum wird die Therapie mit Sauers toff beim Herzinfarkt nicht mehr durchgeführt?,0.99686587
478,38841,Welche Medikamente können beim Herzinfarkt manchmal erforderlich sein?,Welche Medikamente können beim Herzinfarkt manchmal erforderlich se in?,0.9946032
479,41169,Wie wurde Gaddafi getötet?,Wie wurde Gaddafi get ötet?,0.9897959
480,41168,"Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er geflohen ist?","Welche Organisation hat geholf en Gaddafi 2011 zu finden, als er geflohen ist?",0.9954885
481,41170,Wo wurde die Leihe von Gaddafi bestattet?,Wo wurde d ie Leihe von Gaddafi bestattet?,0.99215055
482,38791,Wann ist die Literatur in Tibet sehr religiös geprägt geworden?,Wann ist die Literat ur in Tibet sehr religiös geprägt geworden?,0.9965692
483,38794,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert? ,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch Ch ina verändert? ,0.9975747
484,38796,Was wird unter der tibetischen Literatur verstanden?,W as wird unter der tibetischen Literatur verstanden?,0.995331
485,41171,Wer hat das Famicon entworfen?,Wer hat das Fami con entworfen?,0.9959976
486,41172,In welchem Land hat man das Famicon verkauft?,In welchem Land hat m an das Famicon verkauft?,0.99531174
487,41173,Wie hieß die erste Nintendo-Konsole?,Wie hieß die e rste Nintendo-Konsole?,0.98585707
488,41174,Welches Zubehör hatte die erste Nintendo?,Welches Zubeh ör hatte die erste Nintendo?,0.9934518
489,41175,In welchen Paketen konnte man das Nintendo Entertainment System 1985 kaufen?,In welchen Paketen konnte man das Nintendo Entertainment System 1985 kau fen?,0.99500495
490,44115,Wann reagiert das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,Wann reag iert das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,0.9986947
491,44113,Was ist der Grund von Autoimmunerkrankungen?,W as ist der Grund von Autoimmunerkrankungen?,0.99235517
492,44114,Was sind die Beispiele für Autoimmunerkrankungen?,W as sind die Beispiele für Autoimmunerkrankungen?,0.995623
493,44118,Was ist ein Erfordernis für die Entstehung einer Allergie?,Was ist ein Erfordernis für die Ent stehung einer Allergie?,0.99764574
494,44120,Welche Allergien treten am häufigsten auf?,Welc he Allergien treten am häufigsten auf?,0.9827308
495,40395,Bei welchen Softwaretests wird die Automatisierung empfohlen?,Bei welchen Softwaretests wird die Automatisierung emp fohlen?,0.9948555
496,40396,Wozu dienen Regressionstests beim Testen von Software?,Wozu dienen Regressionstests beim Test en von Software?,0.99818474
497,40427,Welcher Wert ist extrem wichtig bei der Papierherstellung?,Welcher We rt ist extrem wichtig bei der Papierherstellung?,0.9917911
498,40428,Wovon hängt die Zugfestigkeit von Papier ab?,Wovon hängt die Zugfestigkeit von Papi er ab?,0.99285066
499,40429,Wie wird die Zugfestigkeit von Papier gemessen?,Wie wird d ie Zugfestigkeit von Papier gemessen?,0.9930419
500,40430,Was bestimmt der spezifische Weiterreißwiderstand von Papier?,Was bestimmt der spezifische Weiterreißwiderstand von P apier?,0.98435956
501,40431,Wie wird der spezifische Weiterreißwiderstand von Papier gemessen?,Wie w ird der spezifische Weiterreißwiderstand von Papier gemessen?,0.99329394
502,40434,Wie wird der Berstwiderstand beim Papier gemessen?,Wie wird der Berstwiderst and beim Papier gemessen?,0.9936488
503,40435,Was ist unter dem Spaltwiderstand beim Papier gemeint?,Was i st unter dem Spaltwiderstand beim Papier gemeint?,0.99285305
504,38836,Wie werden intensive Grüntöne bezeichnet?,W ie werden intensive Grüntöne bezeichnet?,0.98326075
505,41188,Wie viel Prozent der Bevölkerung sprechen Deutsch als Muttersprache?,Wie viel Prozent der Bevölkerung sprechen Deutsch a ls Muttersprache?,0.9960007
506,41189,Was ist die gesprochene Umgangssprache in Bern?,Was ist die gesprochene Umgangssprache in Be rn?,0.9914591
507,41190,Was ist eine der Besonderheiten des Berndeutsches?,W as ist eine der Besonderheiten des Berndeutsches?,0.9952556
508,40405,Wodurch zeichnen sich Chloroplasten und Mitochondrien aus?,Wodurch zeichnen s ich Chloroplasten und Mitochondrien aus?,0.9893299
509,40471,Wo liegt San Diego?,Wo liegt S an Diego?,0.9876091
510,40472,Was grenzt an Westen von San Diego?,Was grenzt an West en von San Diego?,0.9937906
511,40473,Was grenzt an Osten von San Diego?,Was gr enzt an Osten von San Diego?,0.99013287
512,40474,In wie viele Teile wird San Diego geteilt?,In wie viele Teile wird S an Diego geteilt?,0.99646425
513,40475,Was ist der höchste Punkt San Diegos?,Was ist der höchste Pun kt San Diegos?,0.99331075
514,40476,Welchen Fluss gibt es in San Diego?,Welchen F luss gibt es in San Diego?,0.9946218
515,41193,Was ist das Hauptwerk von Charles Darwin?,Was i st das Hauptwerk von Charles Darwin?,0.990596
516,41194,"Wann wurde ""Über die Entstehung der Arten"" veröffentlicht?","Wann wurde ""Über die Entstehung der Art en"" veröffentlicht?",0.99728155
517,41195,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,Was hat Charles Darwin in seinem Ha uptwerk bewiesen?,0.9950574
518,41196,Wo hat Charles Darwin Belege für seine Theorie gesammelt?,Wo hat Charles Darwin Belege für seine Theorie gesam melt?,0.9942721
519,41351,Was war die ursprüngliche Religion der Slawen?,Was w ar die ursprüngliche Religion der Slawen?,0.9926364
520,41352,Mit welchem Namen haben die Slawen den Gott genannt?,Mit welchem Namen haben die Slawen den Go tt genannt?,0.99536955
521,41353,Welche mythische Wesen wurden von den Slawen verehrt?,Welche mythische Wesen wurden von den Slawen ver ehrt?,0.99767107
522,41354,Was brachten die Slawen den Göttern zum Opfer?,W as brachten die Slawen den Göttern zum Opfer?,0.99285597
523,41355,Was passiert mit der Seele nach dem Tod laut Slawen?,Was passiert mit der See le nach dem Tod laut Slawen?,0.98887604
524,41360,Wer hat Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,Wer hat Tristan da Cunha in seinem Roman im Jahr 1 838 ausführlich beschrieben?,0.9980794
525,41361,"Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe trägt?","Wer h at einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe trägt?",0.99560034
526,41362,In welchem Werk hat Jule Verne Tristan da Cunha dargestellt?,In welchem Werk hat Jule Verne Trist an da Cunha dargestellt?,0.9979966
527,42095,Wann hat der Österreichische Erbfolgekrieg stattgefunden?,Wann hat d er Österreichische Erbfolgekrieg stattgefunden?,0.9956302
528,42096,Was beendete den Österreichischen Erbfolgekrieg?,Was beendete d en Österreichischen Erbfolgekrieg?,0.99278367
529,42098,"Was hat Österreich versucht, um Schlesien zurückzugewinnen?","Was hat Öste rreich versucht, um Schlesien zurückzugewinnen?",0.9946949
