,id,questions,questions_perturbed,similarity_scores
491,41169,Wie wurde Gaddafi getötet?,Wie wurde Gaddafi getötet?,1.0
492,41168,"Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er geflohen ist?","Welche Organisation half 2011 bei der Suche nach Gaddafi, als er flüchtete?",0.9873573
493,41170,Wo wurde die Leihe von Gaddafi bestattet?,Wo wurde Gaddafis Leiche begraben?,0.9358644
494,38791,Wann ist die Literatur in Tibet sehr religiös geprägt geworden?,Wann wurde die tibetische Literatur sehr religiös?,0.9884862
495,38794,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert? ,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert?,1.0
496,38796,Was wird unter der tibetischen Literatur verstanden?,Was ist mit tibetischer Literatur gemeint?,0.9863392
497,41171,Wer hat das Famicon entworfen?,Wer hat das Famicon entworfen?,0.99999994
498,41172,In welchem Land hat man das Famicon verkauft?,Welches Land hat das Famicon verkauft?,0.97648686
499,41173,Wie hieß die erste Nintendo-Konsole?,Wie hieß die erste Nintendo-Konsole?,1.0
500,41174,Welches Zubehör hatte die erste Nintendo?,Welches Zubehör hatte der erste Nintendo?,0.99773043
501,41175,In welchen Paketen konnte man das Nintendo Entertainment System 1985 kaufen?,Welche Pakete haben Sie 1985 für das Nintendo Entertainment System gekauft?,0.98163784
502,44115,Wann reagiert das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,Wann reagiert das Immunsystem übermäßig auf bestimmte fremde Strukturen?,0.99703556
503,44113,Was ist der Grund von Autoimmunerkrankungen?,Was ist die Ursache von Autoimmunerkrankungen?,0.99311894
504,44114,Was sind die Beispiele für Autoimmunerkrankungen?,Was sind einige Beispiele für Autoimmunerkrankungen?,0.99383
505,44118,Was ist ein Erfordernis für die Entstehung einer Allergie?,Was ist die Voraussetzung für die Entstehung einer Allergie?,0.9858968
506,44120,Welche Allergien treten am häufigsten auf?,Welche Allergien sind am häufigsten?,0.99037945
507,40395,Bei welchen Softwaretests wird die Automatisierung empfohlen?,Welche Software-Tests werden für die Automatisierung empfohlen?,0.9786767
508,40396,Wozu dienen Regressionstests beim Testen von Software?,Welchen Nutzen hat Regressionstest beim Testen von Software?,0.9769969
509,40427,Welcher Wert ist extrem wichtig bei der Papierherstellung?,Welcher Wert ist bei der Papierherstellung äußerst wichtig?,0.99582815
510,40428,Wovon hängt die Zugfestigkeit von Papier ab?,Was bestimmt die Zugfestigkeit von Papier?,0.97257304
511,40429,Wie wird die Zugfestigkeit von Papier gemessen?,Wie wird die Zugfestigkeit von Papier gemessen?,1.0
512,40430,Was bestimmt der spezifische Weiterreißwiderstand von Papier?,Was bestimmt die spezifische Rissfestigkeit von Papier?,0.9820534
513,40431,Wie wird der spezifische Weiterreißwiderstand von Papier gemessen?,Wie wird die spezifische Reißfestigkeit von Papier gemessen?,0.98429316
514,40433,Was macht der Berstwiderstand beim Papier?,Was macht der Sprengwiderstand mit dem Papier?,0.9859872
515,40434,Wie wird der Berstwiderstand beim Papier gemessen?,Wie wird die Bruchfestigkeit auf Papier gemessen?,0.9894143
516,40435,Was ist unter dem Spaltwiderstand beim Papier gemeint?,Was bedeutet die Abwehr des Spaltens von Papier?,0.9617887
517,38836,Wie werden intensive Grüntöne bezeichnet?,Wie nennt man intensive Grüntöne?,0.97611225
518,41188,Wie viel Prozent der Bevölkerung sprechen Deutsch als Muttersprache?,Welcher Prozentsatz der Bevölkerung spricht Deutsch als Muttersprache?,0.9893847
519,41189,Was ist die gesprochene Umgangssprache in Bern?,Welche Sprache wird in Bern gesprochen?,0.95382094
520,41190,Was ist eine der Besonderheiten des Berndeutsches?,Was ist eine der Besonderheiten des Berner?,0.9671693
521,40405,Wodurch zeichnen sich Chloroplasten und Mitochondrien aus?,Wie sind Chloroplasten und Mitochondrien charakteristisch?,0.9727382
522,40471,Wo liegt San Diego?,Wo ist San Diego?,0.980768
523,40472,Was grenzt an Westen von San Diego?,Welche Grenzen westlich von San Diego?,0.93540466
524,40473,Was grenzt an Osten von San Diego?,Welche Grenze östlich von San Diego?,0.93909127
525,40474,In wie viele Teile wird San Diego geteilt?,Wie viele Teile hat San Diego?,0.9643157
526,40475,Was ist der höchste Punkt San Diegos?,Was ist der höchste Punkt in San Diego?,0.97424924
527,40476,Welchen Fluss gibt es in San Diego?,Welcher Fluss ist in San Diego?,0.9818895
528,41193,Was ist das Hauptwerk von Charles Darwin?,Was ist das Hauptwerk von Charles Darwin?,1.0
529,41194,"Wann wurde ""Über die Entstehung der Arten"" veröffentlicht?","Wann wurde ""Der Ursprung der Arten"" veröffentlicht?",0.9922204
530,41195,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,1.0000001
531,41196,Wo hat Charles Darwin Belege für seine Theorie gesammelt?,Woher erhielt Charles Darwin Beweise für seine Theorie?,0.98228085
532,41351,Was war die ursprüngliche Religion der Slawen?,Wie war die ursprüngliche Religion der Slawen?,0.9948247
533,41352,Mit welchem Namen haben die Slawen den Gott genannt?,Welchen Namen verwendeten die Slawen für den Gott?,0.9778203
534,41353,Welche mythische Wesen wurden von den Slawen verehrt?,Welche mythischen Wesen wurden von den Slawen verehrt?,0.9997585
535,41354,Was brachten die Slawen den Göttern zum Opfer?,Was boten die Slawen den Göttern an?,0.9844898
536,41355,Was passiert mit der Seele nach dem Tod laut Slawen?,"Was glauben die Slawen, was mit der Seele nach dem Tod geschieht?",0.97131145
537,41360,Wer hat Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,Wer beschrieb Tristan da Cunha im Detail in seinem Roman von 1838?,0.9885128
538,41361,"Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe trägt?","Wer hat einen Roman über Tristan da Cunha geschrieben, der den gleichen Namen wie diese Inselgruppe trägt?",0.99925005
539,41362,In welchem Werk hat Jule Verne Tristan da Cunha dargestellt?,In welchem Werk spielte Jules Verne Tristan da Cunha?,0.9796797
540,42095,Wann hat der Österreichische Erbfolgekrieg stattgefunden?,Wann fand der Krieg um die österreichische Erbfolge statt?,0.9819568
541,42096,Was beendete den Österreichischen Erbfolgekrieg?,Was beendete den Krieg um die österreichische Thronfolge?,0.9800552
542,42098,"Was hat Österreich versucht, um Schlesien zurückzugewinnen?","Was hat Österreich versucht, um Schlesien zurückzugewinnen?",1.0
543,42100,In welchem Jahr verschlechterte sich der britisch- französische Konflikt in Nordamerika?,In welchem Jahr verschlimmerte sich der anglo-französische Konflikt in Nordamerika?,0.99377275
544,42101,Wer wollte das Bündnis von Frankreich und Preußen  Mitte des 18.Jahrhundert vermeiden? ,Wer hätte sich in der Mitte des 18. Jahrhunderts dem Bündnis zwischen Frankreich und Preußen entziehen wollen?,0.95389897
545,42102,Worum ging es im Vertrag von Sankt Petersburg zwischen Großbritannien und Russland?,Was war der Vertrag von St. Petersburg zwischen Großbritannien und Russland?,0.9650103
546,42103,Wann hat Großbritannien die Westminister-Konvention mit Preußen geschlossen?,Wann unterzeichnete Großbritannien die Westminster-Konvention mit Preußen?,0.9896124
547,42104,Was hat die Westminister-Konvention von 1756 garantiert?,Was garantierte das Westminster-Konvent von 1756?,0.96858764
548,42105,An welchem Tag hat Großbritannien Frankreich 1756 den Krieg erklärt?,An welchem Tag erklärte Großbritannien 1756 Frankreich den Krieg?,0.9892746
549,41206,Warum glühen erhitzte Körper zunächst rot?,Warum glühen heiße Körper anfangs rot?,0.9894625
550,41207,Welche Sinneszellen im menschlichen Auge sind für das Rotsehen verantwortlich?,Welche Sinneszellen im menschlichen Auge sind für das rote Sehen verantwortlich?,0.99891514
551,41394,Mit welcher Geschwindigkeit kann man Daten mithilfe eines USB-Sticks übertragen?,Wie schnell können Sie Daten mit einem USB-Stick übertragen?,0.9859097
552,41404,Welcher im 14.Jahrhundert angelegte künstliche See in Jaisalmer wurde von der Bevölkerung gepflegt? ,Welcher künstliche See aus dem 14. Jahrhundert in Jaisalmer wurde von den Menschen erhalten?,0.9909402
553,41405,Was war die Quelle des Trinkwassers in Jaisalmer?,Woher kam das Trinkwasser in Jaisalmer?,0.98157597
554,44008,Wie nennt man religiöse Stiftungen in Iran?,Wie nennen sie religiöse Stiftungen im Iran?,0.9868531
555,44009,Warum werden religiöse Stiftungen in Iran kritisiert?,Warum werden religiöse Stiftungen im Iran kritisiert?,0.99885476
556,44010,In welchen Bereichen der Wirtschaft haben religiöse Stiftungen in Iran herrschende Stellung?,In welchen Bereichen der Wirtschaft sind religiöse Stiftungen im Iran dominierend?,0.9942188
557,44011,Was sind die zwei größten religiösen Stiftungen in Iran?,Welche sind die beiden größten religiösen Stiftungen im Iran?,0.98711973
558,41210,Wie ist der Achtfache Pfad im Buddhismus geteilt?,Wie ist der achtfache Pfad im Buddhismus unterteilt?,0.9941442
559,41209,Was ist das Kern der Lehre des Buddha?,Was ist die Essenz der Lehre Buddhas?,0.99009097
560,41396,Welche Wirkung können manche für die Munitionsproduktion eingesetzte Metalle haben?,"Welche Wirkung haben bestimmte Metalle, die in Munition verwendet werden?",0.98316556
561,41397,Wie kann das Geschossmaterial der Natur schaden? ,Wie kann das Material der Kugel der Natur schaden?,0.9893657
562,41398,Warum wird die Verwendung von Blei in der Munition kritisiert?,Warum wird der Einsatz von Blei in Munition kritisiert?,0.9968396
563,44097,Wo finden Vakuumkondensatoren ihre Anwendung?,Wo werden Vakuumkondensatoren verwendet?,0.9862213
564,44098,Wann werden Vakuumkondensatoren eingesetzt?,Wann werden Vakuumkondensatoren verwendet?,0.9982175
565,44100,Warum werden Glimmerkondensatoren für hohe Anforderungen eingesetzt?,Warum werden Glühkondensatoren für hohe Anforderungen verwendet?,0.9961851
566,44102,Warum werden Schutzringkondensatoren gebaut?,Warum sind Ringkondensatoren gebaut?,0.9927799
567,44104,Wie viele Schichten haben mehrlagige Leiterplatten?,Wie viele Schichten von mehrschichtigen Leiterplatten?,0.947728
568,40504,Was ist ein Kurzschluss?,Was ist ein Kurzschluss?,1.0000001
569,40505,Wie entsteht ein Kurzschluss?,Wie kommt es zu einem Kurzschluss?,0.936071
570,40508,Wie funktionieren Kurzschlusstests?,Wie funktionieren Kurzschlussprüfungen?,0.9966493
571,36704,Als was bezeichnen die Demokraten bei Wahlen die im Ausland lebenden Wähler?,"Was bezeichnen die Demokraten als Wähler, die während der Wahlen im Ausland leben?",0.95953864
572,36705,Wie viele US-Amerikaner leben im Ausland?,Wie viele Amerikaner leben im Ausland?,0.9892685
573,37203,Was war das Grundprinzip von Alfred North Whiteheads Schaffen?,Was war das Grundprinzip der Arbeit von Alfred North Whitehead?,0.98938423
574,37206,Wie heißt das erste Werk von Whitehead im Bereich Naturphilosophie?,Wie hieß Whiteheads erste Arbeit auf dem Gebiet der Naturphilosophie?,0.99290097
575,38579,Wo ist die Yale University?,Wo ist die Yale University?,0.99999994
576,38581,Welche ist die drittälteste Uni der USA?,Was ist die drittälteste Universität der Vereinigten Staaten?,0.9881819
577,38583,Wessen Namen trägt die Yale University?,Wer heißt Yale University?,0.91686416
578,38584,Welche Universität verfügt weltweit über das meiste Kapital?,Welche Universität hat das meiste Kapital der Welt?,0.98828256
579,38585,Was ist die Ivy League?,Was ist die Ivy League?,1.0
580,38586,Seit wann gibt es die Association of American Universities?,Seit wann gibt es die Vereinigung amerikanischer Universitäten?,0.9881923
581,38587,Welches sind die drei wichtigsten Universitäten der USA?,Was sind die drei besten Universitäten in den Vereinigten Staaten?,0.97405803
582,38588,Wie viele bücher hab es 2009 in den Bibliotheken von Yale?,Wie viele Bücher sind 2009 in den Yale-Bibliotheken?,0.98098826
583,38589,Wie viele US-Präsidenten haben in Yale studiert?,Wie viele US-Präsidenten waren an Yale?,0.9792664
584,40532,Was ist armenische Kunst?,Was ist armenische Kunst?,1.0
585,37390,Wie sind Daten auf Laserdiscs gespeichert?,Wie werden Daten auf Laser-Disketten gespeichert?,0.9732915
586,37515,Kann man eine Laserdisc als CD benutzen?,Kann man eine Laser-Disc als CD benutzen?,0.9980324
587,37516,Was bedeutet CAV bei Laserdiscs?,Was bedeutet CAV in Laser-Disketten?,0.9870155
588,37541,Welche Form der Erkenntnis steht dem Empirismus gegenüber?,Welche Form des Wissens steht dem Empirismus entgegen?,0.9886796
589,37544,Wieso lehnt Leibniz empirisches WIssen ab?,Warum lehnt Leibniz empirisches Wissen ab?,0.98867244
590,37548,Wie wird nach Descartes Erkenntnis generiert?,Wie wird nach Descartes Wissen erzeugt?,0.99241096
591,37618,Wie ist das VErhältnis von Zonenzeit und Sonnenzeit?,Wie ist das Verhältnis von Sonnenzeit zu Sonnenzeit?,0.9797036
592,37621,Was ist die MEZ?,Was ist das SCC?,0.97141755
593,37632,Was ist die Sommerzeit?,Was ist Sommerzeit?,0.9904074
594,37634,Was waren die Gründe für die Einführung der Sommerzeit?,Was waren die Gründe für die Einführung der Sommerzeit?,1.0000001
595,37637,Wieso galt in der Tschechoslowakei 1946 eine Winterzeit?,Warum hatte die Tschechoslowakei 1946 die Winterzeit?,0.98951447
596,37640,Was ist die Standardzeit?,Wie ist die Standardzeit?,0.97973454
597,37606,Was ist die Sonnenzeit?,Wie spät ist es?,0.9013419
598,37609,Wann wurden die globalen Zeitzonen festgelegt?,Wann wurden die globalen Zeitzonen festgelegt?,1.0
599,37610,Wo wurde ein weltweites Zeitsystem festgelegt?,Wo wurde ein weltweites Zeitsystem eingeführt?,0.98059154
600,37613,Was ist die Zonenzeit?,Was ist die Zeitzone?,0.9758698
601,37614,Wie groß ist der Zeitunterschied zwischen den Zonenzeiten?,Wie groß ist der Zeitunterschied zwischen den Zeitzonen?,0.996352
602,37722,Was war die erste Funktion von Hunden für den Menschen?,Was war die erste Funktion von Hunden für Menschen?,0.99741733
603,37723,von wem stammen Hunde ab?,Woher kommen Hunde?,0.9266968
604,37724,Welche Eigenschaft benötigen Hunde für die Treibjagd?,Welche Eigenschaft brauchen Hunde für eine spannende Jagd?,0.9932226
605,37725,Wozu wurden Dackel gezüchtet?,Wofür wurden Dackel gezüchtet?,0.98708916
606,38381,Was trug bei der Kolonialisierung Amerikas durch die Europäer neben Krieg auch zur Ausschlöschung der indigenen Bevölkerung bei?,"Was trug außer dem Krieg dazu bei, daß die einheimische Bevölkerung bei der europäischen Kolonisierung Amerikas ausgeschlossen wurde?",0.9788383
607,38384,Wie groß schätze Alfred Kroeber die Bevölkerung  in Mittelamerika im Jahr 1492?,Wie groß schätzt Alfred Kroeber die Bevölkerung Zentralamerikas im Jahre 1492 ein?,0.9896188
608,38490,Was wird heute in Bezug auf die Kolonisierung Amerikas als Mythos bezeichnet?,Was wird heute als Mythos über die Kolonisierung Amerikas bezeichnet?,0.9873669
609,38491,Auf wie viele Einwohner wird Mittelamerika zur Zeit der Kolonisierung durch die Europäer geschätzt?,"Wie viele Menschen lebten schätzungsweise zu der Zeit, als die Europäer Mittelamerika kolonisierten?",0.97894067
610,38492,Wer vernichtete die Azteken?,Wer hat die Azteken vernichtet?,0.9839228
611,38493,Wie viele Soldaten hatte Hernan Cortes?,Wie viele Soldaten hatte Hernan Cortes?,1.0
612,38494,Welche Hochkultur in Amerika hat Pizarro vernichtet?,Welche hohe Kultur in Amerika hat Pizarro zerstört?,0.9932194
613,38495,Was ist der Vertrag von Tordesillas?,Was ist der Vertrag von Tordesillas?,1.0000001
614,38498,Wie wurden die Kinder indianischer Frauen mit europäsichen Kolonisatoren bezeichnet?,"Wie nannten sie die Kinder, die von indischen Frauen zu europäischen Kolonisten geboren wurden?",0.98167515
615,38499,Welche Krankheiten grassierten in Nordamerika nach der Ankunft der Europäer?,Welche Krankheiten waren nach der Ankunft der Europäer in Nordamerika weit verbreitet?,0.99183905
616,38500,Wie viele Menschen sind in Amerika in der Kolonialzeit Schätzungen zufolgen an den Pocken gestorben?,Wie viele Menschen starben in Kolonialamerika an Pocken?,0.9787419
617,38501,Wieso waren die Krankheiten der Europäer für die indigene Bevölkerung in Amerika besonders schwerwiegend?,Warum waren die Krankheiten der Europäer für die Ureinwohner Amerikas besonders schwerwiegend?,0.99700576
618,38502,Wie sollen die Europäer absichtlich Pocken unter der indigenen Bevölkerung Amerikas verbreitet haben?,Wie verbreiteten Europäer absichtlich die Pocken unter den Ureinwohnern Amerikas?,0.9838671
619,38503,Wann war die Schlacht von Mauvilla?,Wann war die Schlacht von Mauvilla?,1.0
620,38504,Wie viele Seminolenkriege gab es?,Wie viele Seminole-Kriege gab es?,0.977464
621,38505,Wann waren die Biberkriege?,Wann waren die Biberkriege?,0.99999994
622,38506,Wer führte die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,Wer führte die Apache-Rebellion gegen europäische Siedler bis 1886 an?,0.9841854
623,38508,Wann war der Aufstand der Sioux?,Wann war die Sioux-Rebellion?,0.9782972
624,38509,Welches Massaker gegen die indianische Bevölkerung wurde 1890 begangen?,Welches Massaker an der indianischen Bevölkerung wurde 1890 begangen?,0.99794024
625,38553,Was ist das Zinkfingerprotein?,Was ist Zinkfingerprotein?,0.9902561
626,38554,Wie tritt Zink im Blutkreislauf auf?,Wie gelangt Zink in den Blutkreislauf?,0.9644962
627,38556,Welche Enzyme benötigen Zink?,Welche Enzyme benötigen Zink?,1.0
628,38557,Wofür benötigt der Körper Zink?,Wozu braucht der Körper Zink?,0.9861094
629,40480,In welcher Stadt steht das Alley Theatre,In welcher Stadt gibt es das Alley Theatre ?,0.9647253
630,37393,Was heißt Sowjet?,Was ist Sowjet?,0.9731777
631,37396,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,0.99999994
632,37397,Welche Institution sollte das Parlament in der Russischen Sowjetrepublik ersetzten?,Welche Einrichtung sollte das Parlament in der Russischen Sowjetrepublik ersetzen?,0.99717885
633,37399,Wer durfte laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wählen?,Wer durfte im Rat der Russischen Sozialistischen Föderativen Sowjetrepublik wählen?,0.9781598
634,37401,"Welches Prinzip führte Montesquieu in ""Vom Geist der Gesetze"" ein?","Welchen Grundsatz führte Montesquieu in seinem Werk ""Über den Geist der Gesetze"" ein?",0.9875563
635,37558,Was ist die empfohlene Tagesdosis für Zink?,Wie hoch ist die empfohlene Tagesdosis für Zink?,0.985332
636,37560,Was sind die Folgen von zu viel Zink?,Was sind die Folgen von zu viel Zink?,1.0000001
637,37566,Ab wie viel Gramm ist Zink giftig?,Wie viele Gramm Zink sind giftig?,0.96342796
638,37567,Was ist Zinkfieber?,Was ist Zinkfieber?,1.0
639,37568,Kann Zink Durchfall auslösen?,Kann Zink Durchfall verursachen?,0.9982264
640,37644,Was ist die Epiglottis?,Was ist die Epiglottis?,0.99999994
641,37645,Wozu dient der Kehldeckel?,Wozu ist die Kehldecke da?,0.987931
642,37646,Was unterscheidet Säugetiere von andern TIeren?,Was unterscheidet Säugetiere von anderen Tieren?,0.9908035
643,37656,Was ist die Henle'sche Schleife?,Was ist die Schleife von Henle?,0.97320443
644,37727,Welche Steuerungsmechanismen gibt es bei Aufzügen?,Wie funktioniert die Steuerung von Aufzügen?,0.9635988
645,37728,Welche Bedienmöglichkeiten gibt es bei Aufzügen?,Welche Betriebsoptionen gibt es für Aufzüge?,0.9945452
646,37729,Wo werden Gruppensammelsteuerungen von Aufzügen benutzt?,Wo werden die Gruppenlift-Steuerungen verwendet?,0.9766964
647,37659,Wer verwaltet die Unis in Deutschland?,Wer leitet die Universitäten in Deutschland?,0.9813178
648,37662,Wer ist Träger der Eidgenössischen Technischen Hochschule Zürich?,Wer ist der Schirmherr der ETH Zürich?,0.9771895
649,37664,Wem unterstehen die Universitäten in der Schweiz?,Wer ist für die Universitäten in der Schweiz zuständig?,0.9702907
650,37665,Wie heißen die Lehrer an der Uni?,Wie heißen die Lehrer an der Universität?,0.99830747
651,37731,Was kann man laut Alexander Pashos aus Funden der Kleiderlaus schließen?,"Was sagt Alexander Pashos, was man aus den Entdeckungen der Laus lernen kann?",0.98538923
652,37732,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung festgestellt?,Welche Zeit wurde durch genetische Analyse für das Erscheinen von Kleidung bestimmt?,0.9840994
653,37733,Was ist die Fundstelle Neumark-Nord?,Wo ist Neumark North?,0.93864626
654,37734,Was ist das Besondere an der Fundstelle Neumark-Nord?,Was ist so besonders an der Neumark North-Stätte?,0.98698145
655,37735,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut begünstigt?,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut begünstigt?,1.0000001
656,37737,Welches Material wurde zuerst für Kleidung benutzt?,Welches Material wurde zuerst für Kleidung verwendet?,0.99923414
657,37738,Welche Bedeutung hat die Entwicklung von Nähkunst in Bezug auf Kleidung?,Was bedeutet die Entwicklung des Nähens von Kleidung?,0.9661673
658,37739,Wann wurden erstmals Schafe als Haustiere gehalten?,Wann wurden Schafe zum ersten Mal als Haustiere gehalten?,0.9908865
659,37744,Welche Arten von frühen Verschlussmechanismen für Kleidung gab es?,Welche Arten von Schließmechanismen für Kleidung gab es früher?,0.9820783
660,37749,Vor wie vielen Jahren wurden erstmals Pflanzen zur Herstellung von Kleidung benutzt?,Wie lange her wurden Pflanzen zum ersten Mal zur Herstellung von Kleidung verwendet?,0.9705559
661,38332,Wer prägte den Begriff Wirkungsquantum?,"Wer prägte den Begriff ""Effizienz-Quanten""?",0.9898847
662,38333,Was wird in der Physik als Wirkung bezeichnet?,Was nennt man in der Physik eine Wirkung?,0.98680925
663,38334,In welchem Jahr präsentierte Niels Bohr sein Atommodell erstmals?,In welchem Jahr stellte Niels Bohr sein Atommodell erstmals vor?,0.9965621
664,38335,Wer gilt als Begründer de Quantenmechanik?,Wer gilt als der Begründer der Quantenmechanik?,0.99207675
665,38336,Zu welchem Modell wurde Bohrs Atommodell 1917 erweitert?,Was war die Erweiterung von Bohrs Atommodell im Jahr 1917?,0.9580314
666,38337,Was ist Spin von teilchen?,Was ist der Spin von Teilchen?,0.94056636
667,38520,Wie heißt Straßburg im lokalen Dialekt?,Wie heißt Straßburg im lokalen Dialekt?,1.0
668,38521,Wo liegt Straßburg?,Wo ist Straßburg?,0.9691876
669,38529,Wo hat der Europäische Gerichtshof für Menschenrechte seinen SItz?,Wo befindet sich der Europäische Gerichtshof für Menschenrechte?,0.95029306
670,38531,Welches europäische Gericht hat seinen Sitz in Straßburg?,Welcher Europäische Gerichtshof hat seinen Sitz in Straßburg?,0.994105
671,38533,Welhce Teile von Straßburg sind UNESCO-Weltkulturerbe?,Welche Teile Straßburgs sind auf der UNESCO-Liste des Weltkulturerbes aufgeführt?,0.95942944
672,38568,Wann wurde die Utrechter Union geschlossen?,Wann wurde die Utrecht Union geschlossen?,0.9949649
673,38569,Welche Provinzen gehörten zur Republik der Vereinigten Niederlanden?,Welche Provinzen gehörten zur Republik der Vereinigten Niederlande?,0.9995182
674,38571,In welchen Bereichen wurde in der Republik der Vereinigten Niederlande auf Bundesebene entschieden?,In welchen Bereichen hat die Bundesregierung in der Republik der Vereinigten Niederlande Entscheidungen getroffen?,0.9860108
675,38572,War die Republik der Vereinigten Niederlande ein Zentralstaat?,War die Republik der Vereinigten Niederlande ein Zentralstaat?,1.0
676,38573,Wieso nahm Holland in den Vereinigten Provinzen eine Vormachtsstellung ein?,Warum nahm Holland eine dominierende Stellung in den Vereinigten Provinzen ein?,0.99286366
677,38574,Welche Provinz der Republik Vereinigten Niederlanden hatte den meisten Einfluss?,Welche Provinz der Republik der Vereinigten Niederlande hat den größten Einfluß gehabt?,0.9916963
678,38575,Aus welcher Adelsfamilie stammte der Statthalter der Republik der Vereinigten Provinzen?,Aus welcher Adelsfamilie stammte der Gouverneur der Vereinigten Provinzen?,0.991869
679,38576,Welcher Konflikt im Inland prägte die Republik der Vereinigten Provinzen?,Welcher innere Konflikt war für die Republik der Vereinigten Provinzen von besonderer Bedeutung?,0.9821645
680,38577,Ab wann war das Amt des Statthalters der Republik der Vereinigten Provinzen erblich?,Wann wurde das Amt des Gouverneurs der Vereinigten Provinzen erblich?,0.9886514
681,38613,Wo wurde Chopin geboren?,Wo wurde Chopin geboren?,0.99999994
682,38614,Wann wurde Chopin getauft?,Wann wurde Chopin getauft?,1.0000001
683,38615,Was ist Chopins Taufname?,Wie ist Chopins Vorname?,0.960398
684,38616,Wann wurde Chopin geboren?,Wann wurde Chopin geboren?,1.0
685,38618,"Was gilt als Grund dafür, dass für Chopin zwei unterschiedliche Geburtstage bekannt sind?",Was ist der Grund für Chopins zwei bekannte Geburtstage?,0.9785769
686,37671,Wann war Kanye West Yeezus-Tour?,Wann war Kanye Wests Yeezus-Tournee?,0.98591447
687,37672,Mit wem hat Kanye West für sein Album Yeezus kooperiert?,Mit wem hat Kanye West an seinem Album Yeezus gearbeitet?,0.99028784
688,37673,Für welches Lied ließ Kanye West öffentlich Videos an Wände projizieren?,Für welchen Song hat Kanye West öffentlich Videos an Wände projiziert?,0.99236906
689,37675,Was heißt Yeezus?,Wie heißt der Yeezus?,0.9770555
690,37678,Welche Platzierung nahm West Album Yeezus auf den Billboard 200 ein?,Wie stand Wests Album Yeezus auf der Billboard 200?,0.9850522
691,37682,Wie heißt Kanye West 7. Album?,Wie heißt Kanye Wests siebtes Album?,0.9685618
692,37683,"Wann erschien ""The Life of Pablo""?","Wann wurde ""Das Leben von Pablo"" veröffentlicht?",0.9870432
693,37686,Mit was stellte The Life of Pablo einen Rekord auf?,"Mit was hat ""Das Leben von Pablo"" einen Rekord aufgestellt?",0.9861106
694,37691,Wodurch fand Kanye West Song Famous in den Medien große Beachtung?,"Was hat Kanye Wests Lied ""Famous"" in die Medien gerufen?",0.9699145
695,37700,Mit welcher Tour war Kanye West Ende 2016 unterwegs?,Auf welcher Tournee war Kanye West Ende 2016?,0.9848343
696,37702,Wieso kam Kanye West nach dem Tourabbruch 2016 ins Krankenhaus? ,"Warum ging Kanye West ins Krankenhaus, nachdem die Tour 2016 abgesagt wurde?",0.9853599
697,37704,Was hat Kanye West Psychose ausgelöst?,"Was hat Kanye West dazu gebracht, verrückt zu werden?",0.94716334
698,38338,Wo liegt Palermo?,Wo ist Palermo?,0.9891114
699,38339,Wie hoch ist der Monte Pellegrino?,Wie hoch ist der Monte Pellegrino?,1.0
700,38340,Was heißt Conca d'Oro?,Was ist Conca d'Oro?,0.9798006
701,38341,Wieso wird die Gegend um Palermo Goldenes Becken genannt?,Warum wird das Gebiet um Palermo das goldene Becken genannt?,0.9947969
702,38342,Wie viele Menschen leben in der Metropolregion Palermo?,Wie viele Menschen leben im Ballungsraum Palermo?,0.99468094
703,38343,wie viele Bezirke gibt es in Palermo?,Wie viele Bezirke gibt es in Palermo?,0.9989871
704,38534,Wie heißt die Sammlung von Hirtengedichten von Vergil?,Wie heißt Virgils Sammlung von Hirtengedichten?,0.98298955
705,38535,Wie werden die Eklogen von Vergil auch genannt?,Wie heißen die Ökologen von Virgil?,0.9632257
706,38536,Wann hat Vergil die Eklogen geschrieben?,Wann schrieb Virgil die Eklogen?,0.9895448
707,38540,Welches politische Ereignis wird in der ersten Ekloge von Vergil aufgegriffen?,Welches politische Ereignis wird in Virgils erster Trauerrede angesprochen?,0.98482525
708,41078,Wieso ist die Deutsche Bahn von der EEG-Umlage ausgenommen?,Warum ist die Deutsche Bahn von der EEG-Zuschlaggebühr befreit?,0.98768836
709,41079,"Wie groß ist die EEG-Umlage, die die Deutsche Bahn bezahlt?",Wie hoch ist die EEG-Zuschlag von der Deutschen Bahn?,0.9735223
710,41231,Wozu werden in Datenbanken auch die Zugriffe der Benutzer gespeichert?,Warum werden Benutzerzugriffsdaten in Datenbanken gespeichert?,0.94161046
