,id,questions,questions_perturbed,similarity_scores
619,38503,Wann war die Schlacht von Mauvilla?,Wann w ar die Schlacht von Mauvilla?,0.953863
620,38504,Wie viele Seminolenkriege gab es?,Wie viele Seminolenkriege g ab es?,0.88962626
621,38505,Wann waren die Biberkriege?,Wann wa ren die Biberkriege?,0.89567536
622,38506,Wer führte die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,Wer führ te die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,0.9474603
623,38508,Wann war der Aufstand der Sioux?,Wann w ar der Aufstand der Sioux?,0.97032934
624,38509,Welches Massaker gegen die indianische Bevölkerung wurde 1890 begangen?,Welches Massaker gegen die indianische Bevölkerung wu rde 1890 begangen?,0.9119375
625,38553,Was ist das Zinkfingerprotein?,Was i st das Zinkfingerprotein?,0.9183927
626,38554,Wie tritt Zink im Blutkreislauf auf?,Wie tri tt Zink im Blutkreislauf auf?,0.9410582
627,38556,Welche Enzyme benötigen Zink?,Welche Enzyme benöt igen Zink?,0.95795316
628,38557,Wofür benötigt der Körper Zink?,Wofür b enötigt der Körper Zink?,0.9091865
629,40480,In welcher Stadt steht das Alley Theatre,In welcher Stadt st eht das Alley Theatre,0.9656666
630,37393,Was heißt Sowjet?,Was h eißt Sowjet?,0.81295115
631,37396,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,Welche Verwaltungsebenen g ab es in der Russischen Sowjetrepublik?,0.930747
632,37397,Welche Institution sollte das Parlament in der Russischen Sowjetrepublik ersetzten?,Welche Institution so llte das Parlament in der Russischen Sowjetrepublik ersetzten?,0.9352368
633,37399,Wer durfte laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wählen?,Wer durfte laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wäh len?,0.95980966
634,37401,"Welches Prinzip führte Montesquieu in ""Vom Geist der Gesetze"" ein?","Welches Prinzip f ührte Montesquieu in ""Vom Geist der Gesetze"" ein?",0.9750629
635,37558,Was ist die empfohlene Tagesdosis für Zink?,Was i st die empfohlene Tagesdosis für Zink?,0.92702943
636,37560,Was sind die Folgen von zu viel Zink?,Was s ind die Folgen von zu viel Zink?,0.8647965
637,37566,Ab wie viel Gramm ist Zink giftig?,Ab wie viel Gramm i st Zink giftig?,0.9209697
638,37567,Was ist Zinkfieber?,Was i st Zinkfieber?,0.8451888
639,37568,Kann Zink Durchfall auslösen?,Ka nn Zink Durchfall auslösen?,0.8590769
640,37644,Was ist die Epiglottis?,Was i st die Epiglottis?,0.907275
641,37645,Wozu dient der Kehldeckel?,Wozu di ent der Kehldeckel?,0.8502851
642,37646,Was unterscheidet Säugetiere von andern TIeren?,Was unters cheidet Säugetiere von andern TIeren?,0.8190105
643,37656,Was ist die Henle'sche Schleife?,Was i st die Henle'sche Schleife?,0.8924902
644,37727,Welche Steuerungsmechanismen gibt es bei Aufzügen?,Welche Steuerungsmechanismen gi bt es bei Aufzügen?,0.97062933
645,37728,Welche Bedienmöglichkeiten gibt es bei Aufzügen?,Welche Bedienmöglichkeiten gi bt es bei Aufzügen?,0.9657514
646,37729,Wo werden Gruppensammelsteuerungen von Aufzügen benutzt?,Wo wer den Gruppensammelsteuerungen von Aufzügen benutzt?,0.9282333
647,37659,Wer verwaltet die Unis in Deutschland?,Wer verwalt et die Unis in Deutschland?,0.88152283
648,37662,Wer ist Träger der Eidgenössischen Technischen Hochschule Zürich?,Wer i st Träger der Eidgenössischen Technischen Hochschule Zürich?,0.96036273
649,37664,Wem unterstehen die Universitäten in der Schweiz?,Wem unterst ehen die Universitäten in der Schweiz?,0.8992933
650,37665,Wie heißen die Lehrer an der Uni?,Wie he ißen die Lehrer an der Uni?,0.95751774
651,37731,Was kann man laut Alexander Pashos aus Funden der Kleiderlaus schließen?,Was kann man laut Alexander Pashos aus Funden der Kleiderlaus schli eßen?,0.9381872
652,37732,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung festgestellt?,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung festgeste llt?,0.9545756
653,37733,Was ist die Fundstelle Neumark-Nord?,Was i st die Fundstelle Neumark-Nord?,0.90588987
654,37734,Was ist das Besondere an der Fundstelle Neumark-Nord?,Was i st das Besondere an der Fundstelle Neumark-Nord?,0.95396733
655,37735,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut begünstigt?,Welche Eigenschaft des Menschen wu rde durch den Übergang von Fell zu Haut begünstigt?,0.93415976
656,37737,Welches Material wurde zuerst für Kleidung benutzt?,Welches Material w urde zuerst für Kleidung benutzt?,0.9443979
657,37738,Welche Bedeutung hat die Entwicklung von Nähkunst in Bezug auf Kleidung?,Welche Bedeutung h at die Entwicklung von Nähkunst in Bezug auf Kleidung?,0.9443361
658,37739,Wann wurden erstmals Schafe als Haustiere gehalten?,Wann wurden erstmals Schafe als Haustiere geh alten?,0.92599076
659,37744,Welche Arten von frühen Verschlussmechanismen für Kleidung gab es?,Welche Arten von frühen Verschlussmechanismen für Kleidung g ab es?,0.8941842
660,37749,Vor wie vielen Jahren wurden erstmals Pflanzen zur Herstellung von Kleidung benutzt?,Vor wie vielen Jahren wu rden erstmals Pflanzen zur Herstellung von Kleidung benutzt?,0.9540787
661,38332,Wer prägte den Begriff Wirkungsquantum?,Wer pr ägte den Begriff Wirkungsquantum?,0.9317461
662,38333,Was wird in der Physik als Wirkung bezeichnet?,Was w ird in der Physik als Wirkung bezeichnet?,0.91913617
663,38334,In welchem Jahr präsentierte Niels Bohr sein Atommodell erstmals?,In welchem Jahr prä sentierte Niels Bohr sein Atommodell erstmals?,0.9468041
664,38335,Wer gilt als Begründer de Quantenmechanik?,Wer gi lt als Begründer de Quantenmechanik?,0.9452869
665,38336,Zu welchem Modell wurde Bohrs Atommodell 1917 erweitert?,Zu welchem Modell wurde Bohrs Atommodell 1917 erweit ert?,0.9490429
666,38337,Was ist Spin von teilchen?,Was i st Spin von teilchen?,0.8900773
667,38520,Wie heißt Straßburg im lokalen Dialekt?,Wie he ißt Straßburg im lokalen Dialekt?,0.83236134
668,38521,Wo liegt Straßburg?,Wo li egt Straßburg?,0.8481341
669,38529,Wo hat der Europäische Gerichtshof für Menschenrechte seinen SItz?,Wo h at der Europäische Gerichtshof für Menschenrechte seinen SItz?,0.93725455
670,38531,Welches europäische Gericht hat seinen Sitz in Straßburg?,Welches europäische Gericht h at seinen Sitz in Straßburg?,0.94969857
671,38533,Welhce Teile von Straßburg sind UNESCO-Weltkulturerbe?,Welhce Teile von Straßburg s ind UNESCO-Weltkulturerbe?,0.94239205
672,38568,Wann wurde die Utrechter Union geschlossen?,Wann wurde die Utrechter Union geschlos sen?,0.9314245
673,38569,Welche Provinzen gehörten zur Republik der Vereinigten Niederlanden?,Welche Provinzen g ehörten zur Republik der Vereinigten Niederlanden?,0.95876145
674,38571,In welchen Bereichen wurde in der Republik der Vereinigten Niederlande auf Bundesebene entschieden?,In welchen Bereichen wu rde in der Republik der Vereinigten Niederlande auf Bundesebene entschieden?,0.95640486
675,38572,War die Republik der Vereinigten Niederlande ein Zentralstaat?,W ar die Republik der Vereinigten Niederlande ein Zentralstaat?,0.94365823
676,38573,Wieso nahm Holland in den Vereinigten Provinzen eine Vormachtsstellung ein?,Wieso na hm Holland in den Vereinigten Provinzen eine Vormachtsstellung ein?,0.9395153
677,38574,Welche Provinz der Republik Vereinigten Niederlanden hatte den meisten Einfluss?,Welche Provinz der Republik Vereinigten Niederlanden hat te den meisten Einfluss?,0.9818529
678,38575,Aus welcher Adelsfamilie stammte der Statthalter der Republik der Vereinigten Provinzen?,Aus welcher Adelsfamilie stam mte der Statthalter der Republik der Vereinigten Provinzen?,0.976515
679,38576,Welcher Konflikt im Inland prägte die Republik der Vereinigten Provinzen?,Welcher Konflikt im Inland prä gte die Republik der Vereinigten Provinzen?,0.96616036
680,38577,Ab wann war das Amt des Statthalters der Republik der Vereinigten Provinzen erblich?,Ab wann w ar das Amt des Statthalters der Republik der Vereinigten Provinzen erblich?,0.97077703
681,38613,Wo wurde Chopin geboren?,Wo wu rde Chopin geboren?,0.87423855
682,38614,Wann wurde Chopin getauft?,Wann wu rde Chopin getauft?,0.87486136
683,38615,Was ist Chopins Taufname?,Was i st Chopins Taufname?,0.723516
684,38616,Wann wurde Chopin geboren?,Wann w urde Chopin geboren?,0.8875476
685,38618,"Was gilt als Grund dafür, dass für Chopin zwei unterschiedliche Geburtstage bekannt sind?","Was gilt als Grund dafür, dass für Chopin zwei unterschiedliche Geburtstage bekannt si nd?",0.93967557
686,37671,Wann war Kanye West Yeezus-Tour?,Wann w ar Kanye West Yeezus-Tour?,0.93365586
687,37672,Mit wem hat Kanye West für sein Album Yeezus kooperiert?,Mit wem hat Kanye West für sein Album Yeezus koope riert?,0.95198256
688,37673,Für welches Lied ließ Kanye West öffentlich Videos an Wände projizieren?,Für welches Lied ließ Kanye West öffentlich Videos an Wände projizi eren?,0.991487
689,37675,Was heißt Yeezus?,Was hei ßt Yeezus?,0.83312637
690,37678,Welche Platzierung nahm West Album Yeezus auf den Billboard 200 ein?,Welche Platzierung na hm West Album Yeezus auf den Billboard 200 ein?,0.97399783
691,37682,Wie heißt Kanye West 7. Album?,Wie he ißt Kanye West 7. Album?,0.8907942
692,37683,"Wann erschien ""The Life of Pablo""?","Wann ersch ien ""The Life of Pablo""?",0.8323665
693,37686,Mit was stellte The Life of Pablo einen Rekord auf?,Mit was ste llte The Life of Pablo einen Rekord auf?,0.919217
694,37691,Wodurch fand Kanye West Song Famous in den Medien große Beachtung?,Wodurch f and Kanye West Song Famous in den Medien große Beachtung?,0.9429183
695,37700,Mit welcher Tour war Kanye West Ende 2016 unterwegs?,Mit welcher Tour w ar Kanye West Ende 2016 unterwegs?,0.9580935
696,37702,Wieso kam Kanye West nach dem Tourabbruch 2016 ins Krankenhaus? ,Wieso k am Kanye West nach dem Tourabbruch 2016 ins Krankenhaus? ,0.9383205
697,37704,Was hat Kanye West Psychose ausgelöst?,Was hat Kanye West Psychose ausgel öst?,0.9663469
698,38338,Wo liegt Palermo?,Wo l iegt Palermo?,0.87697726
699,38339,Wie hoch ist der Monte Pellegrino?,Wie hoch i st der Monte Pellegrino?,0.92414236
700,38340,Was heißt Conca d'Oro?,Was hei ßt Conca d'Oro?,0.7981011
701,38341,Wieso wird die Gegend um Palermo Goldenes Becken genannt?,Wieso wird die Gegend um Palermo Goldenes Becken ge nannt?,0.84970516
702,38342,Wie viele Menschen leben in der Metropolregion Palermo?,Wie viele Menschen leb en in der Metropolregion Palermo?,0.9315442
703,38343,wie viele Bezirke gibt es in Palermo?,wie viele Bezirke gi bt es in Palermo?,0.9508046
704,38534,Wie heißt die Sammlung von Hirtengedichten von Vergil?,Wie he ißt die Sammlung von Hirtengedichten von Vergil?,0.90276575
705,38535,Wie werden die Eklogen von Vergil auch genannt?,Wie werden die Eklogen von Vergil auch ge nannt?,0.8531576
706,38536,Wann hat Vergil die Eklogen geschrieben?,Wann h at Vergil die Eklogen geschrieben?,0.9473415
707,38540,Welches politische Ereignis wird in der ersten Ekloge von Vergil aufgegriffen?,Welches politische Ereignis wird in der ersten Ekloge von Vergil aufg egriffen?,0.9766701
708,41078,Wieso ist die Deutsche Bahn von der EEG-Umlage ausgenommen?,Wieso i st die Deutsche Bahn von der EEG-Umlage ausgenommen?,0.95263857
709,41079,"Wie groß ist die EEG-Umlage, die die Deutsche Bahn bezahlt?","Wie groß i st die EEG-Umlage, die die Deutsche Bahn bezahlt?",0.9715001
710,41231,Wozu werden in Datenbanken auch die Zugriffe der Benutzer gespeichert?,Wozu werden in Datenbanken auch die Zugriffe der Benutzer ge speichert?,0.99771065
711,41232,Durch was werden die Bestandsdaten in Datenbanken gesichert?,Durch was wer den die Bestandsdaten in Datenbanken gesichert?,0.94406736
712,41233,Wieso schränkt ein Backup die Arbeit mit einer Datenbank ein?,Wieso schrä nkt ein Backup die Arbeit mit einer Datenbank ein?,0.94625604
713,41234,Welche Informationen werden in Datenbanken neben den eigentlichen Einträgen auch gespeichert?,Welche Informationen werden in Datenbanken neben den eigentlichen Einträgen auch ges peichert?,0.9646922
714,40564,Wo lag das Königreich Vijayanagar?,Wo l ag das Königreich Vijayanagar?,0.9276606
715,40565,Was heißt Vijayanagar?,Was hei ßt Vijayanagar?,0.8228992
716,40566,Bis wann bestand das Königreich Vijayanagar in Indien?,Bis wann b estand das Königreich Vijayanagar in Indien?,0.93907195
717,40567,Nach wem war das Königreich Vijayanagar benannt?,Nach wem war das Königreich Vijayanagar ben annt?,0.8770023
718,40568,Wer war für den Untergang von Vijayanagar verantwortlich?,Wer w ar für den Untergang von Vijayanagar verantwortlich?,0.9560798
719,40569,Wer gründete das Vijayanagar-Königreich?,Wer gründe te das Vijayanagar-Königreich?,0.92383987
720,38631,Wann wurde der ägyptische König Faruk abgesetzt?,Wann wurde der ägyptische König Faruk ab gesetzt?,0.9740675
721,38632,Wann ist der nationalfeiertag in Ägypten?,Wann i st der nationalfeiertag in Ägypten?,0.9225873
722,38633,Wer setzte den ägyptischen König 1952 ab?,Wer se tzte den ägyptischen König 1952 ab?,0.9116297
723,38634,Wer prägte die Republik Ägypten in ihrer Entstehungszeit?,Wer präg te die Republik Ägypten in ihrer Entstehungszeit?,0.91543084
724,38635,Wer führte die Revolution in Ägypten an?,Wer füh rte die Revolution in Ägypten an?,0.8918969
725,38636,Was ist die Sueskrise?,Was i st die Sueskrise?,0.85185105
726,38637,Seit wann dürfen Frauen in Ägypten wählen?,Seit wann dü rfen Frauen in Ägypten wählen?,0.9536776
727,38638,Welcher Unterschied im Wahlrecht bestand in Ägypten zwischen Männern und Frauen bis 1979?,Welcher Unterschied im Wahlrecht bes tand in Ägypten zwischen Männern und Frauen bis 1979?,0.9517674
728,38639,"Welcher Vereinigung, die bis 1961 bestand, gehörte Ägypten an?","Welcher Vereinigung, die bis 1961 best and, gehörte Ägypten an?",0.9508638
729,38640,Wann war der Sechstagekrieg?,Wann w ar der Sechstagekrieg?,0.9210909
730,38684,An welchem Krieg war Ägypten 1973 beteiligt?,An welchem Krieg w ar Ägypten 1973 beteiligt?,0.91878253
731,38685,Wann schlossen Ägypten und Israel einen Friedensvertrag?,Wann schloss en Ägypten und Israel einen Friedensvertrag?,0.9878691
732,41080,Was kennzeichnet die boreale Zone in den USA?,Was kennz eichnet die boreale Zone in den USA?,0.9271436
733,41081,Was bildet sich auf sandigen Böden in Fichtenwäldern?,Was bi ldet sich auf sandigen Böden in Fichtenwäldern?,0.914809
734,41083,Aus welchen Böden entsteht Braunerde?,Aus welchen Böden e ntsteht Braunerde?,0.907852
735,41084,Auf welchem Boden bildet sich Parabraunerde?,Auf welchem Boden bild et sich Parabraunerde?,0.9604091
736,41085,Bei welchen pH-Werten findet Lessivierung statt?,Bei welchen pH-Werten f indet Lessivierung statt?,0.9503024
737,41086,Welche Bodentypen sind in den USA in subtropischen Wäldern zu finden?,Welche Bodentypen sind in den USA in subtropischen Wäldern zu f inden?,0.98062503
738,41088,Welcher Bodentyp ist in Florida verbreitet?,Welcher Bodentyp i st in Florida verbreitet?,0.94915414
739,41089,Welcher Bodentyp ist im Mississippi-Delta zu finden?,Welcher Bodentyp i st im Mississippi-Delta zu finden?,0.96107167
740,41235,Welcher Religion gehören in der Republik Kongo die meisten Menschen an?,Welcher Religion geh ören in der Republik Kongo die meisten Menschen an?,0.9298932
741,41236,Wie viele Menschen in der Republik Kongo sind katholisch?,Wie viele Menschen in der Republik Kongo s ind katholisch?,0.9547393
742,41237,Wie viel Prozent der Menschen in der Republik Kongo gehören keiner Religion an?,Wie viel Prozent der Menschen in der Republik Kongo g ehören keiner Religion an?,0.96764123
743,41238,Welche Religion ist in der Republik Kongo mit einem Anteil von unter 2 Prozent vertreten?,Welche Religion i st in der Republik Kongo mit einem Anteil von unter 2 Prozent vertreten?,0.97225636
744,41422,An welchen Gott erinnerte Diokletian mit seinem selbstgewählten Namen?,An welchen Gott e rinnerte Diokletian mit seinem selbstgewählten Namen?,0.94451493
745,41423,"Wie lautete der Name, den Diokletian für sich selbst wählte?","Wie lautete der Name, den Diokletian für sich selbst wähl te?",0.8984027
746,41424,Welche religiösen Traditionen wurden unter Diokletian gefördert?,Welche religiösen Traditionen wurd en unter Diokletian gefördert?,0.9669319
747,41425,Wieso waren die frühen Christen im Römischen Reich Verfolgung ausgesetzt?,Wieso war en die frühen Christen im Römischen Reich Verfolgung ausgesetzt?,0.969017
748,41426,Welcher römische Kaiser erließ das Toleranzedikt?,Welcher römische Kaiser e rließ das Toleranzedikt?,0.9605163
749,41427,Welcher Vorteil bot sich durch die Annahme des Christentums für die römischen Kaiser?,Welcher Vorteil b ot sich durch die Annahme des Christentums für die römischen Kaiser?,0.9638714
750,41428,Ab wann war im Römischen Reich die freie Ausübung aller Religionen erlaubt?,Ab wann w ar im Römischen Reich die freie Ausübung aller Religionen erlaubt?,0.9744149
751,41429,Wann wurde die christliche Religion zur Staatsreligion im Römischen Reich?,Wann w urde die christliche Religion zur Staatsreligion im Römischen Reich?,0.9549296
752,41430,Welche Zeit gilt als Hochzeit der Auseinandersetzungen zwischen Christentum und traditionellen Götterkulten im Römischen Reich?,Welche Zeit g ilt als Hochzeit der Auseinandersetzungen zwischen Christentum und traditionellen Götterkulten im Römischen Reich?,0.9662489
753,41431,Um den Altar welcher Göttin kam es im 4. Jhd im römischen Senat zum Streit?,Um den Altar welcher Göttin k am es im 4. Jhd im römischen Senat zum Streit?,0.93600863
754,41433,Welcher Papst ließ um 600 n.Chr. Sardinien missionieren?,Welcher Papst l ieß um 600 n.Chr. Sardinien missionieren?,0.96208245
755,41434,"Welcher römische Kaiser befahl, dass alle Kinder getauft werden sollen?","Welcher römische Kaiser befahl, dass alle Kinder getauft werden soll en?",0.97859395
756,41474,Welcher Wissenschaftler wird in Hannover im Georgengarten mit einem  Denkmal geehrt?,Welcher Wissenschaftler w ird in Hannover im Georgengarten mit einem  Denkmal geehrt?,0.9386717
757,41475,Was ist das Besondere an dem Leibniz-Denkmal in Hannover?,Was i st das Besondere an dem Leibniz-Denkmal in Hannover?,0.95900416
758,41476,Wann wurde die Waterloosäule in Hannover erbaut?,Wann wur de die Waterloosäule in Hannover erbaut?,0.98168314
759,41481,Zu welcher Stilrichtung gehört der Reese-Brunnen in Hannover?,Zu welcher Stilrichtung geh ört der Reese-Brunnen in Hannover?,0.94414043
760,41483,Wo in Hannover stehen die Skulpturen von Niki de Saint Phalle?,Wo in Hannover s tehen die Skulpturen von Niki de Saint Phalle?,0.9625431
761,41484,Welche Haltestelle in Hannover wurde von Frank Gehry entworfen?,Welche Haltestelle in Hannover wurde von Frank Gehry en tworfen?,0.9520781
762,41485,An was erinnern die Göttinger Sieben in Hannover?,An was er innern die Göttinger Sieben in Hannover?,0.8414207
763,41486,Mit welcher japanischen Stadt hat Hannover eine Städtepartnerschaft?,Mit welcher japanischen Stadt h at Hannover eine Städtepartnerschaft?,0.97488624
764,41555,Wo leben die Lugbara?,Wo leb en die Lugbara?,0.85467315
765,41551,Was bedeutet transzendent bei Göttern?,Was bede utet transzendent bei Göttern?,0.93997914
766,41553,Was schrieb Ramanuja über das Verhältnis der Menschen zu Gott?,Was s chrieb Ramanuja über das Verhältnis der Menschen zu Gott?,0.88808125
767,41554,Wo lebt die immanente Gottheit der Lugbara auf der Erde?,Wo le bt die immanente Gottheit der Lugbara auf der Erde?,0.9326338
768,41277,Wieso lehnt Leibniz empirische Erkenntnisse ab?,Wieso leh nt Leibniz empirische Erkenntnisse ab?,0.87299037
769,41278,"Was ist für Leibniz Grundlage allgemeiner Erkenntnisse, die über den Einzelfall hinausgehen?","Was i st für Leibniz Grundlage allgemeiner Erkenntnisse, die über den Einzelfall hinausgehen?",0.95203304
770,41628,Welche philosophische Richtung stellt alle allgemein gültigen Aussagen infrage?,Welche philosophische Richtung ste llt alle allgemein gültigen Aussagen infrage?,0.9403311
771,41629,Was ist das Induktionsproblem in der Philosophie?,Was i st das Induktionsproblem in der Philosophie?,0.9411857
772,41630,Welcher philosophischer Richtung ist Ernst Mach zuzuordnen?,Welcher philosophischer Richtung ist Ernst Mach zuz uordnen?,0.97005415
773,41631,Was besagt der Radikale Konstruktivismus?,Was bes agt der Radikale Konstruktivismus?,0.8925908
774,41632,Was ist ein Induktionsschluss?,Was i st ein Induktionsschluss?,0.9059569
775,41678,Was war nach sowjetischer Geschichtsschreibung das Ziel der Außenpolitik der Sowjetunion vor dem 2. Weltkrieg?,Was w ar nach sowjetischer Geschichtsschreibung das Ziel der Außenpolitik der Sowjetunion vor dem 2. Weltkrieg?,0.9670996
776,41685,Mit wem strebte Stalin laut Gerhard Weinberg vor dem 2. Weltkrieg ein Bündnis an?,Mit wem st rebte Stalin laut Gerhard Weinberg vor dem 2. Weltkrieg ein Bündnis an?,0.9796531
777,41687,Was war laut Hermann Graml Stalins Ziel während eines Krieges zwischen Deutschland und den Westmächten?,Was w ar laut Hermann Graml Stalins Ziel während eines Krieges zwischen Deutschland und den Westmächten?,0.9592168
778,41692,Welches Prinzip vertrat die Sowjetunion vor dem 2. Weltkrieg in der Außenpolitik?,Welches Prinzip ver trat die Sowjetunion vor dem 2. Weltkrieg in der Außenpolitik?,0.95876026
779,41693,Als was wollte Stalin laut Sergej Slutsch die Verhandlungen mit den Westmächten nutzen?,Als was w ollte Stalin laut Sergej Slutsch die Verhandlungen mit den Westmächten nutzen?,0.9412773
780,41696,"Wie wird die These bezeichnet, Stalin habe absichtlich einen Krieg zwischen Deutschland und den Westmächten provozieren wollen?","Wie wird die These b ezeichnet, Stalin habe absichtlich einen Krieg zwischen Deutschland und den Westmächten provozieren wollen?",0.9726882
781,41700,"Wieso wollte Stalin laut Tucker und Raack, dass es zum Krieg kam?","Wieso wollte Stalin laut Tucker und Raack, dass es zum Krieg k am?",0.9493183
782,41707,Wann wurde der Nichtangriffspakt zwischen Deutschland und Polen geschlossen?,Wann wurde der Nichtangriffspakt zwischen Deutschland und Polen geschloss en?,0.95842326
783,41712,Als was beschreibt Pietrow-Ennker Stalins außenpolitisches Handeln vor dem 2. Weltkrieg?,Als was besch reibt Pietrow-Ennker Stalins außenpolitisches Handeln vor dem 2. Weltkrieg?,0.9590087
784,41715,Durch was sah Stalin laut Historikern die Sowjetunion vor dem 2. Weltkrieg  umgeben?,Durch was s ah Stalin laut Historikern die Sowjetunion vor dem 2. Weltkrieg  umgeben?,0.9703963
785,41718,"Welchen außenpolitischen Leitsatz folgte Stalin, den er 1925 formuliert hatte?","Welchen außenpolitischen Leitsatz folgte Stalin, den er 1925 formul iert hatte?",0.96766436
786,41719,Was war laut Teddy Uldricks Stalins außenpolitisches Ziel vor dem 2. WK?,Was w ar laut Teddy Uldricks Stalins außenpolitisches Ziel vor dem 2. WK?,0.9683872
787,41720,Was war laut MIcheal Carley der ideologische Antrieb der Politik von England und Frankreich vor dem 2. Weltkrieg?,Was w ar laut MIcheal Carley der ideologische Antrieb der Politik von England und Frankreich vor dem 2. Weltkrieg?,0.97746116
788,41731,Durch was kann Zeit in der Musik erfahrbar gemacht werden?,Durch was kann Zeit in der Musik erfahrbar gema cht werden?,0.9346441
789,41732,In welcher Beziehung steht Zeit zur Musik?,In welcher Beziehung ste ht Zeit zur Musik?,0.872368
790,41733,Als was wird Musik in Hinblick auf ihr Fortbestehen oft bezeichnet?,Als was wird Musik in Hinblick auf ihr Fortbestehen oft bezeich net?,0.92211604
791,42123,Wann entstand der A-cappella-Stil?,Wann en tstand der A-cappella-Stil?,0.8879179
792,42124,Was ist die ursprüngliche Bedeutung von „a cappella“ ?,Was i st die ursprüngliche Bedeutung von „a cappella“ ?,0.91781604
793,41267,"Wie hieß das Gebäude, das vor dem Buckingham Palace an dessen Standort stand?","Wie hieß das Gebäude, das vor dem Buckingham Palace an dessen Standort sta nd?",0.9407271
794,41268,Wann wurde das Goring House gebaut?,Wann wurde das Goring House g ebaut?,0.91583604
795,41269,Wer ließ das Goring House erbauen?,Wer ließ das Goring House e rbauen?,0.92359686
796,41271,Wann wurde das erste Gebäude des Buckingham Palace errichtet?,Wann wurde das erste Gebäude des Buckingham Palace erric htet?,0.9320411
797,41272,Wer entwarf das erste Gebäude des Buckingham Palace?,Wer entwa rf das erste Gebäude des Buckingham Palace?,0.8835262
798,41273,Welcher Herrscher veranlasste den Neubau am Standort des Goring House?,Welcher Herrscher veranl asste den Neubau am Standort des Goring House?,0.980748
799,41274,Welche Form hatte das ursprüngliche Buckingham House?,Welche Form h atte das ursprüngliche Buckingham House?,0.9464154
800,41275,Welcher König erwarb den Buckingham Palace 1761?,Welcher König erw arb den Buckingham Palace 1761?,0.9381783
801,41276,Wann kaufte König Georg III. die Residenz von Buckingham?,Wann kauf te König Georg III. die Residenz von Buckingham?,0.96104276
802,41304,Was war das BIP von Montana 2016?,Was w ar das BIP von Montana 2016?,0.9044395
803,41305,Welche Bodenschätze gibt es in Montana?,Welche Bodenschätze gi bt es in Montana?,0.93659335
804,41306,Wann wurde die Kupferproduktion in Anaconda geschlossen?,Wann wurde die Kupferproduktion in Anaconda g eschlossen?,0.8564444
805,41308,Wo in Montana wird vor allem Viehwirtschaft betrieben?,Wo in Montana wird vor allem Viehwirtschaft betri eben?,0.95441043
806,41339,Wie viel Prozent der Einwohner von Liberia waren 2017 nicht in dem Land geboren?,Wie viel Prozent der Einwohner von Liberia waren 2017 nicht in dem Land geb oren?,0.9709325
807,41340,Welches Land grenzt im Norden an Liberia?,Welches Land g renzt im Norden an Liberia?,0.89753175
808,41341,Wo in Liberia lebt die Landbevölkerung vor allem?,Wo in Liberia le bt die Landbevölkerung vor allem?,0.96107
809,41445,Welcher Epoche ist das Konzept Adoleszenz zuzuordnen?,Welcher Epoche i st das Konzept Adoleszenz zuzuordnen?,0.9488086
810,41314,Nach was benannte Spielberg seine Produktionsfirma Anfang der 1980er?,Nach was benan nte Spielberg seine Produktionsfirma Anfang der 1980er?,0.8233761
811,41315,Mit wem gründete Spielberg Dreamworks?,Mit wem g ründete Spielberg Dreamworks?,0.9113254
812,41316,Wann wurde DreamWorks verkauft?,Wann w urde DreamWorks verkauft?,0.842403
813,41317,Wieso verkaufte Spielberg DreamWorks?,Wieso verkauf te Spielberg DreamWorks?,0.80660295
814,41319,Welches Studio kaufte DreamWorks?,Welches Studio kau fte DreamWorks?,0.9055081
815,41318,Wie heißt Spielbergs eigene Produktionsstudio?,Wie hei ßt Spielbergs eigene Produktionsstudio?,0.8964463
816,41320,Wann wurde Amblin Partners gegründet?,Wann wur de Amblin Partners gegründet?,0.95059633
817,41321,"Zu welcher Firma gehörte Jeff Skoll, als er mit Spielberg Amblin Partners gründete?","Zu welcher Firma gehö rte Jeff Skoll, als er mit Spielberg Amblin Partners gründete?",0.93810135
818,41451,Wer hat das Logo von Windows 8 entworfen?,Wer hat das Logo von Windows 8 ent worfen?,0.930068
819,41453,In welcher Schriftart ist das Windows 8-Logo gestaltet?,In welcher Schriftart i st das Windows 8-Logo gestaltet?,0.9700496
820,41496,Seit wann ist in Illinois die Todesstrafe ausgesetzt?,Seit wann i st in Illinois die Todesstrafe ausgesetzt?,0.94759774
821,41498,Die Todesstrafen von wie vielen Menschen wurden von Gouverneur George Ryan 2003 zu lebenslanger Haft umgewandelt?,Die Todesstrafen von wie vielen Menschen wurden von Gouverneur George Ryan 2003 zu lebenslanger Haft umgewa ndelt?,0.96601224
822,41499,Welche Strafe erhielten 167 Menschen in Illinois 2003 anstatt der Todesstrafe?,Welche Strafe er hielten 167 Menschen in Illinois 2003 anstatt der Todesstrafe?,0.9777154
