,id,questions,questions_perturbed,similarity_scores
430,37101,Wie wird der Breitensport in North Carolina gefördert?,Wie wird der Freizeitsport in North Carolina gefördert?,0.965307
431,37104,Welche Sportveranstaltungen finden in North Carolina jährlich statt?,Welche Sportveranstaltungen finden jedes Jahr in North Carolina statt?,0.97713304
432,37105,Wofür stellt der North Carolina Amateur Sports Mittel zur Verfügung?,Wofür finanziert North Carolina Amateur Sports?,0.8377915
433,37576,Warum hat der Fürst Menschikow den Militär nach Konstantinopel entsandt? ,Warum schickte Prinz Menshikov das Militär nach Konstantinopel?,0.95641595
434,37590,Was forderte Fürst Menschikow vom Sultan des Osmanischen Reiches 1853?,Was forderte Fürst Menshikov 1853 vom Sultan des Osmanischen Reiches?,0.95705634
435,37591,"Wann reiste Menschikow aus dem Osmanischen Reich ab, nachdem seine Mission gescheitert ist?","Wann verließ Menshikov das Osmanische Reich, nachdem seine Mission gescheitert war?",0.96796066
436,37599,Wer hat versucht russische Häfen 1854 in der Ostsee zu blockieren?,Wer versuchte 1854 die russischen Häfen in der Ostsee zu blockieren?,0.96819437
437,37603,Wer war der wichtigste militärische Berater vom Fürst Menschikow?,Wer war der wichtigste Militärberater von Prinz Menshikov?,0.950737
438,36811,"Warum war die Raumfahrt in den 60ern so populär?
",Warum waren Raumfahrten in den 1960er Jahren so beliebt?,0.93606704
439,40519,Welches Recht befasst sich mit der Jagd?,Welches Gesetz regelt die Jagd?,0.8977372
440,40533,Auf was basiert das objektive Jagdrecht meistens?,Worauf basiert das objektive Jagdrecht?,0.92771333
441,40534,Was kommt meistens zum Fundament des objektiven Jagdrechts hinzu?,Was wird gewöhnlich dem Fundament eines objektiven Jagdrechts hinzugefügt?,0.9421624
442,36598,Seit wann nimmt Guam an allen Olympischen Sommerspielen teil?,Seit wann nimmt Guam an allen Olympischen Sommerspielen teil?,1.0
443,36599,In welchen Vereinen ist die Guams Fußballnationalmannschaft ein Mitglied?,Zu welchen Vereinen gehören die Fußball-Nationalmannschaft von Guam?,0.923138
444,36600,Wann hat Guam zum ersten Mal versucht in der Fußballweltmeisterschaft teilzunehmen?,"Wann hat Guam zum ersten Mal versucht, an der Weltmeisterschaft teilzunehmen?",0.96702933
445,36601,Wann hat Guam in einem Spiel gegen Turkmenistan gewonnen?,Wann hat Guam ein Spiel gegen Turkmenistan gewonnen?,0.97733265
446,36794,Was ist der Föderalismus im engeren Sinne?,Was ist Föderalismus im engeren Sinne?,0.98976576
447,36795,"Was bedeutet ""nachhaltiger Föderalismus""?","Was bedeutet ""nachhaltiger Föderalismus""?",1.0
448,37084,Wie unterscheiden sich Gehirne von Männern und Frauen?,Wie unterscheiden sich Männer- und Frauenhirne?,0.92082435
449,37085,Wie viel wiegt das Gehirn eines Mannes durchschnittlich?,Wie viel wiegt das Gehirn eines durchschnittlichen Mannes?,0.9679499
450,37086,Wie groß ist der Unterschied zwischen dem Gewicht des Gehirnes eines Mannes und einer Frau?,Was ist der Unterschied im Gehirngewicht zwischen einem Mann und einer Frau?,0.8706587
451,37087,Wie schwer ist das Gehirn eines Blauwalles?,Wie viel wiegt das Gehirn eines Blauwals?,0.9266263
452,37088,Welchem Tier ähnelt sich der Hippocampus?,Welchem Tier ähnelt der Hippocampus?,0.9897236
453,37089,Wofür ist der Hippocampus zuständig?,Was macht der Hippocampus?,0.8501102
454,37090,Was ist der Unterschied zwischen dem Hippocampus eines Mannes und einer Frau?,Was ist der Unterschied zwischen dem Hippocampus eines Mannes und dem einer Frau?,0.9933401
455,37091,Wofür ist die Amygdala zuständig?,Was macht die Amygdala?,0.7784127
456,37092,Was ist der Unterschied zwischen einer Amygdala eines Mannes und einer Frau?,Was ist der Unterschied zwischen der Amygdala eines Mannes und einer Frau?,0.9954076
457,37093,Wie unterscheiden sich die beiden Hirnhemisphären im Bezug auf Sprache und Raumvorstellung bei Männern und Frauen?,Wie unterscheiden sich die beiden Gehirnhälften in Bezug auf Sprache und räumliche Darstellung bei Männern und Frauen?,0.9695254
458,37095,Wie kann man den Unterschied in den beiden Hirnhemisphären von Männern und Frauen erklären?,Wie erklären Sie den Unterschied zwischen den beiden Hirnhälften von Männern und Frauen?,0.94328904
459,37096,Wie können die Geschlechtschromosomen die Entwicklung beeinflussen?,Wie können Geschlechtschromosomen die Entwicklung beeinflussen?,0.99072427
460,37106,Wer ließ 1702 San Agustin zerstören?,Wer ließ San Agustin im Jahre 1702 zerstören?,0.9685407
461,37108,Wann nahmen Franzosen die spanische Siedlung in Pensacola im Westen Floridas ein?,Wann nahmen die Franzosen die spanische Siedlung Pensacola im Westen Floridas ein?,0.98443496
462,36839,Wann wurde San Agustin angegriffen und ausgeräubert?,Wann wurde San Agustin angegriffen und geplündert?,0.96521914
463,37109,Wo liegt Guinea-Bissau?,Wo ist Guinea-Bissau?,0.9609331
464,37110,Welches Land grenzt an Guinea-Bissau im Norden?,Welches Land grenzt im Norden an Guinea-Bissau?,0.97648764
465,37112,Welches Land grenzt an Guinea-Bissau im Osten?,Welches Land grenzt östlich an Guinea-Bissau?,0.9460005
466,37114,Wie groß ist Guinea-Bissau?,Wie groß ist Guinea-Bissau?,0.9999999
467,37117,Was ist die Hauptstadt von Guinea- Bissau?,Was ist die Hauptstadt von Guinea-Bissau?,1.0
468,44026,Wie wird die Northwestern University auch gennant?,Wie heißt die Northwestern University?,0.7950635
469,44027,In welchem Bundesstaat ist die Northwestern University angesiedelt?,In welchem Bundesstaat liegt die Northwestern University?,0.9687017
470,44028,In welcher Stadt ist die Northwestern University?,In welcher Stadt befindet sich die Northwestern University?,0.9806291
471,44029,Wie heißt das U-Bahnsystem in Chicago?,Wie heißt die U-Bahn in Chicago?,0.96323997
472,44030,An welchem See liegt die Northwestern University?,Auf welchem See liegt die Northwestern University?,0.9910977
473,44031,In welcher Stadt ist der zentrale Campus der Northwestern University?,In welcher Stadt befindet sich der Hauptcampus der Northwestern University?,0.97952497
474,44032,Wie groß ist der Hauptcampus der Northwestern University?,Wie groß ist der Hauptcampus der Northwestern University?,1.0
475,44033,Seit wann gibt es die Kellogg School of Management an der NU?,Seit wann ist die Kellogg School of Management an der NU?,0.98261034
476,44034,Wie viele Studierende gibt es an der Northwestern University?,Wie viele Studenten gibt es an der Northwestern University?,0.9747347
477,44035,Ist die Northwestern eine private oder staatliche Universität?,Ist die Northwestern eine private oder eine öffentliche Universität?,0.98146015
478,44036,Wie heißt die studentische Zeitung an der Northwestern University?,Wie heißt die Studentenzeitung an der Northwestern University?,0.96856964
479,44037,Wann wurde die Association of American Universities gegründet?,Wann wurde die Vereinigung amerikanischer Universitäten gegründet?,0.9231617
480,41144,In welchem Land gab es die meisten Toten im Pazifikkrieg?,Welches Land hatte die höchste Zahl von Opfern im Pazifikkrieg?,0.90885526
481,41145,Wie viele Soldaten in China starben im Pazifikkrieg?,Wie viele Soldaten in China starben im Pazifikkrieg?,1.0
482,41146,Wie viele japanische Soldaten fielen im Pazifikkrieg?,Wie viele japanische Soldaten starben im Pazifikkrieg?,0.9776934
483,41153,Was versteht man unter der Lesbarkeit in der Architektur?,Was bedeutet Lesbarkeit in der Architektur?,0.9154677
484,41154,Welche Themen sind seit den zunehmenden Debatten um die globale Erwarmung in der Architektur wichtig geworden?,Welche Fragen sind seit der wachsenden Debatte über die globale Erwärmung in der Architektur wichtig geworden?,0.9790212
485,41155,"Was versteht man unter dem Begriff ""Solararchitektur""?","Was bedeutet der Begriff ""Solararchitektur""?",0.86154586
486,38837,"Was macht der Rettungsdienst als erstes, wenn ein Patient den Herzinfarkt hat?","Was ist das Erste, was die Rettungsdienste tun, wenn ein Patient einen Herzinfarkt hat?",0.93361896
487,38838,Wozu dient eine medikamentöse Therapie beim Herzinfarkt in der Akutphase?,Was ist der Zweck der Medikamententherapie in der akuten Phase eines Herzinfarkts?,0.9083823
488,38839,Welche Medikamente werden beim Herzinfarkt eingesetzt?,Welche Medikamente werden gegen Herzinfarkte angewendet?,0.9620794
489,38840,Warum wird die Therapie mit Sauerstoff beim Herzinfarkt nicht mehr durchgeführt?,Warum wird bei Herzinfarkten keine Sauerstofftherapie mehr angewendet?,0.9568523
490,38841,Welche Medikamente können beim Herzinfarkt manchmal erforderlich sein?,Welche Medikamente sind bei Herzinfarkt möglicherweise notwendig?,0.96743536
491,41169,Wie wurde Gaddafi getötet?,Wie wurde Gaddafi getötet?,0.9999999
492,41168,"Welche Organisation hat geholfen Gaddafi 2011 zu finden, als er geflohen ist?","Welche Organisation half 2011 bei der Suche nach Gaddafi, als er flüchtete?",0.94553983
493,41170,Wo wurde die Leihe von Gaddafi bestattet?,Wo wurde Gaddafis Leiche begraben?,0.90074337
494,38791,Wann ist die Literatur in Tibet sehr religiös geprägt geworden?,Wann wurde die tibetische Literatur sehr religiös?,0.8835123
495,38794,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert? ,Wie hat sich die Literatur in Tibet mit der Annexion des Landes durch China verändert?,1.0
496,38796,Was wird unter der tibetischen Literatur verstanden?,Was ist mit tibetischer Literatur gemeint?,0.90853745
497,41171,Wer hat das Famicon entworfen?,Wer hat das Famicon entworfen?,0.9999999
498,41172,In welchem Land hat man das Famicon verkauft?,Welches Land hat das Famicon verkauft?,0.95284003
499,41173,Wie hieß die erste Nintendo-Konsole?,Wie hieß die erste Nintendo-Konsole?,1.0
500,41174,Welches Zubehör hatte die erste Nintendo?,Welches Zubehör hatte der erste Nintendo?,0.9943645
501,41175,In welchen Paketen konnte man das Nintendo Entertainment System 1985 kaufen?,Welche Pakete haben Sie 1985 für das Nintendo Entertainment System gekauft?,0.89879775
502,44115,Wann reagiert das Immunsystem übermäßig auf bestimmte körperfremde Strukturen?,Wann reagiert das Immunsystem übermäßig auf bestimmte fremde Strukturen?,0.98423755
503,44113,Was ist der Grund von Autoimmunerkrankungen?,Was ist die Ursache von Autoimmunerkrankungen?,0.9575314
504,44114,Was sind die Beispiele für Autoimmunerkrankungen?,Was sind einige Beispiele für Autoimmunerkrankungen?,0.98925555
505,44118,Was ist ein Erfordernis für die Entstehung einer Allergie?,Was ist die Voraussetzung für die Entstehung einer Allergie?,0.9636312
506,44120,Welche Allergien treten am häufigsten auf?,Welche Allergien sind am häufigsten?,0.97479045
507,40395,Bei welchen Softwaretests wird die Automatisierung empfohlen?,Welche Software-Tests werden für die Automatisierung empfohlen?,0.9096176
508,40396,Wozu dienen Regressionstests beim Testen von Software?,Welchen Nutzen hat Regressionstest beim Testen von Software?,0.8945851
509,40427,Welcher Wert ist extrem wichtig bei der Papierherstellung?,Welcher Wert ist bei der Papierherstellung äußerst wichtig?,0.9782151
510,40428,Wovon hängt die Zugfestigkeit von Papier ab?,Was bestimmt die Zugfestigkeit von Papier?,0.9175137
511,40429,Wie wird die Zugfestigkeit von Papier gemessen?,Wie wird die Zugfestigkeit von Papier gemessen?,1.0
512,40430,Was bestimmt der spezifische Weiterreißwiderstand von Papier?,Was bestimmt die spezifische Rissfestigkeit von Papier?,0.9425974
513,40431,Wie wird der spezifische Weiterreißwiderstand von Papier gemessen?,Wie wird die spezifische Reißfestigkeit von Papier gemessen?,0.95067513
514,40433,Was macht der Berstwiderstand beim Papier?,Was macht der Sprengwiderstand mit dem Papier?,0.8791956
515,40434,Wie wird der Berstwiderstand beim Papier gemessen?,Wie wird die Bruchfestigkeit auf Papier gemessen?,0.9456503
516,40435,Was ist unter dem Spaltwiderstand beim Papier gemeint?,Was bedeutet die Abwehr des Spaltens von Papier?,0.8200936
517,38836,Wie werden intensive Grüntöne bezeichnet?,Wie nennt man intensive Grüntöne?,0.93833965
518,41188,Wie viel Prozent der Bevölkerung sprechen Deutsch als Muttersprache?,Welcher Prozentsatz der Bevölkerung spricht Deutsch als Muttersprache?,0.96930057
519,41189,Was ist die gesprochene Umgangssprache in Bern?,Welche Sprache wird in Bern gesprochen?,0.8862613
520,41190,Was ist eine der Besonderheiten des Berndeutsches?,Was ist eine der Besonderheiten des Berner?,0.9059473
521,40405,Wodurch zeichnen sich Chloroplasten und Mitochondrien aus?,Wie sind Chloroplasten und Mitochondrien charakteristisch?,0.9313662
522,40471,Wo liegt San Diego?,Wo ist San Diego?,0.9702829
523,40472,Was grenzt an Westen von San Diego?,Welche Grenzen westlich von San Diego?,0.81611896
524,40473,Was grenzt an Osten von San Diego?,Welche Grenze östlich von San Diego?,0.847621
525,40474,In wie viele Teile wird San Diego geteilt?,Wie viele Teile hat San Diego?,0.882872
526,40475,Was ist der höchste Punkt San Diegos?,Was ist der höchste Punkt in San Diego?,0.9429803
527,40476,Welchen Fluss gibt es in San Diego?,Welcher Fluss ist in San Diego?,0.97336334
528,41193,Was ist das Hauptwerk von Charles Darwin?,Was ist das Hauptwerk von Charles Darwin?,1.0
529,41194,"Wann wurde ""Über die Entstehung der Arten"" veröffentlicht?","Wann wurde ""Der Ursprung der Arten"" veröffentlicht?",0.9405453
530,41195,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,Was hat Charles Darwin in seinem Hauptwerk bewiesen?,1.0
531,41196,Wo hat Charles Darwin Belege für seine Theorie gesammelt?,Woher erhielt Charles Darwin Beweise für seine Theorie?,0.87902397
532,41351,Was war die ursprüngliche Religion der Slawen?,Wie war die ursprüngliche Religion der Slawen?,0.9712491
533,41352,Mit welchem Namen haben die Slawen den Gott genannt?,Welchen Namen verwendeten die Slawen für den Gott?,0.9287569
534,41353,Welche mythische Wesen wurden von den Slawen verehrt?,Welche mythischen Wesen wurden von den Slawen verehrt?,0.9994226
535,41354,Was brachten die Slawen den Göttern zum Opfer?,Was boten die Slawen den Göttern an?,0.91967
536,41355,Was passiert mit der Seele nach dem Tod laut Slawen?,"Was glauben die Slawen, was mit der Seele nach dem Tod geschieht?",0.89631
537,41360,Wer hat Tristan da Cunha in seinem Roman im Jahr 1838 ausführlich beschrieben?,Wer beschrieb Tristan da Cunha im Detail in seinem Roman von 1838?,0.95733345
538,41361,"Wer hat einen Roman über Tristan da Cunha geschrieben, der denselben Namen wie diese Inselgruppe trägt?","Wer hat einen Roman über Tristan da Cunha geschrieben, der den gleichen Namen wie diese Inselgruppe trägt?",0.98781514
539,41362,In welchem Werk hat Jule Verne Tristan da Cunha dargestellt?,In welchem Werk spielte Jules Verne Tristan da Cunha?,0.9121772
540,42095,Wann hat der Österreichische Erbfolgekrieg stattgefunden?,Wann fand der Krieg um die österreichische Erbfolge statt?,0.91729575
541,42096,Was beendete den Österreichischen Erbfolgekrieg?,Was beendete den Krieg um die österreichische Thronfolge?,0.88341594
542,42098,"Was hat Österreich versucht, um Schlesien zurückzugewinnen?","Was hat Österreich versucht, um Schlesien zurückzugewinnen?",1.0000001
543,42100,In welchem Jahr verschlechterte sich der britisch- französische Konflikt in Nordamerika?,In welchem Jahr verschlimmerte sich der anglo-französische Konflikt in Nordamerika?,0.96762645
544,42101,Wer wollte das Bündnis von Frankreich und Preußen  Mitte des 18.Jahrhundert vermeiden? ,Wer hätte sich in der Mitte des 18. Jahrhunderts dem Bündnis zwischen Frankreich und Preußen entziehen wollen?,0.90115756
545,42102,Worum ging es im Vertrag von Sankt Petersburg zwischen Großbritannien und Russland?,Was war der Vertrag von St. Petersburg zwischen Großbritannien und Russland?,0.9300813
546,42103,Wann hat Großbritannien die Westminister-Konvention mit Preußen geschlossen?,Wann unterzeichnete Großbritannien die Westminster-Konvention mit Preußen?,0.941185
547,42104,Was hat die Westminister-Konvention von 1756 garantiert?,Was garantierte das Westminster-Konvent von 1756?,0.8905165
548,42105,An welchem Tag hat Großbritannien Frankreich 1756 den Krieg erklärt?,An welchem Tag erklärte Großbritannien 1756 Frankreich den Krieg?,0.96124655
549,41206,Warum glühen erhitzte Körper zunächst rot?,Warum glühen heiße Körper anfangs rot?,0.9253771
550,41207,Welche Sinneszellen im menschlichen Auge sind für das Rotsehen verantwortlich?,Welche Sinneszellen im menschlichen Auge sind für das rote Sehen verantwortlich?,0.9500938
551,41394,Mit welcher Geschwindigkeit kann man Daten mithilfe eines USB-Sticks übertragen?,Wie schnell können Sie Daten mit einem USB-Stick übertragen?,0.93941873
552,41404,Welcher im 14.Jahrhundert angelegte künstliche See in Jaisalmer wurde von der Bevölkerung gepflegt? ,Welcher künstliche See aus dem 14. Jahrhundert in Jaisalmer wurde von den Menschen erhalten?,0.96569645
553,41405,Was war die Quelle des Trinkwassers in Jaisalmer?,Woher kam das Trinkwasser in Jaisalmer?,0.9399333
554,44008,Wie nennt man religiöse Stiftungen in Iran?,Wie nennen sie religiöse Stiftungen im Iran?,0.9841342
555,44009,Warum werden religiöse Stiftungen in Iran kritisiert?,Warum werden religiöse Stiftungen im Iran kritisiert?,0.99766904
556,44010,In welchen Bereichen der Wirtschaft haben religiöse Stiftungen in Iran herrschende Stellung?,In welchen Bereichen der Wirtschaft sind religiöse Stiftungen im Iran dominierend?,0.9667665
557,44011,Was sind die zwei größten religiösen Stiftungen in Iran?,Welche sind die beiden größten religiösen Stiftungen im Iran?,0.98632824
558,41210,Wie ist der Achtfache Pfad im Buddhismus geteilt?,Wie ist der achtfache Pfad im Buddhismus unterteilt?,0.93514925
559,41209,Was ist das Kern der Lehre des Buddha?,Was ist die Essenz der Lehre Buddhas?,0.9010394
560,41396,Welche Wirkung können manche für die Munitionsproduktion eingesetzte Metalle haben?,"Welche Wirkung haben bestimmte Metalle, die in Munition verwendet werden?",0.9374397
561,41397,Wie kann das Geschossmaterial der Natur schaden? ,Wie kann das Material der Kugel der Natur schaden?,0.9380936
562,41398,Warum wird die Verwendung von Blei in der Munition kritisiert?,Warum wird der Einsatz von Blei in Munition kritisiert?,0.9893269
563,44097,Wo finden Vakuumkondensatoren ihre Anwendung?,Wo werden Vakuumkondensatoren verwendet?,0.9642533
564,44098,Wann werden Vakuumkondensatoren eingesetzt?,Wann werden Vakuumkondensatoren verwendet?,0.98802483
565,44100,Warum werden Glimmerkondensatoren für hohe Anforderungen eingesetzt?,Warum werden Glühkondensatoren für hohe Anforderungen verwendet?,0.97243136
566,44102,Warum werden Schutzringkondensatoren gebaut?,Warum sind Ringkondensatoren gebaut?,0.9150121
567,44104,Wie viele Schichten haben mehrlagige Leiterplatten?,Wie viele Schichten von mehrschichtigen Leiterplatten?,0.94312304
568,40504,Was ist ein Kurzschluss?,Was ist ein Kurzschluss?,1.0
569,40505,Wie entsteht ein Kurzschluss?,Wie kommt es zu einem Kurzschluss?,0.90810305
570,40508,Wie funktionieren Kurzschlusstests?,Wie funktionieren Kurzschlussprüfungen?,0.92730284
571,36704,Als was bezeichnen die Demokraten bei Wahlen die im Ausland lebenden Wähler?,"Was bezeichnen die Demokraten als Wähler, die während der Wahlen im Ausland leben?",0.912007
572,36705,Wie viele US-Amerikaner leben im Ausland?,Wie viele Amerikaner leben im Ausland?,0.97954476
573,37203,Was war das Grundprinzip von Alfred North Whiteheads Schaffen?,Was war das Grundprinzip der Arbeit von Alfred North Whitehead?,0.9550939
574,37206,Wie heißt das erste Werk von Whitehead im Bereich Naturphilosophie?,Wie hieß Whiteheads erste Arbeit auf dem Gebiet der Naturphilosophie?,0.961271
575,38579,Wo ist die Yale University?,Wo ist die Yale University?,1.0
576,38581,Welche ist die drittälteste Uni der USA?,Was ist die drittälteste Universität der Vereinigten Staaten?,0.95921737
577,38583,Wessen Namen trägt die Yale University?,Wer heißt Yale University?,0.9177681
578,38584,Welche Universität verfügt weltweit über das meiste Kapital?,Welche Universität hat das meiste Kapital der Welt?,0.9504501
579,38585,Was ist die Ivy League?,Was ist die Ivy League?,1.0
580,38586,Seit wann gibt es die Association of American Universities?,Seit wann gibt es die Vereinigung amerikanischer Universitäten?,0.94480026
581,38587,Welches sind die drei wichtigsten Universitäten der USA?,Was sind die drei besten Universitäten in den Vereinigten Staaten?,0.9563479
582,38588,Wie viele bücher hab es 2009 in den Bibliotheken von Yale?,Wie viele Bücher sind 2009 in den Yale-Bibliotheken?,0.92884475
583,38589,Wie viele US-Präsidenten haben in Yale studiert?,Wie viele US-Präsidenten waren an Yale?,0.9595951
584,40532,Was ist armenische Kunst?,Was ist armenische Kunst?,1.0000001
585,37390,Wie sind Daten auf Laserdiscs gespeichert?,Wie werden Daten auf Laser-Disketten gespeichert?,0.9573698
586,37515,Kann man eine Laserdisc als CD benutzen?,Kann man eine Laser-Disc als CD benutzen?,0.98854685
587,37516,Was bedeutet CAV bei Laserdiscs?,Was bedeutet CAV in Laser-Disketten?,0.9648445
588,37541,Welche Form der Erkenntnis steht dem Empirismus gegenüber?,Welche Form des Wissens steht dem Empirismus entgegen?,0.925137
589,37544,Wieso lehnt Leibniz empirisches WIssen ab?,Warum lehnt Leibniz empirisches Wissen ab?,0.91842204
590,37548,Wie wird nach Descartes Erkenntnis generiert?,Wie wird nach Descartes Wissen erzeugt?,0.9208722
591,37618,Wie ist das VErhältnis von Zonenzeit und Sonnenzeit?,Wie ist das Verhältnis von Sonnenzeit zu Sonnenzeit?,0.8990328
592,37621,Was ist die MEZ?,Was ist das SCC?,0.88572353
593,37632,Was ist die Sommerzeit?,Was ist Sommerzeit?,0.9802796
594,37634,Was waren die Gründe für die Einführung der Sommerzeit?,Was waren die Gründe für die Einführung der Sommerzeit?,1.0000001
595,37637,Wieso galt in der Tschechoslowakei 1946 eine Winterzeit?,Warum hatte die Tschechoslowakei 1946 die Winterzeit?,0.85313225
596,37640,Was ist die Standardzeit?,Wie ist die Standardzeit?,0.93685853
597,37606,Was ist die Sonnenzeit?,Wie spät ist es?,0.60805506
598,37609,Wann wurden die globalen Zeitzonen festgelegt?,Wann wurden die globalen Zeitzonen festgelegt?,1.0
599,37610,Wo wurde ein weltweites Zeitsystem festgelegt?,Wo wurde ein weltweites Zeitsystem eingeführt?,0.92892045
600,37613,Was ist die Zonenzeit?,Was ist die Zeitzone?,0.8767409
601,37614,Wie groß ist der Zeitunterschied zwischen den Zonenzeiten?,Wie groß ist der Zeitunterschied zwischen den Zeitzonen?,0.9709204
602,37722,Was war die erste Funktion von Hunden für den Menschen?,Was war die erste Funktion von Hunden für Menschen?,0.99565566
603,37723,von wem stammen Hunde ab?,Woher kommen Hunde?,0.8597186
604,37724,Welche Eigenschaft benötigen Hunde für die Treibjagd?,Welche Eigenschaft brauchen Hunde für eine spannende Jagd?,0.9383823
605,37725,Wozu wurden Dackel gezüchtet?,Wofür wurden Dackel gezüchtet?,0.9795212
606,38381,Was trug bei der Kolonialisierung Amerikas durch die Europäer neben Krieg auch zur Ausschlöschung der indigenen Bevölkerung bei?,"Was trug außer dem Krieg dazu bei, daß die einheimische Bevölkerung bei der europäischen Kolonisierung Amerikas ausgeschlossen wurde?",0.8710392
607,38384,Wie groß schätze Alfred Kroeber die Bevölkerung  in Mittelamerika im Jahr 1492?,Wie groß schätzt Alfred Kroeber die Bevölkerung Zentralamerikas im Jahre 1492 ein?,0.9383152
608,38490,Was wird heute in Bezug auf die Kolonisierung Amerikas als Mythos bezeichnet?,Was wird heute als Mythos über die Kolonisierung Amerikas bezeichnet?,0.94259757
609,38491,Auf wie viele Einwohner wird Mittelamerika zur Zeit der Kolonisierung durch die Europäer geschätzt?,"Wie viele Menschen lebten schätzungsweise zu der Zeit, als die Europäer Mittelamerika kolonisierten?",0.90971565
610,38492,Wer vernichtete die Azteken?,Wer hat die Azteken vernichtet?,0.9760063
611,38493,Wie viele Soldaten hatte Hernan Cortes?,Wie viele Soldaten hatte Hernan Cortes?,1.0000001
612,38494,Welche Hochkultur in Amerika hat Pizarro vernichtet?,Welche hohe Kultur in Amerika hat Pizarro zerstört?,0.9423698
613,38495,Was ist der Vertrag von Tordesillas?,Was ist der Vertrag von Tordesillas?,1.0
614,38498,Wie wurden die Kinder indianischer Frauen mit europäsichen Kolonisatoren bezeichnet?,"Wie nannten sie die Kinder, die von indischen Frauen zu europäischen Kolonisten geboren wurden?",0.89595896
615,38499,Welche Krankheiten grassierten in Nordamerika nach der Ankunft der Europäer?,Welche Krankheiten waren nach der Ankunft der Europäer in Nordamerika weit verbreitet?,0.9458433
616,38500,Wie viele Menschen sind in Amerika in der Kolonialzeit Schätzungen zufolgen an den Pocken gestorben?,Wie viele Menschen starben in Kolonialamerika an Pocken?,0.9069563
617,38501,Wieso waren die Krankheiten der Europäer für die indigene Bevölkerung in Amerika besonders schwerwiegend?,Warum waren die Krankheiten der Europäer für die Ureinwohner Amerikas besonders schwerwiegend?,0.9515765
618,38502,Wie sollen die Europäer absichtlich Pocken unter der indigenen Bevölkerung Amerikas verbreitet haben?,Wie verbreiteten Europäer absichtlich die Pocken unter den Ureinwohnern Amerikas?,0.9238684
619,38503,Wann war die Schlacht von Mauvilla?,Wann war die Schlacht von Mauvilla?,1.0000001
620,38504,Wie viele Seminolenkriege gab es?,Wie viele Seminole-Kriege gab es?,0.9831344
621,38505,Wann waren die Biberkriege?,Wann waren die Biberkriege?,1.0
622,38506,Wer führte die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,Wer führte die Apache-Rebellion gegen europäische Siedler bis 1886 an?,0.9443607
623,38508,Wann war der Aufstand der Sioux?,Wann war die Sioux-Rebellion?,0.9089509
624,38509,Welches Massaker gegen die indianische Bevölkerung wurde 1890 begangen?,Welches Massaker an der indianischen Bevölkerung wurde 1890 begangen?,0.98539126
625,38553,Was ist das Zinkfingerprotein?,Was ist Zinkfingerprotein?,0.9838334
626,38554,Wie tritt Zink im Blutkreislauf auf?,Wie gelangt Zink in den Blutkreislauf?,0.9471169
627,38556,Welche Enzyme benötigen Zink?,Welche Enzyme benötigen Zink?,1.0
628,38557,Wofür benötigt der Körper Zink?,Wozu braucht der Körper Zink?,0.92989856
629,40480,In welcher Stadt steht das Alley Theatre,In welcher Stadt gibt es das Alley Theatre ?,0.9032312
630,37393,Was heißt Sowjet?,Was ist Sowjet?,0.9475755
631,37396,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,1.0
632,37397,Welche Institution sollte das Parlament in der Russischen Sowjetrepublik ersetzten?,Welche Einrichtung sollte das Parlament in der Russischen Sowjetrepublik ersetzen?,0.96953034
633,37399,Wer durfte laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wählen?,Wer durfte im Rat der Russischen Sozialistischen Föderativen Sowjetrepublik wählen?,0.9531688
634,37401,"Welches Prinzip führte Montesquieu in ""Vom Geist der Gesetze"" ein?","Welchen Grundsatz führte Montesquieu in seinem Werk ""Über den Geist der Gesetze"" ein?",0.94475037
635,37558,Was ist die empfohlene Tagesdosis für Zink?,Wie hoch ist die empfohlene Tagesdosis für Zink?,0.9133903
636,37560,Was sind die Folgen von zu viel Zink?,Was sind die Folgen von zu viel Zink?,1.0
637,37566,Ab wie viel Gramm ist Zink giftig?,Wie viele Gramm Zink sind giftig?,0.9160953
638,37567,Was ist Zinkfieber?,Was ist Zinkfieber?,1.0
639,37568,Kann Zink Durchfall auslösen?,Kann Zink Durchfall verursachen?,0.94287854
640,37644,Was ist die Epiglottis?,Was ist die Epiglottis?,1.0000001
641,37645,Wozu dient der Kehldeckel?,Wozu ist die Kehldecke da?,0.77947164
642,37646,Was unterscheidet Säugetiere von andern TIeren?,Was unterscheidet Säugetiere von anderen Tieren?,0.95294523
643,37656,Was ist die Henle'sche Schleife?,Was ist die Schleife von Henle?,0.9263553
644,37727,Welche Steuerungsmechanismen gibt es bei Aufzügen?,Wie funktioniert die Steuerung von Aufzügen?,0.8773488
645,37728,Welche Bedienmöglichkeiten gibt es bei Aufzügen?,Welche Betriebsoptionen gibt es für Aufzüge?,0.8889232
646,37729,Wo werden Gruppensammelsteuerungen von Aufzügen benutzt?,Wo werden die Gruppenlift-Steuerungen verwendet?,0.89697236
647,37659,Wer verwaltet die Unis in Deutschland?,Wer leitet die Universitäten in Deutschland?,0.8837812
