,id,questions,questions_perturbed,similarity_scores
607,38504,Wie viele Seminolenkriege gab es?,Wie viele Seminolenkrie ge gab es?,0.9329802
608,38505,Wann waren die Biberkriege?,Wann war en die Biberkriege?,0.9279816
609,38506,Wer führte die Apachen bis 1886 bei den Aufständen gegen die europäischen Siedler an?,Wer führte die Apachen bis 1 886 bei den Aufständen gegen die europäischen Siedler an?,0.97542584
610,38508,Wann war der Aufstand der Sioux?,Wann w ar der Aufstand der Sioux?,0.97032934
611,38509,Welches Massaker gegen die indianische Bevölkerung wurde 1890 begangen?,We lches Massaker gegen die indianische Bevölkerung wurde 1890 begangen?,0.94051296
612,38553,Was ist das Zinkfingerprotein?,Was ist das Zinkfinge rprotein?,0.9408043
613,38554,Wie tritt Zink im Blutkreislauf auf?,W ie tritt Zink im Blutkreislauf auf?,0.9356745
614,38556,Welche Enzyme benötigen Zink?,Welche Enzyme benötigen Zi nk?,0.867768
615,38557,Wofür benötigt der Körper Zink?,Wofür benötigt d er Körper Zink?,0.94774115
616,40480,In welcher Stadt steht das Alley Theatre,In welcher Stadt steht d as Alley Theatre,0.9507342
617,37393,Was heißt Sowjet?,Was heißt S owjet?,0.76810586
618,37396,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepublik?,Welche Verwaltungsebenen gab es in der Russischen Sowjetrepub lik?,0.887764
619,37397,Welche Institution sollte das Parlament in der Russischen Sowjetrepublik ersetzten?,Welche Institution sollte das Parlament in der Russischen Sowjetrepublik ers etzten?,0.9632202
620,37399,Wer durfte laut der Räteordnung der Russischen Sozialistischen Föderativen Sowjetrepulik wählen?,Wer durfte laut der Räteordnung der Russischen Sozialistis chen Föderativen Sowjetrepulik wählen?,0.97354245
621,37401,"Welches Prinzip führte Montesquieu in ""Vom Geist der Gesetze"" ein?","W elches Prinzip führte Montesquieu in ""Vom Geist der Gesetze"" ein?",0.9666259
622,37558,Was ist die empfohlene Tagesdosis für Zink?,Was ist die empfohl ene Tagesdosis für Zink?,0.93839824
623,37560,Was sind die Folgen von zu viel Zink?,Was sind die F olgen von zu viel Zink?,0.8164525
624,37566,Ab wie viel Gramm ist Zink giftig?,Ab wie viel Gramm i st Zink giftig?,0.9209697
625,37567,Was ist Zinkfieber?,W as ist Zinkfieber?,0.89505005
626,37568,Kann Zink Durchfall auslösen?,Kann Zink Durch fall auslösen?,0.9539992
627,37644,Was ist die Epiglottis?,Was i st die Epiglottis?,0.907275
628,37645,Wozu dient der Kehldeckel?,Wozu di ent der Kehldeckel?,0.8502851
629,37646,Was unterscheidet Säugetiere von andern TIeren?,Was unterscheidet Säugetiere von and ern TIeren?,0.9618184
630,37656,Was ist die Henle'sche Schleife?,Was ist die Henle 'sche Schleife?,0.9999999
631,37727,Welche Steuerungsmechanismen gibt es bei Aufzügen?,Welche Steuerungsmechanismen gibt es bei Auf zügen?,0.8842812
632,37728,Welche Bedienmöglichkeiten gibt es bei Aufzügen?,Welche Bedienmöglichkeiten gibt es b ei Aufzügen?,0.944854
633,37729,Wo werden Gruppensammelsteuerungen von Aufzügen benutzt?,Wo w erden Gruppensammelsteuerungen von Aufzügen benutzt?,0.8845926
634,37659,Wer verwaltet die Unis in Deutschland?,Wer verwaltet die Unis in Deut schland?,0.8543497
635,37662,Wer ist Träger der Eidgenössischen Technischen Hochschule Zürich?,Wer ist Träger der Eidgenössischen Technischen Hochschu le Zürich?,0.9683733
636,37664,Wem unterstehen die Universitäten in der Schweiz?,Wem unterst ehen die Universitäten in der Schweiz?,0.8992933
637,37665,Wie heißen die Lehrer an der Uni?,Wie heißen d ie Lehrer an der Uni?,0.9518353
638,37731,Was kann man laut Alexander Pashos aus Funden der Kleiderlaus schließen?,Was kann man laut Alexander Pashos a us Funden der Kleiderlaus schließen?,0.97439057
639,37732,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung festgestellt?,Welcher Zeitpunkt wurden anhand von Genanalysen für das Auftreten von Kleidung fe stgestellt?,0.95170325
640,37733,Was ist die Fundstelle Neumark-Nord?,Was ist d ie Fundstelle Neumark-Nord?,0.9542814
641,37734,Was ist das Besondere an der Fundstelle Neumark-Nord?,Was ist das Besondere an der Funds telle Neumark-Nord?,0.9428286
642,37735,Welche Eigenschaft des Menschen wurde durch den Übergang von Fell zu Haut begünstigt?,Welche Eigenschaft des Menschen wurde d urch den Übergang von Fell zu Haut begünstigt?,0.95908064
643,37737,Welches Material wurde zuerst für Kleidung benutzt?,Welches Material wurde zuerst für Klei dung benutzt?,0.9440213
644,37738,Welche Bedeutung hat die Entwicklung von Nähkunst in Bezug auf Kleidung?,Welche B edeutung hat die Entwicklung von Nähkunst in Bezug auf Kleidung?,0.88382185
645,37739,Wann wurden erstmals Schafe als Haustiere gehalten?,Wann wurden erstmals Schafe als Haustiere g ehalten?,0.93757385
646,37744,Welche Arten von frühen Verschlussmechanismen für Kleidung gab es?,Welche Ar ten von frühen Verschlussmechanismen für Kleidung gab es?,0.94837636
647,37749,Vor wie vielen Jahren wurden erstmals Pflanzen zur Herstellung von Kleidung benutzt?,Vor w ie vielen Jahren wurden erstmals Pflanzen zur Herstellung von Kleidung benutzt?,0.95432913
648,38332,Wer prägte den Begriff Wirkungsquantum?,Wer p rägte den Begriff Wirkungsquantum?,0.9074002
649,38333,Was wird in der Physik als Wirkung bezeichnet?,Was wird in der Physik a ls Wirkung bezeichnet?,0.92715925
650,38334,In welchem Jahr präsentierte Niels Bohr sein Atommodell erstmals?,In welchem Ja hr präsentierte Niels Bohr sein Atommodell erstmals?,0.92954
651,38335,Wer gilt als Begründer de Quantenmechanik?,Wer gilt a ls Begründer de Quantenmechanik?,0.97578496
652,38336,Zu welchem Modell wurde Bohrs Atommodell 1917 erweitert?,Zu welchem Modell wurde Bohrs Atommodell 1917 erweit ert?,0.9490429
653,38337,Was ist Spin von teilchen?,W as ist Spin von teilchen?,0.93870324
654,38520,Wie heißt Straßburg im lokalen Dialekt?,Wie heißt Straßburg im lok alen Dialekt?,0.89735705
655,38521,Wo liegt Straßburg?,Wo liegt S traßburg?,0.7550366
656,38529,Wo hat der Europäische Gerichtshof für Menschenrechte seinen SItz?,Wo hat der Europäische Ger ichtshof für Menschenrechte seinen SItz?,0.9473872
657,38531,Welches europäische Gericht hat seinen Sitz in Straßburg?,Welches europäische Gericht hat seinen Si tz in Straßburg?,0.8923273
658,38533,Welhce Teile von Straßburg sind UNESCO-Weltkulturerbe?,Welhce T eile von Straßburg sind UNESCO-Weltkulturerbe?,0.93896145
659,38568,Wann wurde die Utrechter Union geschlossen?,Wann wurde d ie Utrechter Union geschlossen?,0.975036
660,38569,Welche Provinzen gehörten zur Republik der Vereinigten Niederlanden?,Welche Provinz en gehörten zur Republik der Vereinigten Niederlanden?,0.9539273
661,38571,In welchen Bereichen wurde in der Republik der Vereinigten Niederlande auf Bundesebene entschieden?,In welchen Bereichen wurde in der Repub lik der Vereinigten Niederlande auf Bundesebene entschieden?,0.9798373
662,38572,War die Republik der Vereinigten Niederlande ein Zentralstaat?,War die Republik d er Vereinigten Niederlande ein Zentralstaat?,0.9670322
663,38573,Wieso nahm Holland in den Vereinigten Provinzen eine Vormachtsstellung ein?,Wieso nahm Holland in den Vereinigten Provinzen eine Vormachtsstellung e in?,0.93640053
664,38574,Welche Provinz der Republik Vereinigten Niederlanden hatte den meisten Einfluss?,Welche Provinz der Republik Vereinigten Niederlanden hatte den meisten Einflu ss?,0.96868443
665,38575,Aus welcher Adelsfamilie stammte der Statthalter der Republik der Vereinigten Provinzen?,Aus welcher Adelsfamilie stammte d er Statthalter d er Republik d er Vereinigten Provinzen?,0.94310087
666,38577,Ab wann war das Amt des Statthalters der Republik der Vereinigten Provinzen erblich?,Ab wann war das Amt des Statthalters der Republik der Vereinigten Provinzen erb lich?,0.959046
667,38613,Wo wurde Chopin geboren?,Wo wurde Cho pin geboren?,0.7212839
668,38614,Wann wurde Chopin getauft?,W ann wurde Chopin getauft?,0.83395195
669,38615,Was ist Chopins Taufname?,Was i st Chopins Taufname?,0.723516
670,38616,Wann wurde Chopin geboren?,W ann wurde Chopin geboren?,0.8552682
671,38618,"Was gilt als Grund dafür, dass für Chopin zwei unterschiedliche Geburtstage bekannt sind?","Was gilt als Grund dafür, dass für Chopin zwei unterschiedliche Geburtstage b ekannt sind?",0.96580446
672,37671,Wann war Kanye West Yeezus-Tour?,W ann war Kanye West Yeezus-Tour?,0.9586899
673,37672,Mit wem hat Kanye West für sein Album Yeezus kooperiert?,Mit wem hat Kanye West für se in Album Yeezus kooperiert?,0.9626645
674,37673,Für welches Lied ließ Kanye West öffentlich Videos an Wände projizieren?,Für welches Lied ließ Kanye West öffentlich Vid eos an Wände projizieren?,0.96915257
675,37675,Was heißt Yeezus?,W as heißt Yeezus?,0.93475664
676,37678,Welche Platzierung nahm West Album Yeezus auf den Billboard 200 ein?,Welche Platzierung nahm West Alb um Yeezus auf den Billboard 200 ein?,0.968613
677,37682,Wie heißt Kanye West 7. Album?,Wie heißt Kan ye West 7. Album?,0.9060825
678,37683,"Wann erschien ""The Life of Pablo""?","Wann erschien ""The Life of P ablo""?",0.87895507
679,37686,Mit was stellte The Life of Pablo einen Rekord auf?,M it was stellte The Life of Pablo einen Rekord auf?,0.90293
680,37691,Wodurch fand Kanye West Song Famous in den Medien große Beachtung?,Wodurch fand Kan ye West Song Famous in den Medien große Beachtung?,0.94039243
681,37700,Mit welcher Tour war Kanye West Ende 2016 unterwegs?,M it welcher Tour war Kanye West Ende 2016 unterwegs?,0.93277764
682,37702,Wieso kam Kanye West nach dem Tourabbruch 2016 ins Krankenhaus? ,Wieso kam Kanye West na ch dem Tourabbruch 2016 ins Krankenhaus? ,0.95368433
683,37704,Was hat Kanye West Psychose ausgelöst?,Was hat Kanye West Psychose ausg elöst?,0.9570575
684,38338,Wo liegt Palermo?,Wo liegt Paler mo?,0.7813374
685,38339,Wie hoch ist der Monte Pellegrino?,Wie hoch ist d er Monte Pellegrino?,0.96725255
686,38340,Was heißt Conca d'Oro?,Was heißt C onca d'Oro?,0.7780671
687,38341,Wieso wird die Gegend um Palermo Goldenes Becken genannt?,Wieso wi rd die Gegend um Palermo Goldenes Becken genannt?,0.94934386
688,38342,Wie viele Menschen leben in der Metropolregion Palermo?,Wie viele Menschen l eben in der Metropolregion Palermo?,0.96083105
689,38343,wie viele Bezirke gibt es in Palermo?,wie viele Bezir ke gibt es in Palermo?,0.91307604
690,38534,Wie heißt die Sammlung von Hirtengedichten von Vergil?,Wie heißt die Sammlung von Hirtengedichten von Ver gil?,0.9039927
691,38535,Wie werden die Eklogen von Vergil auch genannt?,W ie werden die Eklogen von Vergil auch genannt?,0.96060115
692,38536,Wann hat Vergil die Eklogen geschrieben?,Wann hat Vergil d ie Eklogen geschrieben?,0.94926745
693,38540,Welches politische Ereignis wird in der ersten Ekloge von Vergil aufgegriffen?,We lches politische Ereignis wird in der ersten Ekloge von Vergil aufgegriffen?,0.9489815
694,41078,Wieso ist die Deutsche Bahn von der EEG-Umlage ausgenommen?,Wieso ist die Deutsche B ahn von der EEG-Umlage ausgenommen?,0.9341721
695,41079,"Wie groß ist die EEG-Umlage, die die Deutsche Bahn bezahlt?","Wie groß i st die EEG-Umlage, die die Deutsche Bahn bezahlt?",0.9715001
696,41231,Wozu werden in Datenbanken auch die Zugriffe der Benutzer gespeichert?,Wozu werden in Datenbanken auch d ie Zugriffe der Benutzer gespeichert?,0.97664315
697,41232,Durch was werden die Bestandsdaten in Datenbanken gesichert?,D urch was werden die Bestandsdaten in Datenbanken gesichert?,0.9112181
698,41233,Wieso schränkt ein Backup die Arbeit mit einer Datenbank ein?,Wieso schränkt ein Backup die Arbeit mit ein er Datenbank ein?,0.9707372
699,41234,Welche Informationen werden in Datenbanken neben den eigentlichen Einträgen auch gespeichert?,Welche Informationen werden in Datenbanken neben den eig entlichen Einträgen auch gespeichert?,0.97774637
700,40564,Wo lag das Königreich Vijayanagar?,Wo lag d as Königreich Vijayanagar?,0.94183433
701,40565,Was heißt Vijayanagar?,Was heißt Vija yanagar?,0.7998184
702,40566,Bis wann bestand das Königreich Vijayanagar in Indien?,Bis wann bestand das Königr eich Vijayanagar in Indien?,0.92940515
703,40567,Nach wem war das Königreich Vijayanagar benannt?,Na ch wem war das Königreich Vijayanagar benannt?,0.9671216
704,40568,Wer war für den Untergang von Vijayanagar verantwortlich?,W er war für den Untergang von Vijayanagar verantwortlich?,0.96810323
705,40569,Wer gründete das Vijayanagar-Königreich?,W er gründete das Vijayanagar-Königreich?,0.9595722
706,38631,Wann wurde der ägyptische König Faruk abgesetzt?,Wa nn wurde der ägyptische König Faruk abgesetzt?,0.941227
707,38632,Wann ist der nationalfeiertag in Ägypten?,Wann ist der nationalfeiertag in Ägyp ten?,0.9425835
708,38633,Wer setzte den ägyptischen König 1952 ab?,Wer setzte den ägyptischen Kö nig 1952 ab?,0.92395467
709,38634,Wer prägte die Republik Ägypten in ihrer Entstehungszeit?,Wer prägte die Republik Ägypten in ihr er Entstehungszeit?,0.97435087
710,38635,Wer führte die Revolution in Ägypten an?,Wer führte die Revol ution in Ägypten an?,0.9057533
711,38636,Was ist die Sueskrise?,W as ist die Sueskrise?,0.897487
712,38637,Seit wann dürfen Frauen in Ägypten wählen?,Se it wann dürfen Frauen in Ägypten wählen?,0.87862504
713,38639,"Welcher Vereinigung, die bis 1961 bestand, gehörte Ägypten an?","Welcher Vereinigung, die bis 1961 b estand, gehörte Ägypten an?",0.9693169
714,38640,Wann war der Sechstagekrieg?,Wann war der Se chstagekrieg?,0.8427711
715,38684,An welchem Krieg war Ägypten 1973 beteiligt?,An welchem Kr ieg war Ägypten 1973 beteiligt?,0.9193423
716,38685,Wann schlossen Ägypten und Israel einen Friedensvertrag?,Wann schlossen Ägypten und Isra el einen Friedensvertrag?,0.9659737
717,41080,Was kennzeichnet die boreale Zone in den USA?,Was kennzeichnet die boreale Z one in den USA?,0.89479816
718,41081,Was bildet sich auf sandigen Böden in Fichtenwäldern?,Was bildet sich a uf sandigen Böden in Fichtenwäldern?,0.9746145
719,41083,Aus welchen Böden entsteht Braunerde?,Aus welchen B öden entsteht Braunerde?,0.875786
720,41084,Auf welchem Boden bildet sich Parabraunerde?,Auf welchem B oden bildet sich Parabraunerde?,0.9270837
721,41085,Bei welchen pH-Werten findet Lessivierung statt?,B ei welchen pH-Werten findet Lessivierung statt?,0.9337161
722,41086,Welche Bodentypen sind in den USA in subtropischen Wäldern zu finden?,Welche Bodentypen sind in d en USA in subtropischen Wäldern zu finden?,0.9862522
723,41088,Welcher Bodentyp ist in Florida verbreitet?,Welcher Bodentyp i st in Florida verbreitet?,0.94915414
724,41089,Welcher Bodentyp ist im Mississippi-Delta zu finden?,Welcher B odentyp ist im Mississippi-Delta zu finden?,0.8308828
725,41235,Welcher Religion gehören in der Republik Kongo die meisten Menschen an?,Welcher Religion geh ören in der Republik Kongo die meisten Menschen an?,0.9298932
726,41236,Wie viele Menschen in der Republik Kongo sind katholisch?,Wie viele Menschen in d er Republik Kongo sind katholisch?,0.9781938
727,41237,Wie viel Prozent der Menschen in der Republik Kongo gehören keiner Religion an?,Wie viel Prozent der Menschen in der Republik Kongo gehören ke iner Religion an?,0.9196382
728,41238,Welche Religion ist in der Republik Kongo mit einem Anteil von unter 2 Prozent vertreten?,Welche Religion ist in der Republik Kongo mit einem Anteil von unter 2 Prozent vertret en?,0.96445763
729,41422,An welchen Gott erinnerte Diokletian mit seinem selbstgewählten Namen?,An welchen G ott erinnerte Diokletian mit seinem selbstgewählten Namen?,0.9474975
730,41423,"Wie lautete der Name, den Diokletian für sich selbst wählte?","Wie lautete der Name, den Diokletian für si ch selbst wählte?",0.9467439
731,41424,Welche religiösen Traditionen wurden unter Diokletian gefördert?,Welche religiösen Traditionen wurden unter Diokletian geför dert?,0.9365383
732,41425,Wieso waren die frühen Christen im Römischen Reich Verfolgung ausgesetzt?,Wieso waren die frühen Christen im Römischen Reich Verfolgung ausgeset zt?,0.9462022
733,41426,Welcher römische Kaiser erließ das Toleranzedikt?,Welcher römische Kaiser erließ das Toleranzed ikt?,0.94521075
734,41427,Welcher Vorteil bot sich durch die Annahme des Christentums für die römischen Kaiser?,Welcher Vorteil bot sich durch d ie Annahme des Christentums für d ie römischen Kaiser?,0.96018654
735,41428,Ab wann war im Römischen Reich die freie Ausübung aller Religionen erlaubt?,Ab wann war im Römischen Reich die freie Ausübung aller Religionen erl aubt?,0.96819544
736,41429,Wann wurde die christliche Religion zur Staatsreligion im Römischen Reich?,Wann wurde d ie christliche Religion zur Staatsreligion im Römischen Reich?,0.98692375
737,41430,Welche Zeit gilt als Hochzeit der Auseinandersetzungen zwischen Christentum und traditionellen Götterkulten im Römischen Reich?,Welche Ze it gilt als Hochzeit der Auseinandersetzungen zwischen Christentum und traditionellen Götterkulten im Römischen Reich?,0.9499794
738,41433,Welcher Papst ließ um 600 n.Chr. Sardinien missionieren?,Welcher Papst ließ um 600 n.Chr. Sardinien missi onieren?,0.9695071
739,41434,"Welcher römische Kaiser befahl, dass alle Kinder getauft werden sollen?","Welcher römische Kaiser befahl, dass alle Kinder getauft werden s ollen?",0.97481745
740,41474,Welcher Wissenschaftler wird in Hannover im Georgengarten mit einem  Denkmal geehrt?,Welcher Wissenschaftler wird in Hannover im Georgenga rten mit einem  Denkmal geehrt?,0.9802717
741,41475,Was ist das Besondere an dem Leibniz-Denkmal in Hannover?,Was i st das Besondere an dem Leibniz-Denkmal in Hannover?,0.95900416
742,41476,Wann wurde die Waterloosäule in Hannover erbaut?,Wann wurde die Waterloo säule in Hannover erbaut?,0.9714697
743,41481,Zu welcher Stilrichtung gehört der Reese-Brunnen in Hannover?,Zu w elcher Stilrichtung gehört der Reese-Brunnen in Hannover?,0.9445888
744,41483,Wo in Hannover stehen die Skulpturen von Niki de Saint Phalle?,Wo in Hannover stehen die Skulpturen von Ni ki de Saint Phalle?,0.9803616
745,41484,Welche Haltestelle in Hannover wurde von Frank Gehry entworfen?,Welche Ha ltestelle in Hannover wurde von Frank Gehry entworfen?,0.93232816
746,41485,An was erinnern die Göttinger Sieben in Hannover?,An was erinnern die Göttinger Sieb en in Hannover?,0.937496
747,41486,Mit welcher japanischen Stadt hat Hannover eine Städtepartnerschaft?,Mit welcher japanischen Stadt hat Hannover eine St ädtepartnerschaft?,0.9660466
748,41555,Wo leben die Lugbara?,Wo leben d ie Lugbara?,0.9100169
749,41551,Was bedeutet transzendent bei Göttern?,Was bedeutet transzende nt bei Göttern?,0.94892055
750,41553,Was schrieb Ramanuja über das Verhältnis der Menschen zu Gott?,Was schrieb Ramanuja über das Verhältnis der Mensc hen zu Gott?,0.9520516
751,41554,Wo lebt die immanente Gottheit der Lugbara auf der Erde?,Wo lebt die i mmanente Gottheit der Lugbara auf der Erde?,0.9643812
752,41277,Wieso lehnt Leibniz empirische Erkenntnisse ab?,Wieso lehnt Leibniz em pirische Erkenntnisse ab?,0.95216614
753,41278,"Was ist für Leibniz Grundlage allgemeiner Erkenntnisse, die über den Einzelfall hinausgehen?","Was ist für Leibniz Grundlage al lgemeiner Erkenntnisse, die über den Einzelfall hinausgehen?",0.9705522
754,41628,Welche philosophische Richtung stellt alle allgemein gültigen Aussagen infrage?,Welche philosophische Richtung stellt alle allgemein gültigen Aussagen in frage?,0.96946794
755,41629,Was ist das Induktionsproblem in der Philosophie?,W as ist das Induktionsproblem in der Philosophie?,0.97532856
756,41630,Welcher philosophischer Richtung ist Ernst Mach zuzuordnen?,Welcher philosophischer Richtung ist Ernst Ma ch zuzuordnen?,0.93645936
757,41631,Was besagt der Radikale Konstruktivismus?,Was besagt der Radik ale Konstruktivismus?,0.92563844
758,41632,Was ist ein Induktionsschluss?,Was i st ein Induktionsschluss?,0.9059569
759,41678,Was war nach sowjetischer Geschichtsschreibung das Ziel der Außenpolitik der Sowjetunion vor dem 2. Weltkrieg?,Was war nach sowjetischer Geschichtsschreibung d as Ziel der Außenpolitik der Sowjetunion vor dem 2. Weltkrieg?,0.989879
760,41685,Mit wem strebte Stalin laut Gerhard Weinberg vor dem 2. Weltkrieg ein Bündnis an?,Mit wem strebte Stalin laut Gerhard Wein berg vor dem 2. Weltkrieg ein Bündnis an?,0.9885168
761,41687,Was war laut Hermann Graml Stalins Ziel während eines Krieges zwischen Deutschland und den Westmächten?,Was war laut Hermann Graml Stalins Ziel während eines Krieges zwischen Deutschland u nd den Westmächten?,0.97686535
762,41692,Welches Prinzip vertrat die Sowjetunion vor dem 2. Weltkrieg in der Außenpolitik?,Welches Prinzip vertrat die Sowjetunion vor dem 2. Weltkrieg in der A ußenpolitik?,0.9815201
763,41693,Als was wollte Stalin laut Sergej Slutsch die Verhandlungen mit den Westmächten nutzen?,Als was wollte Stalin laut Sergej Slutsch die Verhandlungen mit den Westmächten nut zen?,0.97736174
764,41696,"Wie wird die These bezeichnet, Stalin habe absichtlich einen Krieg zwischen Deutschland und den Westmächten provozieren wollen?","Wie wird d ie These bezeichnet, Stalin habe absichtlich einen Krieg zwischen Deutschland und den Westmächten provozieren wollen?",0.9900632
765,41700,"Wieso wollte Stalin laut Tucker und Raack, dass es zum Krieg kam?","Wieso woll te Stalin laut Tucker und Raack, dass es zum Krieg kam?",0.95472604
766,41707,Wann wurde der Nichtangriffspakt zwischen Deutschland und Polen geschlossen?,Wann wurde der Nichtangriffspakt zwi schen Deutschland und Polen geschlossen?,0.9629082
767,41712,Als was beschreibt Pietrow-Ennker Stalins außenpolitisches Handeln vor dem 2. Weltkrieg?,Als was beschreibt Pietrow-Ennker Stalins außenpolitisches Handeln vor dem 2. Weltk rieg?,0.97328836
768,41715,Durch was sah Stalin laut Historikern die Sowjetunion vor dem 2. Weltkrieg  umgeben?,Durch was s ah Stalin laut Historikern die Sowjetunion vor dem 2. Weltkrieg  umgeben?,0.9703963
769,41718,"Welchen außenpolitischen Leitsatz folgte Stalin, den er 1925 formuliert hatte?","Welchen außenpolit ischen Leitsatz folgte Stalin, den er 1925 formuliert hatte?",0.9677818
770,41719,Was war laut Teddy Uldricks Stalins außenpolitisches Ziel vor dem 2. WK?,Was war la ut Teddy Uldricks Stalins außenpolitisches Ziel vor dem 2. WK?,0.9348728
771,41720,Was war laut MIcheal Carley der ideologische Antrieb der Politik von England und Frankreich vor dem 2. Weltkrieg?,Was war laut MIcheal Carley der ideologische Antrieb der Poli tik von England und Frankreich vor dem 2. Weltkrieg?,0.9653483
772,41731,Durch was kann Zeit in der Musik erfahrbar gemacht werden?,Durch was k ann Zeit in der Musik erfahrbar gemacht werden?,0.9119395
773,41732,In welcher Beziehung steht Zeit zur Musik?,In welcher Beziehung ste ht Zeit zur Musik?,0.872368
774,41733,Als was wird Musik in Hinblick auf ihr Fortbestehen oft bezeichnet?,Als was wird Musik in Hinblick auf i hr Fortbestehen oft bezeichnet?,0.9476241
775,42123,Wann entstand der A-cappella-Stil?,Wann entsta nd der A-cappella-Stil?,0.90749526
776,42124,Was ist die ursprüngliche Bedeutung von „a cappella“ ?,Was ist die ursprüngliche Bedeutung v on „a cappella“ ?,0.9584767
777,41267,"Wie hieß das Gebäude, das vor dem Buckingham Palace an dessen Standort stand?","Wie hieß das Gebäude, das vor dem Buckingham Palace an dessen Stando rt stand?",0.9709796
778,41268,Wann wurde das Goring House gebaut?,Wann wurde das Gor ing House gebaut?,0.9527735
779,41269,Wer ließ das Goring House erbauen?,W er ließ das Goring House erbauen?,0.9610019
780,41271,Wann wurde das erste Gebäude des Buckingham Palace errichtet?,Wann wurde das erste Ge bäude des Buckingham Palace errichtet?,0.9620798
781,41272,Wer entwarf das erste Gebäude des Buckingham Palace?,Wer entwarf das er ste Gebäude des Buckingham Palace?,0.9050704
782,41273,Welcher Herrscher veranlasste den Neubau am Standort des Goring House?,Welcher Herrscher veranlasste den Neubau am Standort d es Goring House?,0.98640877
783,41274,Welche Form hatte das ursprüngliche Buckingham House?,Welche F orm hatte das ursprüngliche Buckingham House?,0.8583092
784,41275,Welcher König erwarb den Buckingham Palace 1761?,Welcher K önig erwarb den Buckingham Palace 1761?,0.8777446
785,41276,Wann kaufte König Georg III. die Residenz von Buckingham?,Wann kaufte König Georg I II. die Residenz von Buckingham?,0.98753184
786,41304,Was war das BIP von Montana 2016?,Was war das BIP v on Montana 2016?,0.85285306
787,41305,Welche Bodenschätze gibt es in Montana?,Welche Bodenschätze g ibt es in Montana?,0.9078668
788,41306,Wann wurde die Kupferproduktion in Anaconda geschlossen?,Wann wurde die Kupferproduktion in Anac onda geschlossen?,0.96919745
789,41308,Wo in Montana wird vor allem Viehwirtschaft betrieben?,Wo in Montana w ird vor allem Viehwirtschaft betrieben?,0.93411124
790,41339,Wie viel Prozent der Einwohner von Liberia waren 2017 nicht in dem Land geboren?,Wie viel Proze nt der Einwohner von Liberia waren 2017 nicht in dem Land geboren?,0.92653894
791,41340,Welches Land grenzt im Norden an Liberia?,Welches La nd grenzt im Norden an Liberia?,0.8917685
792,41341,Wo in Liberia lebt die Landbevölkerung vor allem?,Wo in Libe ria lebt die Landbevölkerung vor allem?,0.91822547
793,41445,Welcher Epoche ist das Konzept Adoleszenz zuzuordnen?,Welcher Epoche i st das Konzept Adoleszenz zuzuordnen?,0.9488086
794,41314,Nach was benannte Spielberg seine Produktionsfirma Anfang der 1980er?,Nach was benannte Spielberg seine Produktionsfirma Anfang d er 1980er?,0.968807
795,41315,Mit wem gründete Spielberg Dreamworks?,Mit wem gründete Sp ielberg Dreamworks?,0.956691
796,41316,Wann wurde DreamWorks verkauft?,Wann wu rde DreamWorks verkauft?,0.85670644
797,41317,Wieso verkaufte Spielberg DreamWorks?,Wieso verkaufte Spielberg Drea mWorks?,0.8879556
798,41319,Welches Studio kaufte DreamWorks?,Welches Studio kauf te DreamWorks?,0.949765
799,41318,Wie heißt Spielbergs eigene Produktionsstudio?,Wie heißt Spielbergs eig ene Produktionsstudio?,0.9169212
800,41320,Wann wurde Amblin Partners gegründet?,Wann wurde Amblin Partn ers gegründet?,0.8973087
801,41321,"Zu welcher Firma gehörte Jeff Skoll, als er mit Spielberg Amblin Partners gründete?","Zu welcher Firma gehörte Jeff Skoll, als er mit Spielberg Ambl in Partners gründete?",0.98217267
802,41451,Wer hat das Logo von Windows 8 entworfen?,Wer h at das Logo von Windows 8 entworfen?,0.9476316
803,41453,In welcher Schriftart ist das Windows 8-Logo gestaltet?,In welcher Schriftart ist das Windows 8-Logo gesta ltet?,0.9525581
804,41496,Seit wann ist in Illinois die Todesstrafe ausgesetzt?,Seit wa nn ist in Illinois die Todesstrafe ausgesetzt?,0.9711355
805,41498,Die Todesstrafen von wie vielen Menschen wurden von Gouverneur George Ryan 2003 zu lebenslanger Haft umgewandelt?,D ie Todesstrafen von wie vielen Menschen wurden von Gouverneur George Ryan 2003 zu lebenslanger Haft umgewandelt?,0.98574215
806,41499,Welche Strafe erhielten 167 Menschen in Illinois 2003 anstatt der Todesstrafe?,Welche Strafe erhielten 167 Menschen in Illin ois 2003 anstatt der Todesstrafe?,0.9816372
807,41501,Welche Zeitung schrieb im Vorfeld des Moratoriums der Todesstrafe in Illinois über Probleme in der Justiz?,Welche Zeitu ng schrieb im Vorfeld des Moratoriums der Todesstrafe in Illinois über Probleme in der Justiz?,0.88116467
808,41502,Welche Probleme des Justizsystems in Illinois wurde in einem Artikel des Chicago Tribune vor dem Todesstrafenmoratorium bemängelt?,Welche Probleme des Justizsystems in Illinois wurde in einem Artikel des Chicago Tribune vor dem Tode sstrafenmoratorium bemängelt?,0.9910176
809,41504,Welcher Verurteilte wurde nach Recherchen von Studierenden in Illinois 1999 aus dem Todestrakt entlassen?,Welcher Verurteilte wurde nach Re cherchen von Studierenden in Illinois 1999 aus dem Todestrakt entlassen?,0.98365027
